Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,,2017-05-03 10:47:21,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约185米,距石板滩中学 约327米",111.64021399999999,29.162196,,0
1,1,1,,2017-05-03 10:47:51,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约185米,距石板滩中学 约327米",111.64021399999999,29.162196,0.0,0
2,2,2,,2017-05-03 10:48:21,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约185米,距石板滩中学 约327米",111.64021399999999,29.162196,0.0,0
3,3,3,,2017-05-03 10:48:51,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约185米,距石板滩中学 约327米",111.64021399999999,29.162196,0.0,0
4,4,4,,2017-05-03 10:49:21,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约185米,距石板滩中学 约327米",111.64021399999999,29.162196,0.0,0
5,5,5,,2017-05-03 10:49:52,13.9,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距石板滩中学 约298米",111.640149,29.16252,36.57587867065386,0
6,6,6,,2017-05-03 10:50:22,6.9,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约208米,距鼎城永欣机械制造公司 约208米",111.639323,29.16293,92.25623692253492,0
7,7,7,,2017-05-03 10:50:52,14.7,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约149米,距鼎城永欣机械制造公司 约212米",111.638213,29.162961,107.83578177968208,0
8,8,8,,2017-05-03 10:51:22,25.5,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约195米,距鼎城永欣机械制造公司 约309米",111.636424,29.162990999999998,173.7433499741681,0
9,9,9,,2017-05-03 10:52:07,20.1,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约328米,距石板滩中学 约392米",111.63541599999999,29.161425,199.7541672430996,0
