Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,1,,2017-05-26 00:01:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
1,2,2,,2017-05-26 00:02:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
2,3,3,,2017-05-26 00:03:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
3,4,4,,2017-05-26 00:04:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
4,5,5,,2017-05-26 00:05:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
5,6,6,,2017-05-26 00:06:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
6,7,7,,2017-05-26 00:07:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
7,8,8,,2017-05-26 00:08:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
8,9,9,,2017-05-26 00:09:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
9,10,10,,2017-05-26 00:10:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
10,11,11,,2017-05-26 00:11:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
11,12,12,,2017-05-26 00:12:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
12,13,13,,2017-05-26 00:13:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
13,14,14,,2017-05-26 00:14:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
14,15,15,,2017-05-26 00:15:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
15,16,16,,2017-05-26 00:16:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
16,17,17,,2017-05-26 00:17:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
17,18,18,,2017-05-26 00:18:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
18,19,19,,2017-05-26 00:19:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
19,20,20,,2017-05-26 00:20:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
20,21,21,,2017-05-26 00:21:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
21,22,22,,2017-05-26 00:22:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
22,23,23,,2017-05-26 00:23:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
23,24,24,,2017-05-26 00:24:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
24,25,25,,2017-05-26 00:25:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
25,26,26,,2017-05-26 00:26:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
26,27,27,,2017-05-26 00:27:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
27,28,28,,2017-05-26 00:28:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
28,29,29,,2017-05-26 00:29:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
29,30,30,,2017-05-26 00:30:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
30,31,31,,2017-05-26 00:31:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
31,32,32,,2017-05-26 00:32:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
32,33,33,,2017-05-26 00:33:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
33,34,34,,2017-05-26 00:34:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
34,35,35,,2017-05-26 00:35:10,0.0,0,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区,距九坤五环华城-11栋 约91米,距九坤五环华城-10栋 约116米",114.14886299999999,30.612510999999998,0.0,0
