Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,,2017-05-02 00:09:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,,0
1,1,1,,2017-05-02 00:19:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
2,2,2,,2017-05-02 00:29:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
3,3,3,,2017-05-02 00:39:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
4,4,4,,2017-05-02 00:49:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
5,5,5,,2017-05-02 00:59:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
6,6,6,,2017-05-02 01:09:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
7,7,7,,2017-05-02 01:19:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
8,8,8,,2017-05-02 01:29:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约270米,距茄子滩 约317米",111.633528,29.061088,0.0,0
9,9,9,,2017-05-02 17:54:45,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约258米,距茄子滩 约325米",111.633648,29.061128000000004,12.482798735133587,0
10,10,10,,2017-05-02 17:55:46,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约264米,距茄子滩 约323米",111.63359799999999,29.061085,6.817570396377593,0
11,11,11,,2017-05-02 17:56:33,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约264米,距茄子滩 约323米",111.63359799999999,29.061085,0.0,0
12,12,12,,2017-05-02 18:06:53,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约265米,距茄子滩 约323米",111.63359299999999,29.061083,0.5344467988522841,0
13,13,13,,2017-05-02 18:16:53,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距枫树山 约265米,距茄子滩 约323米",111.63359299999999,29.061083,0.0,0
