Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,,2017-05-05 13:09:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,,0
1,1,1,,2017-05-05 13:09:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
2,2,2,,2017-05-05 13:10:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
3,3,3,,2017-05-05 13:10:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
4,4,4,,2017-05-05 13:11:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
5,5,5,,2017-05-05 13:11:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
6,6,6,,2017-05-05 13:12:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
7,7,7,,2017-05-05 13:12:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
8,8,8,,2017-05-05 13:13:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
9,9,9,,2017-05-05 13:13:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
10,10,10,,2017-05-05 13:14:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
11,11,11,,2017-05-05 13:14:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
12,12,12,,2017-05-05 13:15:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
13,13,13,,2017-05-05 13:15:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
14,14,14,,2017-05-05 13:16:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
15,15,15,,2017-05-05 13:16:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
16,16,16,,2017-05-05 13:17:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
17,17,17,,2017-05-05 13:17:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
18,18,18,,2017-05-05 13:18:24,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
19,19,19,,2017-05-05 13:18:54,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约322米",111.64024599999999,29.162293,0.0,0
20,20,20,,2017-05-05 13:19:30,4.4,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约204米,距石板滩中学 约244米",111.63967,29.162778999999997,77.77233059970263,0
21,21,21,,2017-05-05 13:20:13,8.7,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约174米,距鼎城永欣机械制造公司 约210米",111.638878,29.163005,80.90484490911703,0
22,22,22,,2017-05-05 13:20:45,7.7,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约144米,距鼎城永欣机械制造公司 约219米",111.638401,29.163065999999997,46.8105511189906,0
23,23,23,,2017-05-05 13:21:15,21.7,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约159米,距鼎城永欣机械制造公司 约275米",111.636975,29.163038,138.49903739234054,0
24,24,24,,2017-05-05 13:21:40,18.6,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距石板滩中学 约275米,距鼎城永欣机械制造公司 约381米",111.63543899999999,29.16292,149.72114779322285,0
25,25,25,,2017-05-05 13:22:10,20.8,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约325米,距石板滩中学 约398米",111.63543600000001,29.161343,175.35488898960773,0
26,26,26,,2017-05-05 13:22:40,17.5,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约352米,距常德金德山水泥有限公司 约406米",111.635476,29.159791,172.61847318111984,0
27,27,27,,2017-05-05 13:23:16,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约360米,距常德金德山水泥有限公司 约403米",111.63548300000001,29.159625,18.470894795994965,0
28,28,28,,2017-05-05 13:23:37,6.8,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约365米,距常德金德山水泥有限公司 约403米",111.635473,29.159534999999998,10.054556425251397,0
29,29,29,,2017-05-05 13:24:09,0.0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约365米,距常德金德山水泥有限公司 约401米",111.635493,29.159509999999997,3.3910631507641718,0
30,30,30,,2017-05-05 13:24:37,7.2,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约376米,距常德金德山水泥有限公司 约391米",111.635575,29.159206,34.72843409741381,0
31,31,31,,2017-05-05 13:25:12,16.3,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约341米,距鼎城永欣机械制造公司 约392米",111.63621299999998,29.158376,111.15693171386387,0
32,32,32,,2017-05-05 13:25:49,13.3,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约403米,距鼎城永欣机械制造公司 约480米",111.63584499999999,29.157629999999997,90.32112117097964,0
33,33,33,,2017-05-05 13:26:19,30.5,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德市鼎城区石板滩卫生院-预防接种门诊 约539米,距常德金德山水泥有限公司 约543米",111.63529299999999,29.156060999999998,182.51373800121243,1
34,34,34,,2017-05-05 13:26:59,39.9,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约446米,距大堰 约614米",111.631786,29.153935999999998,414.50027377495394,1
35,35,35,,2017-05-05 13:27:29,21.6,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约512米,距大堰 约530米",111.629815,29.152918,222.36886433368053,1
36,36,36,,2017-05-05 13:28:10,44.5,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约378米,距古堤桥 约380米",111.628914,29.150865999999997,244.37307140017856,1
37,37,37,,2017-05-05 13:28:40,40.3,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约280米,距古堤桥 约351米",111.62775800000001,29.147948,343.33914546190056,2
38,38,38,,2017-05-05 13:29:10,39.2,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约100米,距小堰 约130米",111.626498,29.145065000000002,343.13532235762835,2
39,39,39,,2017-05-05 13:29:40,31.3,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约293米,距新堰 约335米",111.62551,29.142908000000002,258.328847377312,2
40,40,40,,2017-05-05 13:30:10,50.6,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约444米,距锥子岗 约538米",111.624381,29.140163,324.3276693866132,3
41,41,41,,2017-05-05 13:30:40,28.7,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约183米,距陈家冲 约447米",111.62333999999998,29.137376,325.9763490515037,3
42,42,42,,2017-05-05 13:31:10,55.0,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距陈家冲 约123米,距皇家湾 约328米",111.62236599999999,29.133964000000002,391.01376104763295,3
43,43,43,,2017-05-05 13:31:40,64.0,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距湖南新湘达门窗有限公司 约313米,距陈家冲 约448米",111.621284,29.129761,479.0234311734128,4
