,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-06-16 00:02:46,83,"ACC开,3D定位,天线正常","河南省新乡市红旗区,距郭小庄村 约394米,距刘堤学校 约446米",113.944428,35.235177,7,
1,,2017-06-16 00:03:36,72,"ACC开,3D定位,天线正常","河南省新乡市红旗区,距司马村 约565米,距柿园村 约596米",113.942241,35.225521,1091,1091.9202123120162
2,,2017-06-16 00:04:26,81,"ACC开,3D定位,天线正常","河南省新乡市红旗区,距柿园村 约552米,距北于店村 约804米",113.939502,35.215956,1092,1092.295892845253
3,,2017-06-16 00:05:16,81,"ACC开,3D定位,天线正常","河南省新乡市新乡县,距南于店村 约145米,距新联超市（于店店） 约231米",113.93665800000001,35.206202000000005,1114,1114.9481363119783
4,,2017-06-16 00:06:06,81,"ACC开,3D定位,天线正常",河南省新乡市新乡县,113.93243100000001,35.196459000000004,1149,1149.4380962724667
5,,2017-06-16 00:06:56,75,"ACC开,3D定位,天线正常","河南省新乡市新乡县,距新乡市银星机械设备有限公司 约528米,距新乡市银星农业种植科技有限公司 约545米",113.927377,35.187452,1101,1101.814185294628
6,,2017-06-16 00:07:46,76,"ACC开,3D定位,天线正常","河南省新乡市新乡县S229,距新乡县长城机动车驾驶员培训学校 约388米,距河南新大种业 约809米",113.922772,35.178927,1036,1036.2122747509209
7,,2017-06-16 00:08:36,75,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距林场 约157米,距河南新大种业 约267米",113.919758,35.169589,1073,1073.8695946350815
8,,2017-06-16 00:11:46,69,"ACC开,3D定位,天线正常",河南省新乡市原阳县,113.91388,35.134274,3963,3963.0511861477585
9,,2017-06-16 00:12:36,75,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距桑寨村 约394米",113.91040500000001,35.125532,1022,1022.1464450974273
10,,2017-06-16 00:13:26,79,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距姑姑寺 约219米,距李聪寨村 约517米",113.906782,35.116406,1066,1066.9258316951523
11,,2017-06-16 00:14:16,73,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距范寨村 约557米,距李聪寨村 约766米",113.903148,35.107309,1064,1064.181070287624
12,,2017-06-16 00:15:06,76,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距下马头村 约779米",113.900581,35.098105,1049,1049.7435612276277
13,,2017-06-16 00:15:56,73,"ACC开,3D定位,天线正常",河南省新乡市原阳县,113.898963,35.088803000000006,1044,1044.7595770625871
14,,2017-06-16 00:16:46,75,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距原阳县食佳养殖有限公司 约816米",113.897328,35.079277000000005,1069,1069.6409352136411
15,,2017-06-16 00:17:36,74,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距原阳县食佳养殖有限公司 约581米,距原阳县林场 约595米",113.895452,35.070392,1002,1002.6100064796004
16,,2017-06-16 00:18:26,70,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距原阳县林场 约630米",113.89198400000001,35.061541999999996,1033,1033.4548886080015
17,,2017-06-16 00:19:16,72,"ACC开,3D定位,天线正常",河南省新乡市原阳县,113.88734699999999,35.053228000000004,1016,1016.2662228396815
18,,2017-06-16 00:20:06,72,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距大徐庄村 约293米",113.882589,35.045044,1007,1007.8367539948621
19,,2017-06-16 00:20:56,75,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距邢庄村 约466米,距国玉米业 约726米",113.877122,35.036643,1058,1058.469637960794
20,,2017-06-16 00:21:46,75,"ACC开,3D定位,天线正常","河南省新乡市原阳县S311,距西合角装饰材料批发 约51米,距3158农家菜馆 约57米",113.87042199999999,35.029002,1045,1045.9572101939534
21,,2017-06-16 00:22:36,83,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距东娄庄村 约310米,距先锋草编机械厂 约510米",113.863375,35.02155,1048,1048.0348386329188
22,,2017-06-16 00:23:26,71,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距营周庄 约401米,距后营 约468米",113.85694199999999,35.013535,1066,1066.528705068922
23,,2017-06-16 00:24:16,75,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距陈庄 约568米,距关庄 约609米",113.85223899999998,35.004556,1086,1086.4203565733355
24,,2017-06-16 00:25:06,74,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距陈庄 约576米,距关庄 约780米",113.848882,34.995872999999996,1012,1012.7690900298338
25,,2017-06-16 00:25:56,78,"ACC开,3D定位,天线正常","河南省新乡市原阳县,距骆驼湾 约56米,距贾屋村 约808米",113.84358200000001,34.987433,1055,1055.393761339065
26,,2017-06-16 00:26:46,77,"ACC开,3D定位,天线正常",河南省新乡市原阳县,113.83640700000001,34.979694,1080,1080.6538415605023
