,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-05-01 00:00:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417359,43.154796999999995,0,
1,,2017-05-01 00:01:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.41736100000001,43.154796000000005,0,0.19668428468400545
2,,2017-05-01 00:02:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417359,43.154798,0,0.2752775822293107
3,,2017-05-01 00:03:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约305米",124.417353,43.154793,0,0.7389126644449239
4,,2017-05-01 00:04:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.41735,43.154788,0,0.6069015483512403
5,,2017-05-01 00:05:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.41735200000001,43.154786,0,0.2752775990319196
6,,2017-05-01 00:06:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.417353,43.154786,0,0.08111777008807655
7,,2017-05-01 00:07:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.417353,43.154786,0,0.0
8,,2017-05-01 00:08:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.417353,43.154787,0,0.11119508345653306
9,,2017-05-01 00:09:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约305米",124.417351,43.154790000000006,0,0.3709440521733752
10,,2017-05-01 00:10:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.41735200000001,43.1548,1,1.1149057146739962
11,,2017-05-01 00:11:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417353,43.1548,0,0.0811177515045068
12,,2017-05-01 00:12:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417354,43.1548,0,0.0811177515045068
13,,2017-05-01 00:13:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417355,43.154798,0,0.23672236109654426
14,,2017-05-01 00:14:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417355,43.154798,0,0.0
15,,2017-05-01 00:15:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.41735800000001,43.154796999999995,0,0.26755402812517987
16,,2017-05-01 00:16:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约305米",124.41735700000001,43.154796000000005,0,0.1376387909037803
17,,2017-05-01 00:17:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.41735700000001,43.154798,0,0.2223901665594041
18,,2017-05-01 00:18:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约305米",124.41735800000001,43.154796000000005,0,0.23672236138453528
19,,2017-05-01 00:19:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.41735800000001,43.154798,0,0.2223901665594041
20,,2017-05-01 00:20:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.41735800000001,43.154799,0,0.1111950838101951
21,,2017-05-01 00:21:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417355,43.1548,0,0.26755402112260934
22,,2017-05-01 00:22:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约306米",124.417355,43.154799,0,0.11119508416385715
23,,2017-05-01 00:23:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约305米",124.417346,43.154794,0,0.91765787820834
24,,2017-05-01 00:24:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.41732900000001,43.154790999999996,1,1.4187760435704455
25,,2017-05-01 00:25:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约304米",124.417331,43.154792,0,0.19668429492074904
