,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-06-20 20:54:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约277米,距汇米巴忆安南食店 约289米",113.056855,28.168771000000003,0,
1,,2017-06-20 20:55:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约267米,距汇米巴忆安南食店 约273米",113.05668999999999,28.168805,16,16.61013794713325
2,,2017-06-20 20:56:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约266米,距汇米巴忆安南食店 约274米",113.05669499999999,28.168794000000002,1,1.3176909682744473
3,,2017-06-20 20:57:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约294米,距长沙市公共交通投资管理有限公司 约303米",113.056859,28.169118,39,39.45124835991559
4,,2017-06-20 20:58:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约271米,距长沙市公共交通投资管理有限公司 约282米",113.05663600000001,28.169046,23,23.279547215414606
5,,2017-06-20 20:59:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约270米,距长沙市公共交通投资管理有限公司 约281米",113.05663,28.169046999999996,0,0.5985688405091503
6,,2017-06-20 21:00:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约270米,距长沙市公共交通投资管理有限公司 约281米",113.056628,28.169046,0,0.22538841148268426
7,,2017-06-20 21:01:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约270米,距长沙市公共交通投资管理有限公司 约281米",113.056628,28.169044,0,0.22239016832771433
8,,2017-06-20 21:02:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约270米,距长沙市公共交通投资管理有限公司 约281米",113.056627,28.169044,0,0.09802498537810937
9,,2017-06-20 21:03:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约270米,距长沙市公共交通投资管理有限公司 约281米",113.056629,28.169043,0,0.22538841696205328
10,,2017-06-20 21:04:46,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约270米,距长沙市公共交通投资管理有限公司 约281米",113.05663,28.169036,0,0.7845137885673235
