,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-05-02 00:00:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738500000001,43.154723,0,
1,,2017-05-02 00:01:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41739199999999,43.154722,0,0.5786100159298404
2,,2017-05-02 00:02:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41739299999999,43.154719,0,0.3433063163567527
3,,2017-05-02 00:03:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41739299999999,43.154720000000005,0,0.11119508451751921
4,,2017-05-02 00:04:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41739299999999,43.154721,0,0.11119508345653309
5,,2017-05-02 00:05:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738600000001,43.154723,0,0.6098217736229213
6,,2017-05-02 00:06:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738600000001,43.154722,0,0.11119508345653309
7,,2017-05-02 00:07:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738500000001,43.154723,0,0.13763884957665262
8,,2017-05-02 00:08:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738600000001,43.154724,0,0.13763884908006283
9,,2017-05-02 00:09:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.417387,43.154722,0,0.23672239500140035
10,,2017-05-02 00:10:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738600000001,43.154723,0,0.1376388483602293
11,,2017-05-02 00:11:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.417387,43.154723,0,0.08111785165008234
12,,2017-05-02 00:12:23,0,"ACC开,3D定位,天线正常","吉林省四平市铁东区紫气大路辅路,距四平市东南生态新城植物园 约299米",124.41738600000001,43.154724,0,0.13763884786363959
