,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-06-14 00:00:06,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约352米",114.660274,38.019985,0,
1,,2017-06-14 00:00:56,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约352米",114.66027700000001,38.019985,0,0.26279711438124087
2,,2017-06-14 00:01:46,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约351米",114.660278,38.019985,0,0.08759903589817208
3,,2017-06-14 00:02:36,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约351米",114.660278,38.019985,0,0.0
4,,2017-06-14 00:03:26,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约352米",114.66027700000001,38.019985,0,0.08759903589817208
5,,2017-06-14 00:04:16,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约351米",114.660278,38.019985,0,0.08759903589817208
6,,2017-06-14 00:05:06,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约351米",114.660278,38.019985,0,0.0
7,,2017-06-14 00:05:56,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约352米",114.660276,38.019985999999996,0,0.2075059327219567
8,,2017-06-14 00:06:46,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约352米",114.660276,38.019985,0,0.11119508345653309
9,,2017-06-14 00:07:36,0,"ACC开,3D定位,天线正常","河北省石家庄市裕华区,距河北省藁城市华美纸箱厂 约296米,距长誉电器 约351米",114.66028,38.019983,0,0.4150118713188776
