,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-07-24 16:05:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约268米,距汇米巴忆安南食店 约296米",113.056928,28.168551,0,
1,,2017-07-24 16:06:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约265米,距汇米巴忆安南食店 约291米",113.056877,28.168565,5,5.236065554768729
2,,2017-07-24 16:07:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约262米,距汇米巴忆安南食店 约288米",113.056844,28.168566,3,3.2367495709436724
3,,2017-07-24 16:08:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约261米,距汇米巴忆安南食店 约287米",113.05683400000001,28.168566,0,0.9802542404966077
4,,2017-07-24 16:09:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约259米,距汇米巴忆安南食店 约285米",113.05681000000001,28.168565,2,2.355236518785414
5,,2017-07-24 16:10:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约258米,距汇米巴忆安南食店 约283米",113.056797,28.16856,1,1.3903334245168384
6,,2017-07-24 16:11:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约257米,距汇米巴忆安南食店 约283米",113.05678799999998,28.168559000000002,0,0.88920871077839
7,,2017-07-24 16:12:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约255米,距汇米巴忆安南食店 约281米",113.05677,28.168547999999998,2,2.1469507243804267
8,,2017-07-24 16:13:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约253米,距汇米巴忆安南食店 约279米",113.056751,28.168542,1,1.9783733178677103
9,,2017-07-24 16:14:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约252米,距汇米巴忆安南食店 约278米",113.056739,28.168542,1,1.1763053546919182
10,,2017-07-24 16:15:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约252米,距汇米巴忆安南食店 约278米",113.05673999999999,28.168542,0,0.09802544528900069
11,,2017-07-24 16:16:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约252米,距汇米巴忆安南食店 约278米",113.056738,28.168544,0,0.29646810656533645
12,,2017-07-24 16:17:56,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约252米,距汇米巴忆安南食店 约276米",113.056724,28.16855,1,1.5259351125472582
