,Index,Date and Time,Speed (km/h),Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-04-27 07:00:33,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约253米,距汇米巴忆安南食店 约262米",113.056577,28.168728,0,
1,,2017-04-27 07:01:28,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约253米,距汇米巴忆安南食店 约261米",113.056574,28.168738,1,1.1501805285449254
2,,2017-04-27 07:02:28,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约253米,距汇米巴忆安南食店 约261米",113.056573,28.168739000000002,0,0.1482339354808267
3,,2017-04-27 07:03:08,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约254米,距汇米巴忆安南食店 约262米",113.056577,28.168739000000002,0,0.39210106296905023
4,,2017-04-27 07:03:48,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约254米,距汇米巴忆安南食店 约262米",113.056578,28.168739000000002,0,0.09802526605403727
5,,2017-04-27 07:04:28,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约254米,距汇米巴忆安南食店 约262米",113.05658100000001,28.168743,0,0.5332073866450607
6,,2017-04-27 07:05:08,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约255米,距汇米巴忆安南食店 约263米",113.05658999999999,28.168745,0,0.9098255222434447
7,,2017-04-27 07:05:48,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约255米,距汇米巴忆安南食店 约263米",113.056592,28.168745,0,0.19605052111420684
8,,2017-04-27 07:06:28,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约255米,距汇米巴忆安南食店 约263米",113.05659399999999,28.168745,0,0.19605051986710803
9,,2017-04-27 07:07:08,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约256米,距汇米巴忆安南食店 约264米",113.056595,28.168746000000002,0,0.14823393097463677
10,,2017-04-27 07:07:48,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约256米,距汇米巴忆安南食店 约264米",113.056597,28.168746000000002,0,0.1960505180347966
11,,2017-04-27 07:11:53,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距汇米巴忆安南食店 约280米,距长沙市公共交通投资管理有限公司 约287米",113.05673300000001,28.169033000000002,34,34.585626467021555
12,,2017-04-27 07:12:53,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约245米,距汇米巴忆安南食店 约265米",113.05661200000002,28.168576,52,52.18204611490675
13,,2017-04-27 07:13:53,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约276米,距汇米巴忆安南食店 约291米",113.056878,28.16873,31,31.194951446619456
14,,2017-04-27 07:14:53,0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距长沙市公共交通投资管理有限公司 约278米,距汇米巴忆安南食店 约292米",113.05688300000001,28.168752,2,2.49490833260422
