Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,,2017-05-17 18:32:47,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距金都KTV 约19米,距高桥新二号小区C-7栋 约25米",113.03461000000001,28.171590000000002,,0.0
1,1,,2017-05-17 18:33:45,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距金都KTV 约19米,距高桥新二号小区C-7栋 约25米",113.03461000000001,28.171590000000002,0.0,0.0
2,2,,2017-05-17 18:34:33,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,59.376930808173846,0.0
3,3,,2017-05-17 18:35:20,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
4,4,,2017-05-17 18:36:08,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
5,5,,2017-05-17 18:36:56,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
6,6,,2017-05-17 18:37:45,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
7,7,,2017-05-17 18:38:32,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
8,8,,2017-05-17 18:39:17,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
9,9,,2017-05-17 18:40:05,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
10,10,,2017-05-17 18:40:53,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
11,11,,2017-05-17 18:44:10,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
12,12,,2017-05-17 18:47:26,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
13,13,,2017-05-17 18:50:42,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
14,14,,2017-05-17 18:53:59,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
15,15,,2017-05-17 18:57:14,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
16,16,,2017-05-17 19:00:30,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
17,17,,2017-05-17 19:03:47,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
18,18,,2017-05-17 19:07:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
19,19,,2017-05-17 19:10:19,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
20,20,,2017-05-17 19:13:35,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
21,21,,2017-05-17 19:16:51,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
22,22,,2017-05-17 19:20:08,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
23,23,,2017-05-17 19:23:24,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
24,24,,2017-05-17 19:26:40,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
25,25,,2017-05-17 19:29:57,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区西湖路,距高桥新二号小区 约31米,距中信德物流 约26米",113.03454599999999,28.171059000000003,0.0,0.0
