Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
2,2,,2017-04-25 00:01:14,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约11米,距湖南鼎星建筑工程有限公司 约115米",112.561226,28.29072,82.77887743764946,0.0
3,3,,2017-04-25 00:01:46,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约11米,距湖南鼎星建筑工程有限公司 约115米",112.561226,28.29072,0.0,0.0
4,4,,2017-04-25 00:02:18,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约11米,距湖南鼎星建筑工程有限公司 约115米",112.561226,28.29072,0.0,0.0
5,5,,2017-04-25 00:02:50,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约11米,距湖南鼎星建筑工程有限公司 约115米",112.561226,28.29072,0.0,0.0
6,6,,2017-04-25 00:03:22,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约11米,距湖南鼎星建筑工程有限公司 约115米",112.561226,28.29072,0.0,0.0
7,7,,2017-04-25 00:03:55,14.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约114米,距湖南鼎星建筑工程有限公司 约215米",112.56142,28.291635999999997,103.61077613153681,0.0
8,8,,2017-04-25 00:04:26,24.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距幸福里营销中心 约282米,距湖南鼎星建筑工程有限公司 约376米",112.562126,28.293029999999998,169.72097924263304,0.0
9,9,,2017-04-25 00:04:59,38.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县花明北路,距黑泥塘 约428米,距长沙恒鑫建筑安装有限公司 约472米",112.56358,28.295443,303.74163129413074,0.0
10,10,,2017-04-25 00:05:30,28.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距黑泥塘 约281米,距正源地产 约663米",112.56453,28.298040000000004,303.3834381261944,0.0
11,11,,2017-04-25 00:06:02,10.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距黑泥塘 约284米,距神鱼塘 约693米",112.56476599999999,28.29890300000001,98.7039135849192,0.0
12,12,,2017-04-25 00:06:34,41.0,1.0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距黑泥塘 约412米,距神鱼塘 约455米",112.5654,28.301018,243.23115049418232,1.0
