,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-04-19 10:48:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约324米",111.64023600000002,29.162256,0,
1,,2017-04-19 10:48:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约324米",111.64023600000002,29.162256,0,0.0
2,,2017-04-19 10:49:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约324米",111.640237,29.162256,0,0.09710035630358628
3,,2017-04-19 10:49:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约324米",111.640237,29.162256,0,0.0
4,,2017-04-19 10:50:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约324米",111.640239,29.162257,0,0.22378173420880496
5,,2017-04-19 10:50:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约325米",111.640247,29.162256,0,0.7847209925265366
6,,2017-04-19 10:51:26,17,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约200米,距石板滩中学 约260米",111.639793,29.16268,0,64.54583842932385
7,,2017-04-19 10:51:56,17,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约180米,距鼎城永欣机械制造公司 约210米",111.638972,29.162998,0,87.20918436858793
8,,2017-04-19 10:52:26,22,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约153米,距鼎城永欣机械制造公司 约252米",111.637271,29.162966,0,165.20486556810667
9,,2017-04-19 10:52:56,19,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距石板滩中学 约288米,距鼎城永欣机械制造公司 约369米",111.635441,29.162712,0,179.92324739048738
10,,2017-04-19 10:53:26,21,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约316米,距石板滩中学 约432米",111.635523,29.160929,0,198.42065427766454
11,,2017-04-19 10:53:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约344米,距常德金德山水泥有限公司 约390米",111.635632,29.159683,0,138.95276181475697
12,,2017-04-19 10:54:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约343米,距常德金德山水泥有限公司 约388米",111.635642,29.159679,0,1.0680471878326687
13,,2017-04-19 10:54:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约343米,距常德金德山水泥有限公司 约388米",111.635646,29.159681,0,0.4475719253469803
