Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,,2017-03-31 00:01:17,29.9,0.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区鲤鱼嘴路,距尚书桃花园 约89米,距沁园 约101米",113.153706,29.359345,404.0967382788888,0.0
1,2,,2017-03-31 00:02:17,47.0,0.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区学院路195号,距淌丘湾小区 约41米,距岳阳市三医院生活小区-东门 约41米",113.14626000000001,29.359515000000002,721.8641255654197,0.0
2,3,,2017-03-31 00:03:17,40.7,1.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区金鹗中路571号,距马来西亚 约15米,距杰森米娜 约15米",113.14463,29.36299600000001,418.0627596078798,1.0
3,4,,2017-03-31 00:04:17,27.5,1.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区洞庭大道辅路,距花板桥黄金小区 约20米,距岳阳飓风汽车装饰服务 约136米",113.14392099999999,29.36782100000001,540.897808772782,1.0
4,5,,2017-03-31 00:05:17,40.9,1.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区花板桥路319,距岳阳市人才服务中心 约42米,距丑小鸭全国连锁岳阳总店 约44米",113.137615,29.367981,611.3434926734532,1.0
5,6,,2017-03-31 00:06:17,28.4,1.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区白杨坡路72-、74号,距民心小区 约18米,距民心小区-西门 约30米",113.13352900000001,29.369318,422.9421818864682,1.0
6,7,,2017-03-31 00:07:17,35.4,2.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区五里牌路177号,距荣发小区 约46米,距岳阳市岳阳楼区交通局 约69米",113.133703,29.3743,554.2304381969218,2.0
7,8,,2017-03-31 00:08:17,36.8,2.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区站前东路91号,距岳阳站 约473米,距通城宾馆 约6米",113.131056,29.380636,749.7663038179111,2.0
8,9,,2017-03-31 00:09:17,7.7,2.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区云山街30号,距岳阳站 约370米,距万客泉土酒坊 约36米",113.13038300000001,29.382396000000004,206.2812418744072,2.0
9,10,,2017-03-31 00:10:17,24.2,2.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区枫桥湖路229,距岳阳站 约336米,距枫桥湖修车洗车场 约44米",113.12758500000001,29.385221,414.9332869025544,2.0
10,11,,2017-03-31 00:11:17,46.0,3.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区迎宾路,距红苹果艺术幼儿园 约18米,距鹰山社区西15号楼 约115米",113.129488,29.390755,642.38145395517,3.0
11,12,,2017-03-31 00:12:17,44.4,3.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区纺城中路,距洞麻2区27栋 约75米,距洞麻2区24栋 约93米",113.13422,29.39575,720.1800687184003,3.0
12,13,,2017-03-31 00:13:17,31.6,3.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区凉亭路,距易家屋坊 约182米,距岳建小区 约357米",113.14047099999999,29.398688,688.080350371354,3.0
13,14,,2017-03-31 00:14:17,45.6,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区芙蓉路,距岳阳铭仁汽车销售服务有限公司 约116米,距岳阳市第十八中学 约176米",113.146621,29.40144,669.7716233439334,4.0
14,15,,2017-03-31 00:15:17,43.2,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区芙蓉路25号,距洞氮公交总站 约79米,距洞氮4G手机店 约79米",113.15345500000001,29.404390999999997,738.8827372953177,4.0
15,16,,2017-03-31 00:16:17,0.0,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约97米,距岳阳市中岳经贸职业技术学校 约135米",113.15571499999999,29.405088,232.24032177148513,4.0
16,17,,2017-03-31 00:17:17,0.0,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约97米,距岳阳市中岳经贸职业技术学校 约135米",113.15571299999999,29.40509,0.29494483087417456,4.0
17,18,,2017-03-31 00:18:17,6.0,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约86米,距岳阳市中岳经贸职业技术学校 约132米",113.155795,29.405018,11.277999092532045,4.0
18,19,,2017-03-31 00:19:17,5.6,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约103米,距保宝乐幼儿园 约134米",113.15675300000001,29.405198,94.93516127041094,4.0
19,20,,2017-03-31 00:20:17,0.0,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约118米,距保宝乐幼儿园 约144米",113.15683100000001,29.405317999999998,15.334185283217828,4.0
20,21,,2017-03-31 00:21:17,2.0,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约133米,距保宝乐幼儿园 约149米",113.15696499999999,29.405406,16.255568578456106,4.0
21,22,,2017-03-31 00:22:17,4.4,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约109米,距保宝乐幼儿园 约140米",113.15676100000002,29.405258,25.716563062166085,4.0
22,23,,2017-03-31 00:23:17,3.0,4.0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约111米,距保宝乐幼儿园 约142米",113.15675,29.405275,2.169960365140215,4.0
