Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,,2017-04-23 00:01:00,69.0,1,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距中湾蔡 约672米,距蔡洲罗 约680米",114.265043,30.210335,1127.7561069968338,1
1,2,,2017-04-23 00:02:00,65.0,1,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距水庙涂 约244米,距蔡洲罗 约468米",114.268953,30.200873,1117.2085538467122,1
2,3,,2017-04-23 00:03:00,67.1,2,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距新屋罗 约324米,距青春小学 约291米",114.272064,30.191485,1085.8729676221164,2
3,4,,2017-04-23 00:04:00,66.5,2,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距竹园余 约237米,距雷家湾 约287米",114.271915,30.181391,1122.4945381391183,2
4,5,,2017-04-23 00:05:00,66.9,3,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距向家湾 约333米,距严长春 约355米",114.269724,30.17161500000001,1107.2579930555733,3
5,6,,2017-04-23 00:06:00,66.0,3,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距张李家 约353米,距曹李夏 约485米",114.267491,30.1618,1112.2919110464068,3
6,7,,2017-04-23 00:07:00,68.9,4,"ACC开,3D定位,天线正常","湖北省武汉市江夏区X009(法安线),距毛家 约310米,距左家 约354米",114.266729,30.151843,1109.5907382828163,4
7,8,,2017-04-23 00:08:00,57.0,4,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距横堤 约155米,距韩家三 约490米",114.269023,30.14332000000001,973.0465680076677,4
8,9,,2017-04-23 00:09:00,65.9,5,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距花山刘 约567米,距张文元 约567米",114.273203,30.134456,1064.4457725439472,5
9,10,,2017-04-23 00:10:00,66.4,6,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距艾心田 约548米,距全家 约763米",114.276828,30.125276,1078.6613253455728,6
10,11,,2017-04-23 00:11:00,66.9,6,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距王印孙 约37米,距蔡伯尼 约412米",114.27771,30.115383,1103.3190374310338,6
11,12,,2017-04-23 00:12:00,66.8,7,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距新窑村 约624米,距张家 约840米",114.276966,30.105346,1118.3572153963012,7
12,13,,2017-04-23 00:13:00,67.1,7,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距将军畈 约223米,距河垴耐火材料厂 约309米",114.276206,30.095375,1111.1341648518933,7
13,14,,2017-04-23 00:14:00,64.5,8,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距徐铁 约176米,距新屋高 约543米",114.276695,30.085506,1098.3923008827987,8
14,15,,2017-04-23 00:15:00,66.0,8,"ACC开,3D定位,天线正常","湖北省武汉市江夏区河垴街52,距向阳二村 约174米,距河垴小学 约105米",114.279976,30.07623,1078.6767241679006,8
15,16,,2017-04-23 00:16:00,63.3,9,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距路边高 约164米,距老屋郑 约546米",114.284058,30.067206,1077.5689650533,9
16,17,,2017-04-23 00:17:00,66.0,9,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距株桐梓 约466米,距杜家 约483米",114.285926,30.057366,1108.8295515215857,9
17,18,,2017-04-23 00:18:00,64.0,10,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距许家桥 约528米,距张贺边 约630米",114.284273,30.047786,1077.0639257059277,10
18,19,,2017-04-23 00:19:00,65.8,10,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距郭家咀 约414米,距张贺边 约698米",114.280053,30.038651,1093.974772332779,10
19,20,,2017-04-23 00:20:00,66.2,11,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距下方施 约631米,距郭家咀 约812米",114.276826,30.02905,1111.8619766621744,11
