Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,,2017-06-10 08:13:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约484米,距骆仙公园 约350米",113.013476,25.793503,,0.0
1,1,,2017-06-10 08:16:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约485米,距骆仙公园 约353米",113.01349,25.793523,2.62874649069999,0.0
2,2,,2017-06-10 08:19:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约484米,距骆仙公园 约356米",113.013516,25.793546,3.649177560806136,0.0
3,3,,2017-06-10 08:22:00,0.1,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约482米,距骆仙公园 约356米",113.01353600000002,25.793528,2.8311432518914645,0.0
4,4,,2017-06-10 08:25:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约481米,距骆仙公园 约357米",113.013553,25.793531,1.73436326192606,0.0
5,5,,2017-06-10 08:26:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距北湖区骆仙住宅小区 约345米",113.01355,25.79351,2.3543335958240204,0.0
6,6,,2017-06-10 08:27:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约480米,距骆仙公园 约356米",113.01355,25.793513,0.33358525107692344,0.0
7,7,,2017-06-10 08:28:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距北湖区骆仙住宅小区 约345米",113.01355,25.793508,0.5559754186973141,0.0
8,8,,2017-06-10 08:29:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约355米",113.013545,25.793506,0.5477593003438347,0.0
9,9,,2017-06-10 08:30:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约480米,距骆仙公园 约355米",113.013545,25.793508,0.22239016726672825,0.0
10,10,,2017-06-10 08:31:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约480米,距骆仙公园 约354米",113.013543,25.793506,0.2992501369743055,0.0
11,11,,2017-06-10 08:32:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约480米,距骆仙公园 约354米",113.013541,25.793506,0.20023301102896549,0.0
12,12,,2017-06-10 08:33:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约354米",113.013543,25.793505,0.2290362542536377,0.0
13,13,,2017-06-10 08:34:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约354米",113.013543,25.793503,0.22239016691306612,0.0
14,14,,2017-06-10 08:35:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距北湖区骆仙住宅小区 约344米",113.013546,25.7935,0.448875216398224,0.0
15,15,,2017-06-10 08:36:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013531,25.793488,2.0089082082017966,0.0
16,16,,2017-06-10 08:37:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013531,25.79349,0.22239016726672825,0.0
17,17,,2017-06-10 08:38:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013533,25.79349,0.20023303805179907,0.0
18,18,,2017-06-10 08:39:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013533,25.793488,0.22239016726672825,0.0
19,19,,2017-06-10 08:40:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013535,25.793486,0.29925016042832003,0.0
20,20,,2017-06-10 08:41:09,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013535,25.793486,0.0,0.0
21,21,,2017-06-10 08:42:08,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约479米,距骆仙公园 约352米",113.013533,25.793486,0.2002330460812093,0.0
22,22,,2017-06-10 08:43:08,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约471米,距北湖区骆仙住宅小区 约334米",113.013563,25.793406,9.388972836469463,0.0
23,23,,2017-06-10 08:44:08,0.1,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.01368,25.793395,11.777329296575305,0.0
24,24,,2017-06-10 08:45:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.01368,25.793395,0.0,0.0
25,25,,2017-06-10 08:46:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.01368,25.793396,0.11119508381019512,0.0
26,26,,2017-06-10 08:47:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.01368,25.793398,0.22239016726672825,0.0
27,27,,2017-06-10 08:48:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013681,25.793398,0.1001165986269525,0.0
28,28,,2017-06-10 08:49:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013681,25.793398,0.0,0.0
29,29,,2017-06-10 08:50:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013681,25.7934,0.22239016762039024,0.0
30,30,,2017-06-10 08:51:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013683,25.7934,0.2002331900549472,0.0
31,31,,2017-06-10 08:52:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013683,25.7934,0.0,0.0
32,32,,2017-06-10 08:53:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013683,25.7934,0.0,0.0
33,33,,2017-06-10 08:54:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013683,25.793401,0.11119508345653306,0.0
34,34,,2017-06-10 08:55:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013681,25.793401,0.200233188366026,0.0
35,35,,2017-06-10 08:56:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013686,25.793403,0.5477597057536396,0.0
36,36,,2017-06-10 08:57:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013688,25.793403,0.20023318498818352,0.0
37,37,,2017-06-10 08:58:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约329米",113.013685,25.793405,0.3737209855795225,0.0
38,38,,2017-06-10 08:59:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.01368,25.793403,0.5477596977855428,0.0
39,39,,2017-06-10 09:00:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013678,25.793403,0.20023318498818352,0.0
40,40,,2017-06-10 09:01:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013678,25.793403,0.0,0.0
41,41,,2017-06-10 09:02:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013678,25.793403,0.0,0.0
42,42,,2017-06-10 09:03:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.793401,0.29925025530677657,0.0
43,43,,2017-06-10 09:04:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.793401,0.0,0.0
44,44,,2017-06-10 09:05:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.793401,0.0,0.0
45,45,,2017-06-10 09:06:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013678,25.793401,0.2002331870923208,0.0
46,46,,2017-06-10 09:07:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.7934,0.2290364078321557,0.0
47,47,,2017-06-10 09:08:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.7934,0.0,0.0
48,48,,2017-06-10 09:09:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.7934,0.0,0.0
49,49,,2017-06-10 09:10:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约462米,距北湖区骆仙住宅小区 约329米",113.013676,25.7934,0.0,0.0
50,50,,2017-06-10 09:11:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.013678,25.793395,0.5909331583674905,0.0
51,51,,2017-06-10 09:12:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.013678,25.79339,0.5559754186973143,0.0
52,52,,2017-06-10 09:13:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.013681,25.79339,0.30034981232679103,0.0
53,53,,2017-06-10 09:14:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.01368,25.793385,0.5649176938891153,0.0
54,54,,2017-06-10 09:15:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约328米",113.013685,25.793388,0.6015500757907568,0.0
55,55,,2017-06-10 09:16:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013685,25.793386,0.22239016762039024,0.0
56,56,,2017-06-10 09:17:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013685,25.793383,0.3335852514305855,0.0
57,57,,2017-06-10 09:18:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013685,25.793383,0.0,0.0
58,58,,2017-06-10 09:19:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013683,25.793381,0.29925027797223724,0.0
59,59,,2017-06-10 09:20:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013683,25.79338,0.11119508381019512,0.0
60,60,,2017-06-10 09:21:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013681,25.793378,0.299250281888142,0.0
61,61,,2017-06-10 09:22:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013681,25.793378,0.0,0.0
62,62,,2017-06-10 09:23:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013681,25.793378,0.0,0.0
63,63,,2017-06-10 09:24:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约326米",113.01368,25.793375,0.3482850221792733,0.0
64,64,,2017-06-10 09:25:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约326米",113.01368,25.793375,0.0,0.0
65,65,,2017-06-10 09:26:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013678,25.79338,0.5909331701113569,0.0
66,66,,2017-06-10 09:27:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013678,25.793381,0.11119508381019512,0.0
67,67,,2017-06-10 09:28:03,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约327米",113.013678,25.793385,0.4447803352407808,0.0
68,68,,2017-06-10 09:29:06,0.1,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.01368,25.793391,0.6965700378293019,0.0
69,69,,2017-06-10 09:30:06,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约461米,距北湖区骆仙住宅小区 约328米",113.013685,25.793396,0.7481256649340184,0.0
70,70,,2017-06-10 09:31:06,0.2,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013686,25.793385,1.2272364394112572,0.0
71,71,,2017-06-10 09:32:06,0.0,0.0,"ACC开,3D定位,天线正常","湖南省郴州市北湖区,距北湖区政府 约460米,距北湖区骆仙住宅小区 约327米",113.013681,25.793383,0.5477597752456983,0.0
