Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
1,1,1,,2017-05-13 00:01:04,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
2,2,2,,2017-05-13 00:01:53,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
3,3,3,,2017-05-13 00:02:41,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
4,4,4,,2017-05-13 00:03:29,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
5,5,5,,2017-05-13 00:04:16,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
6,6,6,,2017-05-13 00:05:04,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
7,7,7,,2017-05-13 00:05:52,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
8,8,8,,2017-05-13 00:06:41,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
9,9,9,,2017-05-13 00:07:29,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
10,10,10,,2017-05-13 00:08:16,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
11,11,11,,2017-05-13 00:09:05,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
12,12,12,,2017-05-13 00:09:53,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
13,13,13,,2017-05-13 00:10:41,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
14,14,14,,2017-05-13 00:11:29,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
15,15,15,,2017-05-13 00:12:17,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
16,16,16,,2017-05-13 00:13:05,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
17,17,17,,2017-05-13 00:13:53,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
18,18,18,,2017-05-13 00:14:41,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
19,19,19,,2017-05-13 00:15:29,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
20,20,20,,2017-05-13 00:16:17,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
21,21,21,,2017-05-13 00:17:05,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
22,22,22,,2017-05-13 00:17:53,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
23,23,23,,2017-05-13 00:18:41,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
24,24,24,,2017-05-13 00:19:29,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
25,25,25,,2017-05-13 00:20:18,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
26,26,26,,2017-05-13 00:21:05,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
27,27,27,,2017-05-13 00:21:53,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
28,28,28,,2017-05-13 00:22:41,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
29,29,29,,2017-05-13 00:23:29,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
30,30,30,,2017-05-13 00:24:18,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
31,31,31,,2017-05-13 00:25:05,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
32,32,32,,2017-05-13 00:25:54,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
33,33,33,,2017-05-13 00:26:42,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
34,34,34,,2017-05-13 00:27:30,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
35,35,35,,2017-05-13 00:28:18,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
36,36,36,,2017-05-13 00:29:06,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
37,37,37,,2017-05-13 00:29:54,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
38,38,38,,2017-05-13 00:30:42,0.0,0.0,"ACC开,3D定位,天线正常",北京市北京市通州区,116.786285,39.900444,0.0,0.0
