Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
1,1,1,,2017-05-14 00:00:56,52.0,0.0,"ACC开,3D定位,天线正常","河南省信阳市罗山县,距泉水垄 约377米,距陈家桥 约407米",114.2393,31.882414,707.7325084413859,0.0
2,2,2,,2017-05-14 00:01:44,40.0,0.0,"ACC开,3D定位,天线正常","河南省信阳市罗山县,距九里村 约507米,距玻塆 约568米",114.235695,31.877865000000003,609.6935580585217,0.0
3,3,3,,2017-05-14 00:02:32,32.0,0.0,"ACC开,3D定位,天线正常","河南省信阳市罗山县,距九里村 约567米,距溜石板 约647米",114.23385,31.873373,528.9991364281336,0.0
4,4,4,,2017-05-14 00:03:20,26.0,0.0,"ACC开,3D定位,天线正常","河南省信阳市罗山县,距溜石板 约635米,距九里村 约772米",114.23345,31.870201,354.72756933662635,0.0
5,5,5,,2017-05-14 00:09:38,73.0,6.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距九大队 约417米,距四庙小学 约444米",114.22723,31.822456,5341.419131734224,6.0
6,6,6,,2017-05-14 00:10:26,77.0,6.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距胡家畈 约221米,距四里庙 约287米",114.223915,31.81368,1024.8832347564437,6.0
7,7,7,,2017-05-14 00:11:14,55.0,6.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距赵家塆 约345米,距大悟县三里城镇中心小学 约400米",114.22166,31.805676,915.1581667178012,6.0
8,8,8,,2017-05-14 00:12:02,73.0,7.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县建新街,距三里城镇 约281米,距山口村 约292米",114.21855,31.798645,835.2295105684262,7.0
9,9,9,,2017-05-14 00:12:50,56.0,7.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距榨屋塝 约233米,距三口村 约282米",114.21454,31.790752,955.9914188269182,7.0
10,10,10,,2017-05-14 00:13:37,72.0,7.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距望家山 约296米,距钟家塝 约426米",114.21055,31.78452,788.9388676540586,7.0
11,11,11,,2017-05-14 00:14:25,63.0,7.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距瘌儿冲 约290米,距王家塆 约431米",114.20634,31.77676,950.2164319813113,7.0
12,12,12,,2017-05-14 00:15:13,57.0,8.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距殷家塆 约188米,距瘌儿冲 约483米",114.2041,31.77034,744.6150782339481,8.0
13,13,13,,2017-05-14 00:16:02,54.0,8.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距后塆 约289米,距盛家洼 约406米",114.20178,31.76366,774.4877522476047,8.0
14,14,14,,2017-05-14 00:16:50,62.0,8.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距上塆 约153米,距蒋家冲 约313米",114.199005,31.757141,770.8989508192958,8.0
15,15,15,,2017-05-14 00:17:38,71.0,8.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距涂家大塆 约133米,距小涂家塆 约267米",114.19713,31.748775,947.000541740461,8.0
16,16,16,,2017-05-14 00:18:26,79.0,9.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距刺林 约262米,距余家塆 约473米",114.19571,31.73985,1001.4588818178148,9.0
17,17,17,,2017-05-14 00:19:15,70.0,9.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距罗家塆 约219米,距董家塆 约380米",114.19391,31.731041,994.1988310070732,9.0
18,18,18,,2017-05-14 00:20:03,73.0,9.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距余家畈 约267米,距何家榨 约276米",114.19069,31.722668,979.5791807314863,9.0
19,19,19,,2017-05-14 00:20:51,67.0,10.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大东线,距茅屋 约225米,距荣太炊具有限公司 约336米",114.18611,31.71497,959.3592543771823,10.0
20,20,20,,2017-05-14 00:21:39,61.0,10.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距陈家垄 约6米,距吴家塘 约428米",114.18094,31.708805,842.08360486944,10.0
21,21,21,,2017-05-14 00:22:27,54.0,10.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距易家田 约379米,距吴家塘 约385米",114.17585,31.703485,762.7549856430152,10.0
22,22,22,,2017-05-14 00:23:15,68.0,11.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距唐家柳林 约467米,距冯家垄 约522米",114.17116,31.697107,836.5633313472817,11.0
23,23,23,,2017-05-14 00:24:03,74.0,11.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距汤家畈 约221米,距汤畈村 约239米",114.16759,31.688734000000004,990.4124907006964,11.0
24,24,24,,2017-05-14 00:24:51,75.0,11.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距余畈村 约275米,距刘家沟 约421米",114.1653,31.680462,944.98382217054,11.0
25,25,25,,2017-05-14 00:25:39,71.0,12.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距王家田 约144米,距孙家塆 约364米",114.16192,31.672087,984.65581351627,12.0
26,26,26,,2017-05-14 00:26:27,66.0,12.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距鲁家畈 约320米,距店二塆 约556米",114.158295,31.66477,882.9841283353231,12.0
27,27,27,,2017-05-14 00:27:15,71.0,12.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距刘家塆 约282米,距枣棚村 约345米",114.15566,31.656872,912.9428306190767,12.0
28,28,28,,2017-05-14 00:28:03,75.0,12.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距杨家塆 约405米,距何家冲 约479米",114.15485,31.648117,976.5274093946466,12.0
29,29,29,,2017-05-14 00:28:51,66.0,13.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距双桥村村民委员会 约161米,距何家塆 约290米",114.15436,31.640076,895.3220293531282,13.0
30,30,30,,2017-05-14 00:29:39,69.0,13.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距双桥中学 约202米,距南店 约241米",114.151794,31.63247,879.9463626913383,13.0
31,31,31,,2017-05-14 00:30:27,55.0,13.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距城关福利院 约211米,距罗城村 约341米",114.14771,31.62535,881.0869984456066,13.0
32,32,32,,2017-05-14 00:31:14,63.0,14.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距向阳山公园 约161米,距棚子岗 约362米",114.14502,31.618795,772.1046151436467,14.0
33,33,33,,2017-05-14 00:32:02,69.0,14.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距大悟福缘驾校有限公司 约285米,距湖北三和建材有限公司> 约436米",114.14241,31.611176,882.5088865025522,14.0
34,34,34,,2017-05-14 00:32:51,72.0,14.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县大界线,距七里岗 约373米,距大悟津楚化工公司 约380米",114.14076,31.603018,920.4889281844792,14.0
35,35,35,,2017-05-14 00:33:39,71.0,15.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距黄荆山 约374米,距浩晟蛋品 约445米",114.14049,31.59445,953.0625910271216,15.0
36,36,36,,2017-05-14 00:34:27,68.0,15.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县京珠联络线,距美帝诺木门 约351米,距众鑫陶瓷 约416米",114.14226,31.586395,911.2314620500588,15.0
37,37,37,,2017-05-14 00:35:15,75.0,15.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县汉大街,距大悟县第一中学 约75米,距蔡家塆 约220米",114.143845,31.577908,955.5814165377901,15.0
38,38,38,,2017-05-14 00:36:04,66.0,15.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县长征路,距鄂豫边区革命烈士陵园 约91米,距徐海东大将陈列馆 约196米",114.14335,31.568642,1031.4002390555543,15.0
39,39,39,,2017-05-14 00:36:52,64.0,16.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县礼山路,距陵园路社区-医疗室 约170米,距大悟县妇幼保健院 约223米",114.13966,31.56146,871.7735828169917,16.0
40,40,40,,2017-05-14 00:37:40,35.0,16.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县长征北路,距众诚汽修厂 约65米,距黄土村 约75米",114.13594,31.55674,632.2115370430396,16.0
41,41,41,,2017-05-14 00:38:28,40.0,16.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县阳平大道,距大悟县国土资源局开发区分局 约224米,距永发汽修 约217米",114.13286,31.553394,472.8623213425541,16.0
42,42,42,,2017-05-14 00:39:16,69.0,16.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县S304,距草店 约237米,距王家桥 约462米",114.12885,31.54808,702.5211688583626,16.0
43,43,43,,2017-05-14 00:40:04,72.0,17.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距湖北克拉梅茨茶业有限公司 约446米,距王家桥 约587米",114.12332,31.54028,1013.3475276232663,17.0
44,44,44,,2017-05-14 00:40:52,74.0,17.0,"ACC开,3D定位,天线正常","湖北省孝感市大悟县,距大金家湾 约155米,距古寨村 约507米",114.11804,31.532202,1028.2138590221512,17.0
