Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
1,1,1,,2017-05-16 00:01:05,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
2,2,2,,2017-05-16 00:01:53,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
3,3,3,,2017-05-16 00:02:41,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
4,4,4,,2017-05-16 00:03:29,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
5,5,5,,2017-05-16 00:04:17,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
6,6,6,,2017-05-16 00:05:05,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
7,7,7,,2017-05-16 00:05:53,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
8,8,8,,2017-05-16 00:06:41,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
9,9,9,,2017-05-16 00:07:29,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
10,10,10,,2017-05-16 00:08:17,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
11,11,11,,2017-05-16 00:09:05,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
12,12,12,,2017-05-16 00:09:53,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
13,13,13,,2017-05-16 00:10:41,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
14,14,14,,2017-05-16 00:11:29,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
15,15,15,,2017-05-16 00:12:16,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
16,16,16,,2017-05-16 00:13:04,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
17,17,17,,2017-05-16 00:13:52,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
18,18,18,,2017-05-16 00:14:41,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
19,19,19,,2017-05-16 00:15:29,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
20,20,20,,2017-05-16 00:16:17,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
21,21,21,,2017-05-16 00:17:06,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
22,22,22,,2017-05-16 00:17:54,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
23,23,23,,2017-05-16 00:18:42,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
24,24,24,,2017-05-16 00:19:30,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
25,25,25,,2017-05-16 00:20:18,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
26,26,26,,2017-05-16 00:21:06,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
27,27,27,,2017-05-16 00:21:54,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
28,28,28,,2017-05-16 00:22:42,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
29,29,29,,2017-05-16 00:23:30,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
30,30,30,,2017-05-16 00:24:18,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
31,31,31,,2017-05-16 00:25:06,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
32,32,32,,2017-05-16 00:25:54,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距湖南机电职业技术学院 约403米,距共青团湖南机电职院委员会社团之家办公室 约13米",113.066315,28.266266,0.0,0.0
