Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,,2017-06-13 09:33:55,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,,0.0
1,1,1,,2017-06-13 09:34:45,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
2,2,2,,2017-06-13 09:35:32,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
3,3,3,,2017-06-13 09:36:20,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
4,4,4,,2017-06-13 09:37:08,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
5,5,5,,2017-06-13 09:37:57,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
6,6,6,,2017-06-13 09:38:45,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
7,7,7,,2017-06-13 09:39:33,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
8,8,8,,2017-06-13 09:40:21,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
9,9,9,,2017-06-13 09:41:10,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
10,10,10,,2017-06-13 09:41:58,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
11,11,11,,2017-06-13 09:42:46,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
12,12,12,,2017-06-13 09:43:34,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
13,13,13,,2017-06-13 09:44:19,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
14,14,14,,2017-06-13 09:45:07,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
15,15,15,,2017-06-13 09:45:55,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
16,16,16,,2017-06-13 09:46:43,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
17,17,17,,2017-06-13 09:47:31,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距湘麓驾校(黎托分校)-北门 约158米,距家庭招待所 约165米",113.05651,28.16886,0.0,0.0
