Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Unnamed: 9,Distance traveled (km),Distance_geopy
322,,2017-05-25 05:23:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约540米,距祝家村 约230米",112.38925900000001,28.542489,,0,0.14800634996343595
323,,2017-05-25 05:24:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约539米,距祝家村 约229米",112.389261,28.542495000000002,,0,0.69518530527309
324,,2017-05-25 05:25:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约538米,距祝家村 约230米",112.38926599999999,28.542505,,0,1.2144846363754362
325,,2017-05-25 05:26:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约537米,距祝家村 约230米",112.389274,28.542508,,0,0.8496687645224932
326,,2017-05-25 05:27:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约537米,距祝家村 约230米",112.389277,28.54250900000001,,0,0.3134295934348452
327,,2017-05-25 05:28:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约536米,距祝家村 约230米",112.389279,28.542514,,0,0.5893002460520966
328,,2017-05-25 05:29:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约536米,距祝家村 约230米",112.389279,28.54252,,0,0.6671705021538479
329,,2017-05-25 05:30:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约536米,距祝家村 约230米",112.38928200000001,28.542521,,0,0.3134295596488636
330,,2017-05-25 05:31:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约231米",112.38928600000001,28.542521999999998,,0,0.4062373396907173
331,,2017-05-25 05:32:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约231米",112.38928500000002,28.542524,,0,0.24289691776684144
332,,2017-05-25 05:33:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约232米",112.389296,28.54252,,0,1.1629076829673135
333,,2017-05-25 05:34:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约534米,距祝家村 约232米",112.389299,28.542519,,0,0.3134295622836983
334,,2017-05-25 05:35:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约231米",112.38928700000001,28.54252,,0,1.1774312125811033
335,,2017-05-25 05:36:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约536米,距祝家村 约231米",112.389284,28.542517,,0,0.4440189927100013
336,,2017-05-25 05:37:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约232米",112.389297,28.542512,,0,1.3862275834981774
337,,2017-05-25 05:38:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约232米",112.389297,28.542512,,0,0.0
338,,2017-05-25 05:39:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约233米",112.389303,28.542508,,0,0.7357476375949011
339,,2017-05-25 05:40:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约233米",112.38930500000001,28.542509999999996,,0,0.2960126735641339
340,,2017-05-25 05:41:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约233米",112.389307,28.542505,,0,0.5893002498532005
341,,2017-05-25 05:42:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约234米",112.38930900000001,28.542503000000004,,0,0.2960126785646067
342,,2017-05-25 05:43:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约534米,距祝家村 约234米",112.38931699999999,28.542503000000004,,0,0.7814460518961946
343,,2017-05-25 05:44:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约236米",112.389334,28.542501,,0,1.675398358623878
344,,2017-05-25 05:45:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约237米",112.389344,28.542507,,0,1.182907214026755
345,,2017-05-25 05:46:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约237米",112.38935,28.542510999999998,,0,0.7357476422234877
346,,2017-05-25 05:47:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约237米",112.389348,28.542513,,0,0.29601266962646605
347,,2017-05-25 05:48:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约237米",112.38935,28.542513,,0,0.19536149380675488
348,,2017-05-25 05:49:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约237米",112.38935,28.542515,,0,0.2223901679740523
349,,2017-05-25 05:50:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约237米",112.389349,28.542515,,0,0.0976807444274256
350,,2017-05-25 05:51:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约237米",112.389348,28.542503999999997,,0,1.2270401267418627
351,,2017-05-25 05:52:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约237米",112.389343,28.542496000000003,,0,1.0148184333730743
352,,2017-05-25 05:53:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约237米",112.38934499999999,28.542492,,0,0.4857938595145381
353,,2017-05-25 05:54:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约238米",112.38935500000001,28.542502000000002,,0,1.4800634407868969
354,,2017-05-25 05:55:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约239米",112.38936100000001,28.542494,,0,1.0652761633458527
355,,2017-05-25 05:56:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约240米",112.389376,28.542509999999996,,0,2.3048030438046423
356,,2017-05-25 05:57:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约240米",112.389379,28.542514,,0,0.5326380606620638
357,,2017-05-25 05:58:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约530米,距祝家村 约238米",112.389362,28.542517999999998,,0,1.7191076427809753
358,,2017-05-25 05:59:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约237米",112.389358,28.542529,,0,1.2840367466645557
359,,2017-05-25 06:00:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约236米",112.389346,28.542519,,0,1.6156777095783077
360,,2017-05-25 06:01:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约237米",112.389347,28.542514,,0,0.5644910928783119
361,,2017-05-25 06:02:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约236米",112.38933600000001,28.542515,,0,1.0802264793800471
362,,2017-05-25 06:03:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约234米",112.38932199999999,28.542517,,0,1.385495159295456
363,,2017-05-25 06:04:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约234米",112.38931799999999,28.542528000000004,,0,1.2840367484670159
364,,2017-05-25 06:05:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约534米,距祝家村 约235米",112.38931799999999,28.542496000000003,,0,3.5582426794507938
365,,2017-05-25 06:06:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约236米",112.38933200000001,28.542503999999997,,0,1.6313976226790152
366,,2017-05-25 06:07:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约235米",112.38932700000001,28.542506,,0,0.5366522451730928
367,,2017-05-25 06:08:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约235米",112.389329,28.542507,,0,0.22478982460955554
368,,2017-05-25 06:09:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约235米",112.389328,28.542512,,0,0.5644910931954996
369,,2017-05-25 06:10:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约236米",112.38933600000001,28.542517,,0,0.9590445570652096
370,,2017-05-25 06:11:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约235米",112.38933200000001,28.542521,,0,0.5920253227282151
371,,2017-05-25 06:12:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约235米",112.389329,28.542519,,0,0.3678737966084843
372,,2017-05-25 06:13:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约233米",112.389315,28.542524,,0,1.4762275990960054
373,,2017-05-25 06:14:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约534米,距祝家村 约232米",112.389301,28.542517999999998,,0,1.5215964483639288
374,,2017-05-25 06:15:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约233米",112.389299,28.542506,,0,1.3485666581836293
375,,2017-05-25 06:16:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约536米,距祝家村 约233米",112.389299,28.542502000000002,,0,0.4447803345334567
376,,2017-05-25 06:17:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约535米,距祝家村 约234米",112.389307,28.542498,,0,0.8991593371120911
377,,2017-05-25 06:18:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约235米",112.389329,28.54250900000001,,0,2.4726881133130085
378,,2017-05-25 06:19:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约236米",112.38934099999999,28.542523,,0,1.948689803278501
379,,2017-05-25 06:20:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约530米,距祝家村 约237米",112.38935500000001,28.542513,,0,1.7625476007490213
380,,2017-05-25 06:21:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约239米",112.38937,28.542523,,0,1.8393690064741688
381,,2017-05-25 06:22:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约239米",112.38937,28.542510999999998,,0,1.334341005015027
382,,2017-05-25 06:23:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约238米",112.38935900000001,28.5425,,0,1.6280697278836909
383,,2017-05-25 06:24:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约236米",112.389342,28.542514,,0,2.2761621109774572
384,,2017-05-25 06:25:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约236米",112.38933700000001,28.542513,,0,0.5009017397778435
385,,2017-05-25 06:26:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约530米,距祝家村 约237米",112.389352,28.542528000000004,,0,2.220094946504856
386,,2017-05-25 06:27:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约536米,距祝家村 约231米",112.38928700000001,28.542512,,0,6.5938019924261395
387,,2017-05-25 06:28:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约532米,距祝家村 约230米",112.38929399999999,28.542555,,0,4.830032263006172
388,,2017-05-25 06:29:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约533米,距祝家村 约231米",112.389296,28.542551,,0,0.48579381468740596
389,,2017-05-25 06:30:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约531米,距祝家村 约232米",112.389311,28.54255,,0,1.4694239341477249
390,,2017-05-25 06:31:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约530米,距祝家村 约234米",112.38933,28.542546999999995,,0,1.88567455741319
391,,2017-05-25 06:32:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约235米",112.389342,28.542553,,0,1.3487385209426384
392,,2017-05-25 06:33:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约529米,距祝家村 约235米",112.389342,28.54255,,0,0.3335852517842475
393,,2017-05-25 06:34:00,5,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约519米,距祝家村 约221米",112.38926799999999,28.542801,,0,28.830807325946544
394,,2017-05-25 06:35:00,5,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约503米,距祝家村 约270米",112.38970800000001,28.542523,,0,52.9414849722396
395,,2017-05-25 06:36:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约519米,距祝家村 约242米",112.389429,28.542597999999998,,0,28.500366474011997
396,,2017-05-25 06:37:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约518米,距祝家村 约241米",112.389431,28.542618,,0,2.232466058982121
397,,2017-05-25 06:38:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约239米",112.389416,28.542652,,0,4.054629900862783
398,,2017-05-25 06:39:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约237米",112.389404,28.542673999999998,,0,2.712622337287892
399,,2017-05-25 06:40:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约514米,距祝家村 约239米",112.389425,28.542686,,0,2.447093497194752
400,,2017-05-25 06:41:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约513米,距祝家村 约239米",112.38943200000001,28.542688000000002,,0,0.7190206744745755
401,,2017-05-25 06:42:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约513米,距祝家村 约238米",112.389424,28.542695000000002,,0,1.102954545680728
402,,2017-05-25 06:43:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约513米,距祝家村 约239米",112.389427,28.542687,,0,0.9365850998916448
403,,2017-05-25 06:44:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约500米,距祝家村 约248米",112.38953899999998,28.542753,,0,13.173744923816194
404,,2017-05-25 06:45:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约247米",112.38953300000001,28.542752,,0,0.5965381832201044
405,,2017-05-25 06:46:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约500米,距祝家村 约247米",112.389528,28.542762,,0,1.2144841576826193
406,,2017-05-25 06:47:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约246米",112.389522,28.542754,,0,1.0652753674746875
407,,2017-05-25 06:48:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约502米,距祝家村 约246米",112.389513,28.54275100000001,,0,0.9402868719980078
408,,2017-05-25 06:49:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约500米,距祝家村 约247米",112.38953300000001,28.542768,,0,2.7184351492581205
409,,2017-05-25 06:50:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约500米,距祝家村 约247米",112.389536,28.542764000000002,,0,0.5326376713055927
410,,2017-05-25 06:51:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约498米,距祝家村 约249米",112.389555,28.542765999999997,,0,1.8692064209636323
411,,2017-05-25 06:52:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约498米,距祝家村 约249米",112.389551,28.542768,,0,0.44957880772571773
412,,2017-05-25 06:53:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约499米,距祝家村 约251米",112.389567,28.542738,,0,3.683820314721925
413,,2017-05-25 06:54:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约502米,距祝家村 约250米",112.389548,28.542709999999996,,0,3.6246552534001486
414,,2017-05-25 06:55:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约503米,距祝家村 约250米",112.389545,28.542699,,0,1.2577596698436948
415,,2017-05-25 06:56:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约252米",112.389569,28.542708,,0,2.5490022623604576
416,,2017-05-25 06:57:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约252米",112.38957099999999,28.542697999999998,,0,1.1289821254503878
417,,2017-05-25 06:58:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约252米",112.38956999999999,28.542704999999998,,0,0.7844708273683139
418,,2017-05-25 06:59:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约502米,距祝家村 约251米",112.389555,28.542707,,0,1.4819896772462255
419,,2017-05-25 07:00:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约502米,距祝家村 约249米",112.389541,28.542717,,0,1.7625456470481249
420,,2017-05-25 07:01:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约502米,距祝家村 约249米",112.389541,28.542719,,0,0.2223901679740523
421,,2017-05-25 07:02:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约502米,距祝家村 约248米",112.389537,28.542728000000004,,0,1.0743257986020749
422,,2017-05-25 07:03:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约248米",112.389541,28.542740000000002,,0,1.3903703566505152
423,,2017-05-25 07:04:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约248米",112.38954,28.542739,,0,0.14800619574041204
424,,2017-05-25 07:05:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约249米",112.389548,28.542725,,0,1.7418574054389613
425,,2017-05-25 07:06:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约501米,距祝家村 约251米",112.38956200000001,28.542704999999998,,0,2.61072232222977
426,,2017-05-25 07:07:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约246米",112.38949,28.542641999999997,,0,9.926591768349509
427,,2017-05-25 07:08:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约246米",112.38948899999998,28.542644,,0,0.24289687484045866
428,,2017-05-25 07:09:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约246米",112.38948899999998,28.542642999999998,,0,0.11119508345653308
429,,2017-05-25 07:10:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约512米,距祝家村 约246米",112.38948700000002,28.542641999999997,,0,0.2247896016021305
430,,2017-05-25 07:11:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约512米,距祝家村 约246米",112.38948799999999,28.542640999999996,,0,0.14800625489599387
431,,2017-05-25 07:12:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约246米",112.38948500000001,28.542645,,0,0.5326378604593607
432,,2017-05-25 07:13:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约246米",112.38948899999998,28.542641999999997,,0,0.5137540215533842
433,,2017-05-25 07:14:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约512米,距祝家村 约245米",112.389482,28.542637,,0,0.8812731865530183
434,,2017-05-25 07:15:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约515米,距祝家村 约243米",112.389453,28.542635999999998,,0,2.8349199077048097
435,,2017-05-25 07:16:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约518米,距祝家村 约242米",112.389435,28.542603999999997,,0,3.968946947235319
436,,2017-05-25 07:17:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约517米,距祝家村 约242米",112.389439,28.542612,,0,0.9715875475413364
437,,2017-05-25 07:18:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约242米",112.38944,28.542634000000003,,0,2.448241264003506
438,,2017-05-25 07:20:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.38943799999998,28.54263,,0,0.4857937569146356
439,,2017-05-25 07:21:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.38943200000001,28.542635999999998,,0,0.8880375650064379
440,,2017-05-25 07:22:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.38943700000002,28.542640999999996,,0,0.7400312889696327
441,,2017-05-25 07:23:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.389436,28.542640999999996,,0,0.09768063007319668
442,,2017-05-25 07:24:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.38943700000002,28.542639,,0,0.2428968755371752
443,,2017-05-25 07:25:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.38943700000002,28.542639,,0,0.0
444,,2017-05-25 07:26:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约516米,距祝家村 约241米",112.389439,28.542637,,0,0.2960125142610715
445,,2017-05-25 07:27:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约512米,距祝家村 约242米",112.389455,28.54267,,0,3.988407982810248
446,,2017-05-25 07:28:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约242米",112.389459,28.542683,,0,1.4974106199177817
447,,2017-05-25 07:29:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约243米",112.389467,28.542675,,0,1.184049861929989
448,,2017-05-25 07:30:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约509米,距祝家村 约244米",112.38948300000001,28.542687,,0,2.05501566557061
449,,2017-05-25 07:31:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约509米,距祝家村 约244米",112.38948500000001,28.542687,,0,0.19536117110651835
450,,2017-05-25 07:32:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约508米,距祝家村 约244米",112.389486,28.542696999999997,,0,1.11623302278436
451,,2017-05-25 07:33:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约509米,距祝家村 约242米",112.38946899999999,28.542706,,0,1.9388150780787876
452,,2017-05-25 07:34:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约241米",112.38945,28.54269600000001,,0,2.163542028632088
453,,2017-05-25 07:35:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约511米,距祝家村 约241米",112.38945,28.542690999999998,,0,0.5559754194046383
454,,2017-05-25 07:36:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约513米,距祝家村 约238米",112.389422,28.542702000000002,,0,2.996100484771404
455,,2017-05-25 07:37:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约519米,距祝家村 约231米",112.389349,28.542688000000002,,0,7.298632808546053
456,,2017-05-25 07:38:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约519米,距祝家村 约232米",112.389354,28.542695000000002,,0,0.918907169074042
457,,2017-05-25 07:39:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约519米,距祝家村 约232米",112.389352,28.542694,,0,0.22478951977324385
458,,2017-05-25 07:40:00,0,0,"ACC开,3D定位,天线正常","湖南省益阳市赫山区团圆南路,距湖南城市学院 约521米,距祝家村 约231米",112.38933899999999,28.542676,,0,2.370350467039145
