StopID,VehicleID,StartRow,StopRow,StartTime,EndTime,Latitude,Longitude,Average Speed before stop,Distance from previous stop(in kms),Time travelled before stop,Speed Variance,Duration
0,57440_1,0.0,822.0,2015-05-17 00:00:00,2015-05-17 14:21:00,30.429398000000198,114.90300000000097,0.0,0.0,0.0,0.0,862.0
1,57440_1,824.0,825.0,2015-05-17 14:23:00,2015-05-17 14:23:00,30.429396,114.90154,9.0,0.2180065937503265,2.0,9.0,1.0
2,57440_1,827.0,827.0,2015-05-17 14:25:00,2015-05-17 14:25:00,30.429382,114.89999,9.0,0.16986576318037647,2.0,9.0,1.0
3,57440_1,829.0,829.0,2015-05-17 14:27:00,2015-05-17 14:27:00,30.432463,114.90149,26.0,0.5102029043273696,2.0,26.0,1.0
4,57440_1,849.0,849.0,2015-05-17 14:52:00,2015-05-17 14:52:00,30.347261,114.881134,38.0,13.091663032205329,25.0,255.88888888888889,1.0
5,57440_1,900.0,912.0,2015-05-17 15:43:00,2015-05-17 15:53:00,30.59476276923077,114.4381563076923,64.24,54.55114051447085,51.0,22.226938775510206,11.0
6,57440_1,914.0,914.0,2015-05-17 15:54:00,2015-05-17 15:54:00,30.594925,114.43707,18.0,0.15131969278088664,1.0,18.0,0.0
7,57440_1,1023.0,1024.0,2015-05-17 17:22:00,2015-05-17 17:23:00,29.9867,114.27833,68.26851851851852,98.0935114134623,88.0,84.49731741086882,2.0
8,57440_1,1107.0,1107.0,2015-05-17 18:29:00,2015-05-17 18:29:00,29.62001,113.70641,65.7439024390244,72.12442107915834,66.0,102.71138211382114,1.0
9,57440_1,1124.0,1149.0,2015-05-17 18:43:00,2015-05-17 19:09:00,29.56124,113.67605999999995,47.083333333333336,7.435806016365521,14.0,353.3560606060606,27.0
10,57440_1,1182.0,1228.0,2015-05-17 19:36:00,2015-05-17 20:23:00,29.476108893617035,113.50561012765966,62.333333333333336,20.274934866167982,27.0,100.57971014492755,48.0
11,57440_1,1398.0,1399.0,2015-05-17 22:49:00,2015-05-17 22:50:00,28.23596400000001,113.06437,66.0,156.42067852894422,146.0,57.107142857142854,6.0
12,57440_1,1459.0,1460.0,2015-05-17 23:38:00,2015-05-17 23:39:00,27.8535775,113.01533,56.86440677966102,44.50135373827583,48.0,123.56750438340151,2.0
13,57440_1,1462.0,1465.0,2015-05-17 23:40:00,2015-05-17 23:43:00,27.85318,113.01467,13.0,0.09652002648894034,1.0,13.0,3.0
14,57440_1,1473.0,1474.0,2015-05-17 23:49:00,2015-05-17 23:50:00,27.83647,112.98143,40.285714285714285,3.8461303172592514,6.0,93.23809523809524,2.0
15,57440_1,1535.0,1535.0,2017-04-28 09:52:13,2017-04-28 09:52:13,28.268215,112.64399,49.8,5.886338356496018,1024442.2166666667,99.2,0.5333333333333333
16,57440_1,1546.0,1546.0,2017-04-28 09:58:06,2017-04-28 09:58:06,28.278929,112.595055,57.2,5.1102015152804485,5.883333333333334,155.06666666666666,0.5333333333333333
17,57440_1,1561.0,1561.0,2017-04-28 10:06:06,2017-04-28 10:06:06,28.290655,112.5613,35.142857142857146,4.759609659958817,8.0,254.43956043956044,0.5333333333333333
18,57440_1,1568.0,1568.0,2017-04-28 10:09:50,2017-04-28 10:09:50,28.305735,112.56669,31.166666666666668,2.181129027809247,3.7333333333333334,230.56666666666666,0.5333333333333333
19,57440_1,1571.0,1592.0,2017-04-28 10:11:27,2017-04-28 10:23:03,28.306307499999992,112.56441909090914,12.5,0.45031473320985177,1.6166666666666667,4.5,12.15
20,57440_1,1594.0,1594.0,2017-04-28 10:24:07,2017-04-28 10:24:07,28.305748,112.5665,18.0,0.211018863958645,1.0666666666666667,18.0,0.5333333333333333
21,57440_1,1618.0,1619.0,2017-04-28 10:36:56,2017-04-28 10:37:28,28.280352,112.655975,52.56521739130435,10.777525044610902,12.816666666666666,410.6205533596838,1.0666666666666667
