Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,242.45,2017-05-04 05:19:39,28.168619714285665,113.0564021428571,0.0,0.0,2017-05-04 01:18:00,0,104.0,0.0,A3920
76.57055214723927,209.55144252626184,22.383333333333333,2017-05-04 08:20:04,29.123936000000008,111.62298999999999,185.66628796485648,268.0,2017-05-04 08:10:17,1,277.0,170.63333333333333,A3920
33.21739130434783,10.696769828014078,99.45,2017-05-04 10:18:12,29.054717999999976,111.657776,338.8142292490119,301.0,2017-05-04 08:39:34,2,412.0,19.5,A3920
18.333333333333332,0.4332716629725933,0.8,2017-05-04 10:22:27,29.056494,111.65516,20.333333333333332,416.0,2017-05-04 10:22:27,3,416.0,4.25,A3920
43.5,3.015602480259385,0.8,2017-05-04 10:28:19,29.07635,111.6437,295.0,421.0,2017-05-04 10:28:19,4,421.0,5.866666666666666,A3920
30.52173913043478,12.353470304843828,226.83333333333334,2017-05-04 14:39:28,29.162636780487812,111.63925237804878,174.44268774703556,445.0,2017-05-04 10:53:26,5,526.0,25.116666666666667,A3920
37.529411764705884,12.946027312497206,0.8,2017-05-04 15:07:10,29.064156,111.643524,135.51470588235293,544.0,2017-05-04 15:07:10,6,544.0,27.7,A3920
33.333333333333336,2.278157200660719,2.4,2017-05-04 15:11:58,29.055986,111.65094,430.3333333333333,548.0,2017-05-04 15:11:10,7,549.0,4.0,A3920
22.333333333333332,1.0339361881386568,21.833333333333332,2017-05-04 16:46:13,29.054436833333327,111.65773033333336,85.33333333333333,561.0,2017-05-04 16:25:11,8,584.0,73.21666666666667,A3920
37.4,2.339306751699308,0.8,2017-05-04 16:52:37,29.063715,111.64374,318.8,592.0,2017-05-04 16:52:37,9,592.0,6.4,A3920
40.0,4.2211171695719045,44.833333333333336,2017-05-04 17:43:52,29.08853968627448,111.61924588235294,342.0,601.0,2017-05-04 16:59:50,10,651.0,7.216666666666667,A3920
39.81818181818182,7.38369950463801,0.8,2017-05-04 17:56:09,29.15271,111.62973999999998,147.96363636363637,663.0,2017-05-04 17:56:09,11,663.0,12.283333333333333,A3920
37.0,1.7680550457550799,1266.6833333333334,2017-05-05 15:03:38,29.1620919425586,111.64051742558811,37.0,665.0,2017-05-04 18:00:41,12,1047.0,4.533333333333333,A3920
12.0,0.7607803272911523,62.46666666666667,2017-05-05 19:10:31,29.16221199999999,111.64017500000024,3.3333333333333335,1165.0,2017-05-05 18:08:51,13,1242.0,185.21666666666667,A3920
