Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,1439.1666666666667,2017-04-25 07:59:49,28.168895999999794,113.05672000000038,0.0,0.0,2017-04-24 08:00:39,0,437.0,0.0,A3572
0.0,0.0,1435.9,2017-04-26 07:58:59,28.168895999999794,113.05672000000038,0.0,438.0,2017-04-25 08:03:05,1,877.0,0.0,A3572
0.0,0.0,1435.85,2017-04-27 07:58:06,28.168895999999794,113.05672000000038,0.0,878.0,2017-04-26 08:02:15,2,1317.0,0.0,A3572
0.0,0.0,1439.2,2017-04-28 08:00:34,28.16889599999979,113.05672000000038,0.0,1318.0,2017-04-27 08:01:22,3,1758.0,0.0,A3572
0.0,0.0,1435.7166666666667,2017-04-29 07:59:33,28.168895999999794,113.05672000000038,0.0,1759.0,2017-04-28 08:03:50,4,2197.0,0.0,A3572
0.0,0.0,1435.9333333333334,2017-04-30 07:58:45,28.168895999999794,113.05672000000038,0.0,2198.0,2017-04-29 08:02:49,5,2637.0,0.0,A3572
0.0,0.0,1436.0333333333333,2017-05-01 07:58:03,28.168895999999794,113.05672000000038,0.0,2638.0,2017-04-30 08:02:01,6,3077.0,0.0,A3572
0.0,0.0,1438.6666666666667,2017-05-02 07:59:59,28.168896011389318,113.05671994305276,0.0,3078.0,2017-05-01 08:01:19,7,3516.0,0.0,A3572
0.0,0.0,1435.8833333333334,2017-05-03 07:59:09,28.168896074829725,113.05671962585073,0.0,3517.0,2017-05-02 08:03:16,8,3957.0,0.0,A3572
0.0,0.0,1435.95,2017-05-04 07:58:21,28.168895999999794,113.05672000000038,0.0,3958.0,2017-05-03 08:02:24,9,4397.0,0.0,A3572
0.0,0.0,1438.6333333333334,2017-05-05 08:00:15,28.168895999999798,113.05672000000038,0.0,4398.0,2017-05-04 08:01:37,10,4834.0,0.0,A3572
