Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,58.5,2017-05-03 12:34:20,29.162085418803397,111.64053260683764,0.0,0.0,2017-05-03 11:36:20,0,116.0,0.0,C1820
11.0,0.1705997364280164,0.5,2017-05-03 12:35:20,29.162881,111.639459,11.0,118.0,2017-05-03 12:35:20,1,118.0,1.0,C1820
16.2,0.8060714713461895,1.0,2017-05-03 12:38:50,29.159723,111.6355955,18.7,124.0,2017-05-03 12:38:20,2,125.0,3.0,C1820
28.5,4.323971328500651,0.5,2017-05-03 12:48:20,29.124986,111.62031100000002,122.97058823529412,144.0,2017-05-03 12:48:20,3,144.0,9.5,C1820
17.75,0.8625273154477382,0.5,2017-05-03 12:50:50,29.125390000000003,111.625932,38.25,149.0,2017-05-03 12:50:50,4,149.0,2.5,C1820
72.4390243902439,124.02512298298868,0.5,2017-05-03 14:33:50,28.544705,110.850697,103.73768531802965,355.0,2017-05-03 14:33:50,5,355.0,103.0,C1820
71.83333333333333,4.216581117945433,0.5,2017-05-03 14:37:20,28.533365000000003,110.809759,1.3666666666666667,362.0,2017-05-03 14:37:20,6,362.0,3.5,C1820
56.166666666666664,3.3623816494809646,1.0,2017-05-03 14:41:20,28.541807,110.780639,34.56666666666667,369.0,2017-05-03 14:40:50,7,370.0,3.5,C1820
79.8,4.277080648143676,0.5,2017-05-03 14:44:20,28.525467,110.741993,0.7,376.0,2017-05-03 14:44:20,8,376.0,3.0,C1820
67.0,3.508840580506148,1.0,2017-05-03 14:47:50,28.515590000000003,110.708921,49.5,382.0,2017-05-03 14:47:20,9,383.0,3.0,C1820
73.5,2.1162697771513916,1.0,2017-05-03 14:49:50,28.50884000000001,110.688758,40.5,386.0,2017-05-03 14:49:20,10,387.0,1.5,C1820
66.0,8.196187891396878,1.5,2017-05-03 14:57:50,28.478449,110.62330200000001,138.33333333333334,401.0,2017-05-03 14:56:50,11,403.0,7.0,C1820
44.5,3.068177327914806,4.0,2017-05-03 15:03:50,28.473106875000003,110.59272137499998,259.6666666666667,408.0,2017-05-03 15:00:20,12,415.0,2.5,C1820
59.25,5.74660725517259,1.0,2017-05-03 15:10:50,28.443898,110.545853,370.5681818181818,428.0,2017-05-03 15:10:20,13,429.0,6.5,C1820
71.8,3.575735958981593,1.0,2017-05-03 15:14:20,28.428888,110.513991,56.699999999999996,435.0,2017-05-03 15:13:50,14,436.0,3.0,C1820
72.03896103896103,47.60820562374893,0.5,2017-05-03 15:53:20,28.256723,110.111562,92.98530416951469,514.0,2017-05-03 15:53:20,15,514.0,39.0,C1820
58.5,6.505396389092892,25.5,2017-05-03 16:25:50,28.267902921568623,110.02910556862746,25.0,529.0,2017-05-03 16:00:50,16,579.0,7.5,C1820
41.333333333333336,0.7937553900907395,0.5,2017-05-03 16:27:50,28.270190000000003,110.019934,486.3333333333333,583.0,2017-05-03 16:27:50,17,583.0,2.0,C1820
75.33333333333333,2.4461996855090695,1.5,2017-05-03 16:30:50,28.269804000000004,109.995315,14.333333333333332,587.0,2017-05-03 16:29:50,18,589.0,2.0,C1820
69.33333333333333,6.9736848075153715,2.0,2017-05-03 16:37:20,28.264727,109.931418,86.25,599.0,2017-05-03 16:35:50,19,602.0,5.0,C1820
75.0,5.564340500450439,1.5,2017-05-03 16:41:50,28.274524,109.876952,18.0,609.0,2017-05-03 16:40:50,20,611.0,3.5,C1820
56.833333333333336,11.600055672798822,0.5,2017-05-03 16:51:50,28.267742,109.763555,70.16666666666666,631.0,2017-05-03 16:51:50,21,631.0,10.0,C1820
62.44444444444444,4.994642137790384,2.5,2017-05-03 16:58:50,28.255185,109.71971,149.02777777777777,641.0,2017-05-03 16:56:50,22,645.0,5.0,C1820
76.6,5.679007379537273,0.5,2017-05-03 17:01:50,28.216812,109.68467,6.8,651.0,2017-05-03 17:01:50,23,651.0,3.0,C1820
70.5,1.8321913026201395,1.5,2017-05-03 17:04:20,28.207514,109.669237,24.5,654.0,2017-05-03 17:03:20,24,656.0,1.5,C1820
63.25,9.946902775562442,0.5,2017-05-03 17:12:50,28.126516,109.63046,88.86666666666666,673.0,2017-05-03 17:12:50,25,673.0,8.5,C1820
66.94117647058823,10.479881805369532,0.5,2017-05-03 17:21:50,28.03848,109.600778,136.68382352941177,691.0,2017-05-03 17:21:50,26,691.0,9.0,C1820
58.0,2.8394828549595013,0.5,2017-05-03 17:42:20,28.016736,109.603732,147.5,732.0,2017-05-03 17:42:20,27,732.0,20.5,C1820
69.6923076923077,9.70839554566208,0.5,2017-05-03 17:50:50,27.956845,109.660813,121.23076923076923,749.0,2017-05-03 17:50:50,28,749.0,8.5,C1820
72.25,2.9755576060952977,0.5,2017-05-03 17:53:20,27.93828,109.681888,32.916666666666664,754.0,2017-05-03 17:53:20,29,754.0,2.5,C1820
77.0,5.710318031511218,0.5,2017-05-03 17:57:50,27.894396,109.709666,6.571428571428571,763.0,2017-05-03 17:57:50,30,763.0,4.5,C1820
75.8,3.793642503182669,1.0,2017-05-03 18:01:20,27.87092,109.734366,3.1999999999999997,769.0,2017-05-03 18:00:50,31,770.0,3.0,C1820
