Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,13.716666666666667,2017-05-03 02:24:00,28.169441730769222,113.05637230769227,0.0,0.0,2017-05-03 02:10:49,0,25.0,0.0,A3902
59.708333333333336,38.38092790177968,0.5333333333333333,2017-05-03 03:03:14,28.248661,112.778496,195.2517605633803,98.0,2017-05-03 03:03:14,1,98.0,39.233333333333334,A3902
69.85964912280701,108.73319572530066,30.45,2017-05-03 05:06:50,28.797633929824574,111.94939007017528,50.10959752321981,270.0,2017-05-03 04:36:55,2,326.0,93.68333333333334,A3902
67.95555555555555,27.167358957143904,1.6166666666666667,2017-05-03 05:32:27,28.918547,111.71604,102.58888888888889,372.0,2017-05-03 05:31:23,3,374.0,24.55,A3902
68.9047619047619,38.492099456774746,1.6166666666666667,2017-05-03 06:07:41,29.125574,111.625565,58.1520737327189,438.0,2017-05-03 06:06:37,4,440.0,34.166666666666664,A3902
29.846153846153847,3.8236632820030145,0.5166666666666667,2017-05-03 07:33:05,29.152893,111.62986,216.64102564102564,580.0,2017-05-03 07:33:05,5,580.0,85.4,A3902
22.545454545454547,1.98995765761794,154.53333333333333,2017-05-03 10:13:30,29.16214200000008,111.64038000000049,67.07272727272728,592.0,2017-05-03 07:39:30,6,849.0,6.416666666666667,A3902
15.5,0.2536806836296481,46.7,2017-05-03 11:01:17,29.162911402985074,111.63814507462679,4.5,852.0,2017-05-03 10:15:07,7,918.0,1.6166666666666667,A3902
11.0,0.2979642138335669,85.85,2017-05-03 12:28:44,29.16215999999995,111.64041999999982,16.0,922.0,2017-05-03 11:03:26,8,1053.0,2.15,A3902
19.2,0.8532787546264071,1.0666666666666667,2017-05-03 12:32:30,29.15969500000001,111.63557,147.7,1059.0,2017-05-03 12:31:57,9,1060.0,3.216666666666667,A3902
27.3,4.84922910094011,0.5333333333333333,2017-05-03 12:43:42,29.1254,111.62592,200.22105263157894,1081.0,2017-05-03 12:43:42,10,1081.0,11.2,A3902
68.63265306122449,29.466090300855612,1.6,2017-05-03 13:11:28,28.946544,111.62548666666667,206.19557823129253,1131.0,2017-05-03 13:10:24,11,1133.0,26.7,A3902
10.0,0.3106767654523917,16.016666666666666,2017-05-03 13:29:05,28.948495999999984,111.62635,37.0,1137.0,2017-05-03 13:13:36,12,1166.0,2.1333333333333333,A3902
18.0,0.23286240408192158,0.5333333333333333,2017-05-03 13:30:09,28.946828999999997,111.625694,18.0,1168.0,2017-05-03 13:30:09,13,1168.0,1.0666666666666667,A3902
71.06542056074767,67.6194920703868,0.55,2017-05-03 14:27:48,28.450561999999998,111.75157,86.79756656674307,1276.0,2017-05-03 14:27:48,14,1276.0,57.65,A3902
69.8,7.108755630077947,0.5333333333333333,2017-05-03 14:33:41,28.391724,111.76539,105.28888888888889,1287.0,2017-05-03 14:33:41,15,1287.0,5.883333333333334,A3902
69.7,7.269474317742198,1.5833333333333333,2017-05-03 14:40:36,28.339185999999998,111.73788,73.34444444444445,1298.0,2017-05-03 14:39:33,16,1300.0,5.866666666666666,A3902
79.8,5.181726320226406,0.5333333333333333,2017-05-03 14:43:49,28.306656,111.70413,104.19999999999999,1306.0,2017-05-03 14:43:49,17,1306.0,3.216666666666667,A3902
72.5,2.191237703694175,0.5666666666666667,2017-05-03 14:45:26,28.289846,111.70539,4.5,1309.0,2017-05-03 14:45:26,18,1309.0,1.6166666666666667,A3902
74.1,14.088925306011895,119.58333333333333,2017-05-03 16:55:41,28.185556000000084,111.65391000000061,24.305263157894736,1330.0,2017-05-03 14:56:38,19,1553.0,11.2,A3902
54.4,2.4750236559546934,0.5166666666666667,2017-05-03 16:58:52,28.164877,111.66015,431.3,1559.0,2017-05-03 16:58:52,20,1559.0,3.183333333333333,A3902
60.733333333333334,8.860630683188209,0.55,2017-05-03 17:07:26,28.109920000000002,111.71831,124.35238095238095,1575.0,2017-05-03 17:07:26,21,1575.0,8.566666666666666,A3902
50.333333333333336,3.5267294226581827,0.5333333333333333,2017-05-03 17:11:10,28.093212,111.744965,104.66666666666666,1582.0,2017-05-03 17:11:10,22,1582.0,3.7333333333333334,A3902
50.9,5.027686456392581,1.05,2017-05-03 17:17:33,28.056213,111.76664,234.1,1593.0,2017-05-03 17:17:01,23,1594.0,5.85,A3902
