StopID,VehicleID,StartRow,StopRow,StartTime,EndTime,Latitude,Longitude,Average Speed before stop,Distance from previous stop(in kms),Time travelled before stop,Speed Variance,Duration
0,A3831,0.0,104.0,2017-04-26 11:25:07,2017-04-26 12:17:07,29.162143904761905,111.64040438095238,0.0,0.0,0.0,0.0,52.5
1,A3831,113.0,115.0,2017-04-26 12:21:43,2017-04-26 12:22:43,29.159707,111.63551733333334,11.575000000000001,0.9074620080409791,4.6,21.987857142857145,1.4166666666666667
2,A3831,139.0,139.0,2017-04-26 12:35:50,2017-04-26 12:35:50,29.125415000000004,111.625901,24.79565217391304,4.85590101921467,13.116666666666667,145.12407114624506,0.4
3,A3831,211.0,319.0,2017-04-26 13:12:49,2017-04-26 14:06:49,29.32244719266056,111.32469688073392,67.74788732394369,40.45873193321324,36.983333333333334,152.01910261569418,54.61666666666667
4,A3831,400.0,417.0,2017-04-26 14:48:14,2017-04-26 14:56:44,29.3707845,110.93905116666666,66.39124999999999,44.77802703739727,41.416666666666664,167.85220094936707,9.266666666666667
5,A3831,544.0,544.0,2017-04-26 16:01:45,2017-04-26 16:01:45,29.162326,110.4198,57.96666666666668,61.97817786742302,65.01666666666667,199.15392,0.6333333333333333
6,A3831,572.0,574.0,2017-04-26 16:15:48,2017-04-26 16:16:48,29.135907333333336,110.43735499999998,27.58518518518518,6.217562300501052,14.05,74.61438746438746,1.5166666666666666
7,A3831,576.0,576.0,2017-04-26 16:17:58,2017-04-26 16:17:58,29.135711,110.436432,4.2,0.10347143951325047,1.1666666666666667,4.2,0.6666666666666666
8,A3831,578.0,2017.0,2017-04-26 16:19:05,2017-04-27 08:38:01,29.135764442361072,110.4365986444443,2.0,0.09999109975509016,1.1166666666666667,2.0,979.4333333333333
9,A3831,2094.0,2094.0,2017-04-27 09:55:20,2017-04-27 09:55:20,29.135603999999997,110.415323,21.5375,2.615090299251811,77.31666666666666,140.30839285714285,1.2
10,A3831,2161.0,2170.0,2017-04-27 11:01:14,2017-04-27 11:10:14,29.1415239,110.5321283,46.21363636363636,16.086136206779535,65.9,380.7726623376623,9.916666666666666
11,A3831,2282.0,2282.0,2017-04-27 13:01:28,2017-04-27 13:01:28,29.125660999999997,111.625565,73.8990990990991,133.7573399344635,111.23333333333333,83.56681736281736,0.9666666666666667
12,A3831,2300.0,4010.0,2017-04-27 13:18:36,2017-04-28 09:01:04,29.162083722969015,111.64049507422588,22.052941176470586,5.749136697336952,17.133333333333333,136.95639705882354,1183.2833333333333
13,A3831,4017.0,4019.0,2017-04-28 09:04:48,2017-04-28 09:05:41,29.160723333333333,111.63871033333332,10.966666666666667,0.49177646061529956,3.7333333333333334,39.178666666666665,1.65
14,A3831,4022.0,4178.0,2017-04-28 09:07:28,2017-04-28 10:25:28,29.160785356687878,111.63871381528662,2.55,0.04937851943064349,1.7833333333333334,0.04500000000000008,78.78333333333333
15,A3831,4180.0,4184.0,2017-04-28 10:26:43,2017-04-28 10:28:53,29.1607726,111.63836020000001,2.1,0.03921871597701673,1.25,2.1,2.9166666666666665
16,A3831,4193.0,4257.0,2017-04-28 10:33:19,2017-04-28 11:05:19,29.16207218461538,111.64057029230767,11.025,0.675508715405015,4.433333333333334,24.390714285714285,32.81666666666667
17,A3831,4268.0,4275.0,2017-04-28 11:11:12,2017-04-28 11:17:27,29.159681874999997,111.63549874999998,11.689999999999998,0.9272211546112288,5.883333333333334,20.82544444444444,7.066666666666666
18,A3831,4405.0,4421.0,2017-04-28 12:26:18,2017-04-28 12:34:20,28.7970734117647,111.9498078235294,65.91627906976741,72.10965410348035,68.85,537.1984047965117,8.5
19,A3831,4642.0,4700.0,2017-04-28 14:27:31,2017-04-28 14:56:31,28.008514067796614,112.75945759322032,71.41363636363637,133.48369788496268,113.18333333333334,170.73049813200498,29.483333333333334
20,A3831,4921.0,4923.0,2017-04-28 16:50:14,2017-04-28 16:51:14,26.880509,112.51978633333333,73.9777272727273,138.42193491036213,113.71666666666667,80.30283499377335,1.5333333333333334
21,A3831,4936.0,4936.0,2017-04-28 16:58:27,2017-04-28 16:58:27,26.877888000000002,112.541063,30.95,2.4054038467704233,7.216666666666667,201.23142857142858,0.5166666666666667
