StopID,VehicleID,StartRow,StopRow,StartTime,EndTime,Latitude,Longitude,Average Speed before stop,Distance from previous stop(in kms),Time travelled before stop,Speed Variance,Duration
0,D1166,0.0,1440.0,2017-04-24 08:00:11,2017-04-25 08:00:11,39.22408636641223,117.07482439555864,0.0,0.0,0.0,0.0,1439.0
1,D1166,1441.0,1519.0,2017-04-25 08:01:11,2017-04-25 09:19:11,39.22408518987344,117.07480410126583,0.0,0.0,0.0,0.0,78.0
2,D1166,1521.0,2960.0,2017-04-25 09:21:11,2017-04-26 09:20:11,39.22355164791651,117.07342043541637,8.0,0.1383635597559891,2.0,8.0,1439.0
3,D1166,2961.0,3195.0,2017-04-26 09:21:11,2017-04-26 13:15:11,39.22354991914892,117.07342948085095,0.0,0.0,0.0,0.0,234.0
4,D1166,3197.0,3197.0,2017-04-26 13:17:11,2017-04-26 13:17:11,39.22522100000001,117.076072,11.0,0.25925753389535366,2.0,11.0,1.0
5,D1166,3212.0,3212.0,2017-04-26 13:32:11,2017-04-26 13:32:11,39.247319,117.015594,33.357142857142854,7.644156360211713,15.0,140.55494505494505,1.0
6,D1166,3227.0,3261.0,2017-04-26 13:47:11,2017-04-26 14:21:11,39.27529582857145,116.94709874285714,47.5,11.690621407534394,15.0,207.80769230769232,35.0
7,D1166,3278.0,3279.0,2017-04-26 14:38:11,2017-04-26 14:39:11,39.394369999999995,116.955806,57.5,14.730659927798708,17.0,153.06666666666666,2.0
8,D1166,3284.0,3284.0,2017-04-26 14:44:11,2017-04-26 14:44:11,39.387274,116.98841999999999,41.75,3.113495522893296,5.0,94.91666666666667,1.0
9,D1166,3286.0,3286.0,2017-04-26 14:46:11,2017-04-26 14:46:11,39.386717,116.99696200000001,45.0,1.5176904625787475,2.0,45.0,1.0
10,D1166,3297.0,3300.0,2017-04-26 14:57:11,2017-04-26 15:00:11,39.41423,117.02773125000002,36.2,6.363149903278949,11.0,213.06666666666666,4.0
11,D1166,3302.0,3450.0,2017-04-26 15:02:11,2017-04-26 17:30:11,39.41487553020134,117.02642508053685,13.0,0.1465882467225746,2.0,13.0,149.0
12,D1166,3468.0,3472.0,2017-04-26 17:48:11,2017-04-26 17:52:11,39.3947284,116.955888,31.235294117647058,9.639345634073997,18.0,200.19117647058823,5.0
13,D1166,3490.0,3541.0,2017-04-26 18:16:41,2017-04-26 19:07:41,39.216735153846166,116.91517609615387,53.23529411764706,21.519519002314688,24.5,96.81617647058823,52.0
14,D1166,3552.0,3557.0,2017-04-26 19:22:41,2017-04-26 19:27:41,39.15274766666666,116.8501615,49.0,10.33560433911365,15.0,211.55555555555554,10.0
15,D1166,3569.0,3605.0,2017-04-26 19:39:41,2017-04-26 20:15:41,39.129432,116.74053064864866,55.72727272727273,10.173603779627147,12.0,77.21818181818182,37.0
16,D1166,3658.0,3666.0,2017-04-26 21:08:41,2017-04-26 21:16:41,39.010879333333335,116.23718233333332,59.44230769230769,51.71972872609827,53.0,106.80052790346909,9.0
17,D1166,3703.0,3733.0,2017-04-26 21:53:41,2017-04-26 22:23:41,38.73922767741937,116.04559138709679,60.111111111111114,36.39096863879507,37.0,102.84444444444443,31.0
