Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,270.0,2017-03-25 19:22:49,25.793070526315788,113.01421899060149,0.0,0.0,2017-03-25 14:53:19,0,531.0,0.0,D1165
22.703703703703702,4.8153054628923355,0.5,2017-03-25 19:36:49,25.77664,112.973904,128.37037037037038,559.0,2017-03-25 19:36:49,1,559.0,14.0,D1165
48.308510638297875,38.02166870643989,0.5,2017-03-25 20:24:19,26.044885,113.00831399999998,116.96831388698239,654.0,2017-03-25 20:24:19,2,654.0,47.5,D1165
5.0,0.13578524521862786,0.5,2017-03-25 20:25:19,26.044563,113.00818500000001,5.0,656.0,2017-03-25 20:25:19,3,656.0,1.0,D1165
63.89491525423729,161.161863926786,23.0,2017-03-25 23:18:19,27.34541302173913,113.01050391304346,31.08755909143318,952.0,2017-03-25 22:55:49,4,997.0,150.5,D1165
64.8411214953271,70.06909892278703,1.0,2017-03-26 00:23:19,27.931609,113.054101,74.56885910774115,1105.0,2017-03-26 00:23:19,5,1105.0,65.0,D1165
41.68,17.642054988310434,2.0,2017-03-26 00:50:19,27.852722500000006,113.14282600000001,426.8933333333333,1131.0,2017-03-26 00:49:19,6,1132.0,26.0,D1165
11.0,1.2539304001719325,33.0,2017-03-27 08:53:19,27.852797757575768,113.14336784848483,11.0,3021.0,2017-03-27 08:21:19,7,3053.0,1891.0,D1165
11.0,0.19392453991925,191.85,2017-03-27 12:06:10,27.853437792929277,113.14142662626277,11.0,3055.0,2017-03-27 08:55:19,8,3252.0,2.0,D1165
6.0,0.31466444845089087,0.8333333333333334,2017-03-27 12:08:40,27.85218900000001,113.143859,2.0,3255.0,2017-03-27 12:08:40,9,3255.0,2.5,D1165
7.0,0.3284139695478678,0.8333333333333334,2017-03-27 12:10:20,27.850219,113.14246899999999,7.0,3257.0,2017-03-27 12:10:20,10,3257.0,1.6666666666666667,D1165
20.666666666666668,1.0191435040112322,4.666666666666667,2017-03-27 12:17:30,27.85732575,113.13235424999999,36.33333333333333,3261.0,2017-03-27 12:13:40,11,3264.0,3.3333333333333335,D1165
29.0,0.854384491272086,0.8333333333333334,2017-03-27 12:20:00,27.862247999999997,113.13677,338.0,3267.0,2017-03-27 12:20:00,12,3267.0,2.5,D1165
22.0,2.9982759605700857,1.5,2017-03-27 12:26:30,27.877126,113.13974099999999,140.8,3274.0,2017-03-27 12:26:30,13,3274.0,6.5,D1165
54.733333333333334,12.497406938808538,0.8333333333333334,2017-03-27 12:39:50,27.931933,113.05409499999999,111.35238095238095,3290.0,2017-03-27 12:39:50,14,3290.0,13.333333333333334,D1165
61.732142857142854,51.478186228219236,0.8333333333333334,2017-03-27 13:30:10,28.111440999999996,112.7474,12.34512987012987,3347.0,2017-03-27 13:30:10,15,3347.0,50.333333333333336,D1165
61.666666666666664,3.4142081845038272,1.6666666666666667,2017-03-27 13:34:20,28.137739,112.748103,5.333333333333333,3351.0,2017-03-27 13:33:30,16,3352.0,3.3333333333333335,D1165
63.13846153846154,184.06913853866834,1.6666666666666667,2017-03-27 16:28:00,29.125763,111.625631,12.09928628072958,3550.0,2017-03-27 16:27:10,17,3551.0,172.83333333333334,D1165
