Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,11.0,2017-04-28 14:26:36,29.16209795454546,111.6405225,0.0,0.0,2017-04-28 14:16:06,0,21.0,0.0,D1171
15.0,0.8869278354548147,1.0,2017-04-28 14:31:06,29.159715,111.6355845,17.333333333333332,29.0,2017-04-28 14:30:36,1,30.0,4.0,D1171
16.0,0.17433492761564834,0.5,2017-04-28 14:32:06,29.158242,111.636185,16.0,32.0,2017-04-28 14:32:06,2,32.0,1.0,D1171
22.608695652173914,4.534043242302068,6.5,2017-04-28 14:50:06,29.12388353846154,111.62267015384616,112.88537549407114,56.0,2017-04-28 14:44:06,3,68.0,12.0,D1171
7.0,0.10744880249063377,0.5,2017-04-28 14:51:06,29.124275,111.622951,7.0,70.0,2017-04-28 14:51:06,4,70.0,1.0,D1171
19.0,0.3289204099480565,1.0,2017-04-28 14:53:06,29.125230000000002,111.625699,98.0,73.0,2017-04-28 14:52:36,5,74.0,1.5,D1171
54.42142857142857,63.867051062444986,24.5,2017-04-28 16:27:36,28.732930224489788,111.3778039591837,74.80673175745119,215.0,2017-04-28 16:03:36,6,263.0,70.5,D1171
59.236363636363635,54.49725958601018,0.5,2017-04-28 17:23:06,28.5422,110.903305,80.62251876563803,374.0,2017-04-28 17:23:06,7,374.0,55.5,D1171
63.3,5.814130812062351,0.5,2017-04-28 17:28:36,28.54431,110.849822,67.12222222222222,385.0,2017-04-28 17:28:36,8,385.0,5.5,D1171
57.625,4.387284480991732,0.5,2017-04-28 17:33:06,28.532518,110.807227,7.410714285714286,394.0,2017-04-28 17:33:06,9,394.0,4.5,D1171
47.0,1.6394913858904205,0.5,2017-04-28 17:35:06,28.540161,110.794093,12.0,398.0,2017-04-28 17:35:06,10,398.0,2.0,D1171
41.333333333333336,1.367772050377944,1.0,2017-04-28 17:37:36,28.542243,110.781594,2.333333333333333,402.0,2017-04-28 17:37:06,11,403.0,2.0,D1171
74.0,4.549335794152516,0.5,2017-04-28 17:41:06,28.524702,110.740496,19.6,410.0,2017-04-28 17:41:06,12,410.0,3.5,D1171
65.0,5.443916006752315,1.0,2017-04-28 17:47:06,28.508518,110.688156,31.0,417.0,2017-04-28 17:46:36,13,418.0,5.5,D1171
52.25,8.130644237113033,2.0,2017-04-28 17:57:06,28.478467,110.623545,97.26666666666667,435.0,2017-04-28 17:55:36,14,438.0,8.5,D1171
61.4,8.949509976121607,0.5,2017-04-28 18:05:06,28.443538,110.544619,55.114285714285714,454.0,2017-04-28 18:05:06,15,454.0,8.0,D1171
70.0,3.342746902819108,1.0,2017-04-28 18:08:36,28.429005,110.51523799999998,106.5,460.0,2017-04-28 18:08:06,16,461.0,3.0,D1171
62.96470588235294,47.55509136938047,5.5,2017-04-28 18:58:06,28.256391000000004,110.112943,68.05826330532213,547.0,2017-04-28 18:53:06,17,557.0,44.5,D1171
45.666666666666664,5.61500094528155,0.5,2017-04-28 19:00:06,28.265906,110.05836399999998,0.3333333333333333,561.0,2017-04-28 19:00:06,18,561.0,2.0,D1171
61.0,3.866490527441342,0.5,2017-04-28 19:04:06,28.270209,110.02003,18.0,569.0,2017-04-28 19:04:06,19,569.0,4.0,D1171
77.33333333333333,2.4191610411322255,1.5,2017-04-28 19:07:06,28.269953000000005,109.99567,12.333333333333332,573.0,2017-04-28 19:06:06,20,575.0,2.0,D1171
62.27272727272727,7.28976537472365,2.0,2017-04-28 19:14:36,28.266073,109.929453,53.418181818181814,587.0,2017-04-28 19:13:06,21,590.0,6.0,D1171
62.0,5.4241001186097675,1.0,2017-04-28 19:19:06,28.27517000000001,109.875847,2.0,598.0,2017-04-28 19:18:36,22,599.0,4.0,D1171
63.5,1.991296629610622,1.5,2017-04-28 19:21:36,28.275111,109.85555900000001,60.5,602.0,2017-04-28 19:20:36,23,604.0,1.5,D1171
56.0,8.09495310887764,0.5,2017-04-28 19:28:36,28.264069,109.776921,1.0,618.0,2017-04-28 19:28:36,24,618.0,7.0,D1171
41.333333333333336,1.5366951788758223,0.5,2017-04-28 19:30:36,28.268287,109.762363,90.33333333333333,622.0,2017-04-28 19:30:36,25,622.0,2.0,D1171
59.333333333333336,4.851365153542218,2.5,2017-04-28 19:37:36,28.255564,109.719965,79.5,632.0,2017-04-28 19:35:36,26,636.0,5.0,D1171
54.5,5.349934037139867,1.0,2017-04-28 19:41:36,28.2179,109.686006,4.5,639.0,2017-04-28 19:41:06,27,640.0,3.5,D1171
62.0,2.0219539634249273,2.0,2017-04-28 19:44:36,28.207416,109.669149,0.0,643.0,2017-04-28 19:43:06,28,646.0,1.5,D1171
50.1578947368421,9.977561137343757,0.5,2017-04-28 19:54:36,28.126351,109.630402,95.47368421052632,666.0,2017-04-28 19:54:36,29,666.0,10.0,D1171
50.91304347826087,10.677141288589993,0.5,2017-04-28 20:06:36,28.036947,109.600374,327.8102766798419,690.0,2017-04-28 20:06:36,30,690.0,12.0,D1171
8.0,0.09238558802224507,49.0,2017-04-28 20:56:36,28.036283438775502,109.60043808163266,8.0,693.0,2017-04-28 20:08:06,31,790.0,1.5,D1171
43.333333333333336,2.0473776494962705,1.0,2017-04-28 21:00:36,28.01871400000001,109.602704,265.46666666666664,797.0,2017-04-28 21:00:06,32,798.0,3.5,D1171
55.0,2.054096581607633,0.5,2017-04-28 21:02:36,28.001044,109.607305,7.0,802.0,2017-04-28 21:02:36,33,802.0,2.0,D1171
57.93333333333333,7.800748617019568,1.0,2017-04-28 21:11:06,27.957495,109.659848,189.06666666666666,818.0,2017-04-28 21:10:36,34,819.0,8.0,D1171
64.75,3.331721500994314,0.5,2017-04-28 21:13:36,27.936239,109.682548,221.58333333333334,824.0,2017-04-28 21:13:36,35,824.0,2.5,D1171
72.25,5.221605818107848,0.5,2017-04-28 21:18:06,27.895911,109.707648,21.357142857142858,833.0,2017-04-28 21:18:06,36,833.0,4.5,D1171
65.33333333333333,3.836345944296264,1.5,2017-04-28 21:22:36,27.872193999999997,109.732801,9.066666666666666,840.0,2017-04-28 21:21:36,37,842.0,3.5,D1171
57.95,11.280598522548628,0.5,2017-04-28 21:33:06,27.790653,109.784472,17.102631578947367,863.0,2017-04-28 21:33:06,38,863.0,10.5,D1171
52.5,2.158823927419274,0.5,2017-04-28 21:35:36,27.775886,109.795325,3.0,868.0,2017-04-28 21:35:36,39,868.0,2.5,D1171
49.56603773584906,30.885488155571416,1.0,2017-04-28 22:13:36,27.540507,109.913152,38.09651669085631,943.0,2017-04-28 22:13:06,40,944.0,37.5,D1171
51.5,3.394204620853034,1.5,2017-04-28 22:18:06,27.515768999999995,109.928443,53.9,951.0,2017-04-28 22:17:06,41,953.0,3.5,D1171
47.333333333333336,7.380367096952732,1.0,2017-04-28 22:26:36,27.4556825,109.92032449999999,21.952380952380953,969.0,2017-04-28 22:26:06,42,970.0,8.0,D1171
48.392857142857146,11.103083053144456,1.0,2017-04-28 22:41:36,27.389719,109.878469,59.35846560846561,999.0,2017-04-28 22:41:06,43,1000.0,14.5,D1171
48.6,2.8585060193972414,0.5,2017-04-28 22:44:36,27.39985,109.852631,17.3,1006.0,2017-04-28 22:44:36,44,1006.0,3.0,D1171
48.0,3.320416916819346,1.0,2017-04-28 22:49:06,27.407291,109.821696,84.66666666666667,1014.0,2017-04-28 22:48:36,45,1015.0,4.0,D1171
50.51724137931034,13.132742717485462,1.0,2017-04-28 23:04:36,27.425118,109.6986465,49.11576354679803,1045.0,2017-04-28 23:04:06,46,1046.0,15.0,D1171
27.6,1.2541057881956006,2.0,2017-04-28 23:10:36,27.431726500000003,109.69085949999999,78.3,1055.0,2017-04-28 23:09:06,47,1058.0,4.5,D1171
