Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,2.0,2017-04-25 11:14:34,29.162188750000002,111.64033375,0.0,0.0,2017-04-25 11:13:04,0,3.0,0.0,C1805
15.142857142857142,0.8572315927461839,1.5,2017-04-25 11:19:34,29.159687333333338,111.63562466666667,17.142857142857142,11.0,2017-04-25 11:18:34,1,13.0,4.0,C1805
14.222222222222221,1.1279153215241207,0.5,2017-04-25 11:24:34,29.15248900000001,111.629662,41.94444444444444,23.0,2017-04-25 11:24:34,2,23.0,5.0,C1805
38.69444444444444,11.635898472808357,0.5,2017-04-25 11:43:04,29.064185,111.64348400000002,142.9611111111111,60.0,2017-04-25 11:43:04,3,60.0,18.5,C1805
46.5,0.960659261727856,0.5,2017-04-25 11:44:34,29.055594,111.643569,144.5,63.0,2017-04-25 11:44:34,4,63.0,1.5,C1805
39.0,1.089796370991261,2.5,2017-04-25 11:48:04,29.0559938,111.6509028,162.0,66.0,2017-04-25 11:46:04,5,70.0,1.5,C1805
17.0,0.15226582569723834,147.5,2017-04-25 14:16:34,29.05533416949151,111.6502236440678,17.0,73.0,2017-04-25 11:49:34,6,367.0,1.5,C1805
5.0,0.032111410978606016,19.0,2017-04-25 14:36:34,29.055376605263167,111.6505591578947,5.0,370.0,2017-04-25 14:18:04,7,407.0,1.5,C1805
6.5,0.0793918098677845,1.0,2017-04-25 14:38:34,29.055923,111.6509185,0.5,410.0,2017-04-25 14:38:04,8,411.0,1.5,C1805
17.125,1.1867797362210257,0.5,2017-04-25 14:43:04,29.049540000000004,111.655191,30.410714285714285,420.0,2017-04-25 14:43:04,9,420.0,4.5,C1805
22.666666666666668,0.7009012122242937,1.0,2017-04-25 14:45:34,29.0444665,111.655473,12.333333333333334,424.0,2017-04-25 14:45:04,10,425.0,2.0,C1805
12.25,0.44186204558312636,4.5,2017-04-25 14:52:04,29.04197077777778,111.65774766666667,2.9166666666666665,430.0,2017-04-25 14:48:04,11,438.0,2.5,C1805
8.0,0.1514308453078233,41.833333333333336,2017-04-25 15:36:24,29.042252686747016,111.65812438554217,8.0,444.0,2017-04-25 14:55:04,12,526.0,3.0,C1805
5.0,0.10947226870655961,2.0,2017-04-25 15:38:54,29.042012750000005,111.6578005,5.0,528.0,2017-04-25 15:37:24,13,531.0,1.0,C1805
16.0,0.39720873759716246,1.0,2017-04-25 15:41:24,29.044235,111.655757,39.0,535.0,2017-04-25 15:40:54,14,536.0,2.0,C1805
23.5,0.320330219464085,0.5,2017-04-25 15:42:54,29.044232,111.652462,144.5,539.0,2017-04-25 15:42:54,15,539.0,1.5,C1805
33.666666666666664,0.9134226865146622,1.0,2017-04-25 15:45:24,29.044248500000002,111.6439065,36.333333333333336,543.0,2017-04-25 15:44:54,16,544.0,2.0,C1805
31.705882352941178,5.227085032256879,0.8333333333333334,2017-04-25 15:55:54,29.001394,111.659364,103.72058823529412,562.0,2017-04-25 15:55:54,17,562.0,10.5,C1805
30.666666666666668,1.94049805474538,0.5,2017-04-25 15:59:54,28.986083,111.657858,242.66666666666666,569.0,2017-04-25 15:59:54,18,569.0,4.0,C1805
5.0,0.04629331386436122,1438.8333333333333,2017-04-26 16:00:14,28.98626196203137,111.65793753583289,5.0,572.0,2017-04-25 16:01:24,19,2678.0,1.5,C1805
0.0,0.0,145.0,2017-04-26 18:26:04,28.986287828571434,111.65794282285707,0.0,2679.0,2017-04-26 16:01:04,20,2853.0,0.0,C1805
38.1,5.447980910366509,0.8333333333333334,2017-04-26 18:35:14,28.945778000000004,111.632925,465.65555555555557,2864.0,2017-04-26 18:35:14,21,2864.0,9.166666666666666,C1805
63.53086419753087,147.17423462841802,1.6666666666666667,2017-04-26 20:55:04,28.247804499999997,112.778557,69.49283030442452,3027.0,2017-04-26 20:54:14,22,3028.0,139.0,C1805
37.857142857142854,3.6739913169309046,62.666666666666664,2017-04-26 22:03:34,28.24140281333335,112.81469622666667,192.80952380952382,3036.0,2017-04-26 21:01:44,23,3110.0,6.666666666666667,C1805
20.0,0.44180731355898134,0.8333333333333334,2017-04-26 22:06:04,28.241045,112.81921399999999,200.0,3113.0,2017-04-26 22:06:04,24,3113.0,2.5,C1805
45.06122448979592,30.37689164417603,1.6666666666666667,2017-04-26 22:48:34,28.249857000000002,113.04696150000001,167.05867346938777,3163.0,2017-04-26 22:47:44,25,3164.0,41.666666666666664,C1805
25.0,0.5631374526023484,0.8333333333333334,2017-04-26 22:50:14,28.248790000000003,113.05250900000001,25.0,3166.0,2017-04-26 22:50:14,26,3166.0,1.6666666666666667,C1805
20.666666666666668,1.2599703040454864,0.8333333333333334,2017-04-26 22:53:34,28.241034999999997,113.05341499999999,32.33333333333333,3170.0,2017-04-26 22:53:34,27,3170.0,3.3333333333333335,C1805
47.0,0.853348573305258,1.6666666666666667,2017-04-26 22:56:04,28.233842,113.05286999999998,47.0,3172.0,2017-04-26 22:55:14,28,3173.0,1.6666666666666667,C1805
27.333333333333332,2.169049684374049,0.8333333333333334,2017-04-26 23:01:54,28.22716500000001,113.070697,92.66666666666667,3180.0,2017-04-26 23:01:54,29,3180.0,5.833333333333333,C1805
23.333333333333332,1.1765549511711229,0.8333333333333334,2017-04-26 23:05:14,28.227591999999998,113.079174,94.33333333333333,3184.0,2017-04-26 23:05:14,30,3184.0,3.3333333333333335,C1805
20.0,0.5751501589108393,14.166666666666666,2017-04-26 23:21:04,28.23281958823529,113.07995470588236,18.0,3187.0,2017-04-26 23:07:44,31,3203.0,2.5,C1805
7.5,0.6787607160918875,6.666666666666667,2017-04-27 08:51:44,28.234404000000005,113.08187112499999,4.5,3881.0,2017-04-27 08:45:54,32,3888.0,564.8333333333334,C1805
6.666666666666667,0.3875330963011512,0.8333333333333334,2017-04-27 09:55:54,28.232521000000002,113.08268500000001,1.3333333333333333,3965.0,2017-04-27 09:55:54,33,3965.0,64.16666666666667,C1805
6.0,0.24427369813822697,105.66666666666667,2017-04-27 11:43:14,28.232988582677145,113.0815767559055,0.0,3968.0,2017-04-27 09:58:24,34,4094.0,2.5,C1805
18.0,1.3950863025105573,1.6666666666666667,2017-04-27 12:09:54,28.241170500000003,113.079913,121.33333333333333,4125.0,2017-04-27 12:09:04,35,4126.0,25.833333333333332,C1805
17.333333333333332,0.7909902489589347,0.8333333333333334,2017-04-27 12:13:14,28.241525,113.079687,120.33333333333333,4130.0,2017-04-27 12:13:14,36,4130.0,3.3333333333333335,C1805
17.0,0.9897922243900964,1.6666666666666667,2017-04-27 12:16:34,28.2349915,113.07967099999999,8.0,4133.0,2017-04-27 12:15:44,37,4134.0,2.5,C1805
32.25,1.4874901124192985,0.8333333333333334,2017-04-27 12:20:44,28.227344,113.07161,19.583333333333332,4139.0,2017-04-27 12:20:44,38,4139.0,4.166666666666667,C1805
35.5,1.4421858781071044,0.8333333333333334,2017-04-27 12:24:54,28.227613,113.057542,112.5,4144.0,2017-04-27 12:24:54,39,4144.0,4.166666666666667,C1805
21.0,1.5254265720480393,1.6666666666666667,2017-04-27 12:29:54,28.2333455,113.05871350000001,78.0,4149.0,2017-04-27 12:29:04,40,4150.0,4.166666666666667,C1805
56.291666666666664,18.39049491060449,0.8333333333333334,2017-04-27 12:50:44,28.093842,113.048074,119.69384057971014,4175.0,2017-04-27 12:50:44,41,4175.0,20.833333333333332,C1805
54.55,15.488855708518587,1.6666666666666667,2017-04-27 13:09:04,28.1161975,112.90873700000002,240.57631578947368,4196.0,2017-04-27 13:08:14,42,4197.0,17.5,C1805
61.22857142857143,28.683294251039868,1.6666666666666667,2017-04-27 13:39:54,28.111010999999998,112.747662,136.12268907563026,4233.0,2017-04-27 13:39:04,43,4234.0,30.0,C1805
