Average Speed before stop,Distance from previous stop(in kms),Duration,EndTime,Latitude,Longitude,Speed Variance,StartRow,StartTime,StopID,StopRow,Time travelled before stop,VehicleID
0.0,0.0,1.5,2017-05-05 18:21:42,28.276548000000002,112.67182300000002,0.0,0.0,2017-05-05 18:20:42,0,2.0,0.0,C2655
13.0,1.8216634101872782,4.5,2017-05-05 18:34:12,28.273182,112.6665771111111,48.266666666666666,19.0,2017-05-05 18:30:12,1,27.0,8.5,C2655
31.1,2.5236409094061254,4.0,2017-05-05 18:43:12,28.27188125,112.653495875,74.32222222222222,38.0,2017-05-05 18:39:42,2,45.0,5.5,C2655
27.75,0.9758482933999622,0.5,2017-05-05 18:45:42,28.2803,112.656277,51.583333333333336,50.0,2017-05-05 18:45:42,3,50.0,2.5,C2655
54.86666666666667,6.904207559567021,12.0,2017-05-05 19:05:12,28.310523583333325,112.60353779166667,599.2666666666667,66.0,2017-05-05 18:53:42,4,89.0,8.0,C2655
72.82608695652173,182.20441591595056,5.5,2017-05-05 21:39:12,29.493669545454544,111.77755736363635,79.60600790513834,366.0,2017-05-05 21:34:12,5,376.0,149.0,C2655
63.782051282051285,42.138032700175735,4.5,2017-05-05 22:23:12,29.854964333333328,111.87199077777778,197.8090243090243,455.0,2017-05-05 22:19:12,6,463.0,40.0,C2655
14.0,0.3678375127201398,58.5,2017-05-05 23:24:12,29.85718914529914,111.87471887179488,162.0,469.0,2017-05-05 22:26:12,7,585.0,3.0,C2655
75.80099502487562,212.40037009401482,3.0,2017-05-06 02:11:12,31.564296,112.27917966666666,90.03019900497513,787.0,2017-05-06 02:09:12,8,789.0,165.0,C2655
68.11764705882354,39.61104141387102,186.0,2017-05-06 05:58:42,31.869272572972985,112.07616070810809,180.28877005347593,831.0,2017-05-06 02:53:42,9,1015.0,42.5,C2655
58.5,123.53352626382201,1.0,2017-05-06 08:04:42,32.453392,111.282008,119.54621848739495,1136.0,2017-05-06 08:04:42,10,1136.0,126.0,C2655
65.0,5.836708510155908,1.0,2017-05-06 08:09:42,32.470907000000004,111.231237,28.666666666666668,1141.0,2017-05-06 08:09:42,11,1141.0,5.0,C2655
51.8,10.495984559740377,72.0,2017-05-06 09:32:42,32.50663369444445,111.13818879166662,523.9555555555555,1152.0,2017-05-06 08:21:42,12,1223.0,12.0,C2655
60.13461538461539,53.74599688416022,1.0,2017-05-06 10:27:12,32.783481,110.74936,237.21681749622925,1276.0,2017-05-06 10:27:12,13,1276.0,54.5,C2655
56.857142857142854,14.592256565775035,1.0,2017-05-06 10:42:12,32.860367,110.639903,165.5164835164835,1291.0,2017-05-06 10:42:12,14,1291.0,15.0,C2655
68.5,6.345178556553307,2.0,2017-05-06 10:48:12,32.897759,110.589145,88.33333333333333,1296.0,2017-05-06 10:47:12,15,1297.0,5.0,C2655
57.0,4.909003378934469,1.0,2017-05-06 10:52:12,32.922197,110.54573700000002,471.0,1301.0,2017-05-06 10:52:12,16,1301.0,4.0,C2655
42.833333333333336,5.999781161845106,2.0,2017-05-06 11:00:12,32.946866,110.498221,172.96666666666667,1308.0,2017-05-06 10:59:12,17,1309.0,7.0,C2655
