StopID,VehicleID,StartRow,StopRow,StartTime,EndTime,Latitude,Longitude,Average Speed before stop,Distance from previous stop(in kms),Time travelled before stop,Speed Variance,Duration
0,C1835,0.0,16.0,2017-03-30 14:00:16,2017-03-30 14:08:16,29.162285588235296,111.6402404117647,0.0,0.0,0.0,0.0,8.5
1,C1835,22.0,22.0,2017-03-30 14:11:16,2017-03-30 14:11:16,29.16142,111.635493,14.8,0.6599807878070235,3.0,24.2,0.5
2,C1835,24.0,25.0,2017-03-30 14:12:16,2017-03-30 14:12:46,29.1597515,111.6356025,15.0,0.18974029365700149,1.0,15.0,1.0
3,C1835,69.0,69.0,2017-03-30 14:34:46,2017-03-30 14:34:46,29.064213,111.64344799999999,35.2093023255814,12.649463195763683,22.0,158.74086378737542,0.5
4,C1835,73.0,74.0,2017-03-30 14:36:46,2017-03-30 14:37:16,29.0556785,111.643468,40.0,1.0198017053271264,2.0,237.0,1.0
5,C1835,89.0,89.0,2017-03-30 14:46:46,2017-03-30 14:46:46,29.006745000000002,111.65951899999999,45.583333333333336,5.9079115544190035,9.5,190.08333333333334,0.5
6,C1835,92.0,92.0,2017-03-30 14:48:16,2017-03-30 14:48:16,29.001451,111.659451,36.5,0.690603944326284,1.5,40.5,0.5
7,C1835,97.0,98.0,2017-03-30 14:50:46,2017-03-30 14:51:16,29.000570500000002,111.6748395,44.0,1.5829110923543126,2.5,342.6666666666667,1.0
8,C1835,101.0,101.0,2017-03-30 14:52:46,2017-03-30 14:52:46,29.000496000000002,111.680148,23.0,0.5190706609265237,1.5,648.0,0.5
9,C1835,108.0,108.0,2017-03-30 14:56:16,2017-03-30 14:56:16,28.9917,111.686127,31.0,1.4646288956411966,3.5,169.2,0.5
10,C1835,117.0,117.0,2017-03-30 15:00:46,2017-03-30 15:00:46,28.963449,111.687669,47.875,3.216763139449881,4.5,43.55357142857143,0.5
11,C1835,122.0,123.0,2017-03-30 15:03:16,2017-03-30 15:03:46,28.951661000000005,111.690844,41.25,1.5362138959936509,2.5,90.91666666666667,1.0
12,C1835,126.0,127.0,2017-03-30 15:05:16,2017-03-30 15:05:46,28.947722499999998,111.6995775,47.5,0.9716422216961585,1.5,60.5,1.0
13,C1835,132.0,156.0,2017-03-30 15:08:16,2017-03-30 15:20:16,28.94240732,111.71106676,37.75,1.2874698565022373,2.5,256.9166666666667,12.5
14,C1835,161.0,161.0,2017-03-30 15:22:46,2017-03-30 15:22:46,28.932794,111.71662099999999,36.25,1.2122112904080398,2.5,164.91666666666666,0.5
15,C1835,355.0,355.0,2017-03-30 17:03:46,2017-03-30 17:03:46,28.274439,112.689857,75.99481865284974,127.66466834113167,101.0,193.5572646804836,0.5
16,C1835,388.0,389.0,2017-03-30 17:20:16,2017-03-30 17:20:46,28.176173,112.75318999999999,58.03125,15.182544799099981,16.5,508.9344758064516,1.0
17,C1835,398.0,399.0,2017-03-30 17:25:16,2017-03-30 17:25:46,28.122496,112.74284399999999,76.33333333333333,6.071632668944073,4.5,5.333333333333333,1.0
18,C1835,418.0,475.0,2017-03-30 17:35:16,2017-03-30 18:03:46,28.00831141379311,112.75968522413793,76.94444444444444,13.18563428972209,9.5,280.2908496732026,29.0
19,C1835,689.0,696.0,2017-03-30 19:50:46,2017-03-30 19:54:16,26.88044125,112.51982050000001,77.32863849765258,138.3464306748593,107.0,58.10846842058641,4.0
20,C1835,711.0,1701.0,2017-03-30 20:01:46,2017-03-31 08:32:16,26.88810670534811,112.54928591624615,36.214285714285715,4.1722199327919745,7.5,187.25824175824175,751.0
21,C1835,1779.0,1779.0,2017-03-31 09:50:16,2017-03-31 09:50:16,26.914531,112.498078,35.083333333333336,6.4137505113669055,78.0,293.71969696969694,1.0
22,C1835,1782.0,1782.0,2017-03-31 09:53:16,2017-03-31 09:53:16,26.91122,112.503718,25.5,1.0898360225374986,3.0,112.5,1.0
23,C1835,1851.0,1851.0,2017-03-31 11:02:16,2017-03-31 11:02:16,26.880648,112.520111,39.583333333333336,9.174883882751516,69.0,343.17424242424244,1.0
