,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-03-28 14:43:40,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,
1,,2017-03-28 14:46:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
2,,2017-03-28 14:50:13,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
3,,2017-03-28 14:53:29,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
4,,2017-03-28 14:56:45,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
5,,2017-03-28 15:00:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
6,,2017-03-28 15:03:18,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
7,,2017-03-28 15:06:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
8,,2017-03-28 15:09:50,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约322米",111.64023600000002,29.162283000000002,0,0.0
9,,2017-03-28 15:13:06,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约155米,距鼎城永欣机械制造公司 约207米",111.63838999999999,29.162954,0,194.15532369300513
10,,2017-03-28 15:16:22,14,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约338米,距常德金德山水泥有限公司 约392米",111.63563,29.159810999999998,0,440.4136418295585
11,,2017-03-28 15:19:38,7,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约412米,距鼎城永欣机械制造公司 约493米",111.63582,29.157495,0,258.18785202708074
12,,2017-03-28 15:22:55,32,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约377米,距古堤桥 约402米",111.6291,29.151004999999998,1,972.948591057236
13,,2017-03-28 15:26:11,27,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约156米,距陈家冲 约281米",111.62305500000001,29.135859999999997,3,1783.4474749686192
14,,2017-03-28 15:29:27,37,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距王家塝 约225米,距兄弟餐馆 约362米",111.6187,29.118464000000003,5,1980.0635443215879
15,,2017-03-28 15:32:43,37,7,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南昊宇幕墙门窗有限公司 约317米,距五里岗村 约335米",111.6158,29.104836,7,1541.3330487763324
16,,2017-03-28 15:40:28,31,10,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距高桥 约323米,距四口堰 约348米",111.62977,29.08196,10,2883.216941100685
17,,2017-03-28 15:43:44,16,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距中共三星垱支部委员会 约223米,距天井堰 约290米",111.64353,29.076015,11,1491.660799969815
18,,2017-03-28 15:47:00,33,13,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距家家福超市(常澧路) 约465米,距天成爱心超市(岩桥店) 约465米",111.64346,29.0621,13,1547.2945463080673
19,,2017-03-28 15:50:16,33,14,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约481米,距聚宝小学-南门 约484米",111.64346,29.051218,14,1210.0249010866278
20,,2017-03-28 15:53:32,23,15,"ACC开,3D定位,天线正常","湖南省常德市武陵区敬业路,距常德市职业技术学院-基础医学系 约227米,距常德市农业科学研究所 约355米",111.64345,29.04015,15,1230.70757057842
21,,2017-03-28 15:56:49,27,16,"ACC开,3D定位,天线正常","湖南省常德市武陵区高泗路,距湖南幼儿师范高等专科学校-南门 约65米,距湖南幼儿师范高等专科学校 约176米",111.64698999999999,29.031342,16,1038.1143432694837
22,,2017-03-28 16:00:05,40,18,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距九房河 约561米,距金洲酒店 约590米",111.65729499999999,29.018520000000002,18,1742.6006778723681
23,,2017-03-28 16:05:54,0,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约681米,距小樟树 约776米",111.65926,29.0014,20,1913.2260871915612
24,,2017-03-28 16:09:10,28,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距鼎城区善卷中学 约32米,距富佳生活超市 约59米",111.67388999999999,29.000563,21,1425.8446670874125
25,,2017-03-28 16:12:27,39,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距六房园 约229米,距吴甜超市 约408米",111.674904,28.991245000000003,22,1040.798545080912
26,,2017-03-28 16:15:43,40,24,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距报国村 约502米,距杨家湾 约525米",111.678505,28.974787,24,1863.267349093247
27,,2017-03-28 16:18:59,0,26,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距杨家 约132米",111.68762,28.963495,26,1537.158972843864
28,,2017-03-28 16:22:15,0,27,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距茅湾 约681米,距木马山 约824米",111.69066000000001,28.951477,27,1368.6826994464145
29,,2017-03-28 16:25:31,43,29,"ACC开,3D定位,天线正常","湖南省常德市武陵区乾明路,距善德山庄 约244米,距永丰小区幼儿园 约297米",111.70561000000001,28.945562,29,1596.44475225953
30,,2017-03-28 16:28:47,18,30,"ACC开,3D定位,天线正常","湖南省常德市武陵区青山路,距常德中联重科液压有限公司-南门 约218米,距奥泰克科技园 约287米",111.71664399999999,28.932575,30,1799.5236218659834
31,,2017-03-28 16:32:04,23,32,"ACC开,3D定位,天线正常","湖南省常德市武陵区G5513(常张高速),距常德市德山鑫七一气体充装有限公司 约243米,距常德市德山龙潭庵机械厂-东南门 约372米",111.72313999999999,28.92178,32,1356.6586354415472
32,,2017-03-28 16:35:20,12,32,"ACC开,3D定位,天线正常","湖南省常德市武陵区G5513(常张高速),距常德市德山鑫七一气体充装有限公司 约604米,距檀树坪村 约688米",111.72723400000001,28.920209999999997,32,435.02503548554927
33,,2017-03-28 16:38:36,54,34,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距汪家湾 约376米,距汇金大酒店 约493米",111.73951000000001,28.908671999999996,34,1753.2036127570268
34,,2017-03-28 16:41:52,56,37,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德田野机械厂-东门 约468米,距九龙岭 约669米",111.75818000000001,28.88668,37,3046.8599758680107
35,,2017-03-28 16:45:08,55,40,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距鼎城区公安局交通警察大队七中队 约499米,距九岗冲水库 约575米",111.7812,28.87057,40,2869.286840084123
36,,2017-03-28 16:48:25,63,43,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距老犟钢铁型材利用材经销处 约158米,距湖南省常德市龙阳牲猪交易大市场-南门 约176米",111.80967,28.857944,43,3107.6450388218727
37,,2017-03-28 16:51:41,29,46,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距冲水洞 约151米,距华鑫米业有限公司 约488米",111.83723,28.84427,46,3084.891700586657
38,,2017-03-28 16:54:57,60,49,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距肖家湾 约296米,距马家障 约432米",111.86628,28.832645,49,3110.892264702659
39,,2017-03-28 16:58:13,65,53,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距岩嘴派出所 约533米,距岩嘴派出所-西南门 约537米",111.89551999999999,28.815813000000002,53,3408.3780306456088
40,,2017-03-28 17:00:21,65,55,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距马嘶桥 约304米,距马嘶桥村 约652米",111.91691000000002,28.806593,55,2322.561297802729
41,,2017-03-28 17:03:36,65,58,"ACC开,3D定位,天线正常","湖南省常德市汉寿县金马路,距湖南徕木电子有限公司 约290米,距湖南汉寿中煤科技有限公司 约309米",111.95188,28.796665,58,3581.8244198069483
42,,2017-03-28 17:06:53,66,62,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距三星垸 约340米,距新堤 约466米",111.98426,28.779984999999996,62,3660.214847115399
43,,2017-03-28 17:10:10,68,66,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距林家冲 约487米,距唐家湾 约514米",112.01213,28.761296999999995,66,3420.1191878291947
44,,2017-03-28 17:16:50,77,73,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距大桥中心幼儿园 约495米,距大桥村 约526米",112.06776,28.7191,73,7171.670151455161
45,,2017-03-28 17:20:08,74,76,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距红土墙小学 约335米,距田坪里 约360米",112.10606999999999,28.712892999999998,76,3799.1875366862837
46,,2017-03-28 17:23:24,72,80,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距罗家塘 约256米,距尾基湾村 约328米",112.143234,28.712858,80,3624.3222795008664
47,,2017-03-28 17:26:40,74,84,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距大路塘 约201米,距军山铺派出所 约222米",112.178665,28.70267,84,3636.4437404947976
48,,2017-03-28 17:29:56,78,88,"ACC开,3D定位,天线正常","湖南省益阳市资阳区G319(厦成线),距益阳市大泉精细化工有限公司 约316米,距昌长湾 约392米",112.21486000000002,28.690102000000003,88,3796.9158515821173
49,,2017-03-28 17:33:12,74,92,"ACC开,3D定位,天线正常","湖南省益阳市资阳区G319(厦成线),距迎风桥 约252米,距迎风汽车站 约251米",112.25326000000001,28.6775,92,3999.4175293547205
50,,2017-03-28 17:36:28,67,95,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距万家山 约244米,距中国娃艺校乖孩子分校 约317米",112.28532,28.65949,95,3714.055455196225
51,,2017-03-28 17:39:44,68,99,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距飞羽农场 约213米,距观塘仑 约404米",112.31721,28.640102000000002,99,3785.679515547311
52,,2017-03-28 17:43:01,66,103,"ACC开,3D定位,天线正常","湖南省益阳市资阳区文昌路,距益阳平安钢构 约398米,距专一建材 约397米",112.34889,28.622032,103,3687.443826051145
53,,2017-03-28 17:46:17,66,106,"ACC开,3D定位,天线正常","湖南省益阳市赫山区关公路,距太一御江城 约56米,距太一御江城-二期 约55米",112.3714,28.59859,106,3409.253865682868
54,,2017-03-28 17:49:33,68,110,"ACC开,3D定位,天线正常","湖南省益阳市赫山区桃花仑东路,距益阳市烟草专卖局赫山宿舍区 约170米,距毛家塘农机·二手车市场 约173米",112.39374,28.573415999999998,110,3548.7562207439264
55,,2017-03-28 17:52:49,64,113,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距益阳市农科所 约177米,距南塘村 约189米",112.42308,28.554302000000003,113,3567.5775573601077
56,,2017-03-28 17:56:05,65,117,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距划林塘村 约66米,距红旗驾校 约169米",112.44623999999999,28.52934,117,3580.816629793445
57,,2017-03-28 17:59:22,64,121,"ACC开,3D定位,天线正常","湖南省益阳市赫山区S7101(益阳南线高速),距磨田公 约446米,距苏家村 约638米",112.46738,28.501825,121,3691.480079348233
58,,2017-03-28 18:02:38,65,124,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距朱家村 约207米,距排子冲 约517米",112.48273999999999,28.473946,124,3444.3446740084783
59,,2017-03-28 18:05:54,69,128,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距益阳市臻盛精密制造有限公司 约53米,距湖南省天心博力科技有限公司 约164米",112.49135,28.442518,128,3594.57461498406
60,,2017-03-28 18:09:10,65,131,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距喻家冲 约234米,距伞匠湾 约335米",112.50896999999999,28.41341,131,3666.7081977077387
61,,2017-03-28 18:12:26,64,135,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距王家湾 约184米,距邓家塘 约400米",112.52412,28.383776,135,3613.0343166971347
62,,2017-03-28 18:15:42,73,138,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距黄家冲 约245米,距熊家湾 约322米",112.53335600000001,28.352968,138,3542.8831633453956
63,,2017-03-28 18:18:58,49,142,"ACC开,3D定位,天线正常","湖南省益阳市赫山区,距王家坡 约142米,距卢家冲 约320米",112.55435,28.326876000000002,142,3555.1515430578515
64,,2017-03-28 18:22:15,63,145,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距泉冲 约122米,距正源尚峰尚水 约324米",112.58508,28.314774,145,3295.3104721562754
65,,2017-03-28 18:25:31,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,1825.3554380342202
66,,2017-03-28 18:28:47,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
67,,2017-03-28 18:32:04,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
68,,2017-03-28 18:35:19,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
69,,2017-03-28 18:38:36,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
70,,2017-03-28 18:41:52,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
71,,2017-03-28 18:45:08,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
72,,2017-03-28 18:48:25,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
73,,2017-03-28 18:51:41,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
74,,2017-03-28 18:54:56,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
75,,2017-03-28 18:58:13,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
76,,2017-03-28 19:01:29,0,147,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距干冲子 约82米,距黄家老屋 约269米",112.60284399999999,28.309784000000004,147,0.0
77,,2017-03-28 19:04:45,68,150,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距竹山湾 约119米,距熊家洲 约350米",112.630455,28.297103999999997,150,3048.777899978563
78,,2017-03-28 19:08:02,57,153,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县樟树坡路,距南竹山 约156米,距建明酒家 约236米",112.65903,28.282375,153,3242.005119057766
