,Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
26,26,,2017-04-27 17:15:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
27,27,,2017-04-27 17:15:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
28,28,,2017-04-27 17:16:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
29,29,,2017-04-27 17:16:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
30,30,,2017-04-27 17:17:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
31,31,,2017-04-27 17:17:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
32,32,,2017-04-27 17:18:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
33,33,,2017-04-27 17:18:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
34,34,,2017-04-27 17:19:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
35,35,,2017-04-27 17:19:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
36,36,,2017-04-27 17:20:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
37,37,,2017-04-27 17:20:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
38,38,,2017-04-27 17:21:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
39,39,,2017-04-27 17:21:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
40,40,,2017-04-27 17:22:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
41,41,,2017-04-27 17:22:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
42,42,,2017-04-27 17:23:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
43,43,,2017-04-27 17:23:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
44,44,,2017-04-27 17:24:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
45,45,,2017-04-27 17:24:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
46,46,,2017-04-27 17:25:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
47,47,,2017-04-27 17:25:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
48,48,,2017-04-27 17:26:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
49,49,,2017-04-27 17:26:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
50,50,,2017-04-27 17:27:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
51,51,,2017-04-27 17:27:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
52,52,,2017-04-27 17:28:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
53,53,,2017-04-27 17:28:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
54,54,,2017-04-27 17:29:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
55,55,,2017-04-27 17:29:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
56,56,,2017-04-27 17:30:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
57,57,,2017-04-27 17:30:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
58,58,,2017-04-27 17:31:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
59,59,,2017-04-27 17:31:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
60,60,,2017-04-27 17:32:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
61,61,,2017-04-27 17:32:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
62,62,,2017-04-27 17:33:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
63,63,,2017-04-27 17:33:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
64,64,,2017-04-27 17:34:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
65,65,,2017-04-27 17:34:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
66,66,,2017-04-27 17:35:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙市康荣特种陶瓷有限公司 约109米,距长沙天和钻具机械有限公司 约167米",112.673766,28.275958000000006,0.0,0
