Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
1,1,,2017-05-01 00:01:22,83.7,1,"ACC开,3D定位,天线正常","河北省唐山市开平区住友路,距唐山旭丰金属结构有限公司 约111米,距唐山宏丰钢结构安装工程有限公司 约213米",118.291128,39.632436,1416.1734735429284,1
2,2,,2017-05-01 00:02:22,86.1,2,"ACC开,3D定位,天线正常","河北省唐山市开平区住友路,距日牵(唐山)电机有限公司-北门 约408米,距日牵(唐山)电机有限公司 约422米",118.29171299999999,39.64526,1426.8453482896264,2
3,3,,2017-05-01 00:03:22,84.6,2,"ACC开,3D定位,天线正常","河北省唐山市开平区,距石榴河 约499米,距洪昊物流 约599米",118.29180500000001,39.658208,1439.775488545654,2
4,4,,2017-05-01 00:04:22,84.1,3,"ACC开,3D定位,天线正常","河北省唐山市开平区,距岔道派出所 约65米,距岔道供销社 约65米",118.291896,39.670883,1409.4192108942866,3
5,5,,2017-05-01 00:05:22,70.4,4,"ACC开,3D定位,天线正常","河北省唐山市开平区,距唐山市硅质耐火材料厂 约221米,距小夏庄子 约228米",118.291954,39.681715999999994,1204.5865693312899,4
6,6,,2017-05-01 00:06:22,77.3,4,"ACC开,3D定位,天线正常","河北省唐山市开平区,距农村商业银行(赵庄分社) 约150米,距赵庄村 约177米",118.29201100000002,39.693504,1310.7767214557198,4
7,7,,2017-05-01 00:07:22,73.2,5,"ACC开,3D定位,天线正常","河北省唐山市开平区,距唐山晶鑫科技有限公司 约300米,距唐山市巨赫耐火材料公司 约768米",118.290819,39.704796,1259.749521845366,5
8,8,,2017-05-01 00:08:22,73.0,6,"ACC开,3D定位,天线正常",河北省唐山市开平区,118.287888,39.714976,1159.399867472243,6
9,9,,2017-05-01 00:11:52,74.6,10,"ACC开,3D定位,天线正常","河北省唐山市开平区马北路,距新约克小镇 约174米,距海尔(荆各庄矿店) 约504米",118.26628799999999,39.754023,4718.373337626823,10
10,10,,2017-05-01 00:12:52,78.1,11,"ACC开,3D定位,天线正常","河北省唐山市开平区,距小佛头村 约446米,距荆各庄小学 约445米",118.257025,39.76358,1325.2432610957173,11
11,11,,2017-05-01 00:13:52,76.2,12,"ACC开,3D定位,天线正常","河北省唐山市丰润区,距唐山超越钢铁有限公司 约192米,距甸家洼村村委会 约324米",118.247735,39.77321,1333.0687908336176,12
12,12,,2017-05-01 00:14:52,69.2,12,"ACC开,3D定位,天线正常",河北省唐山市丰润区,118.239926,39.782733,1251.6482340679295,12
13,13,,2017-05-01 00:15:51,77.4,13,"ACC开,3D定位,天线正常",河北省唐山市开平区G1(京哈高速),118.24708100000001,39.79072,1078.2001735220904,13
14,14,,2017-05-01 00:16:51,91.6,14,"ACC开,3D定位,天线正常",河北省唐山市开平区G1(京哈高速),118.262028,39.796875,1448.865374172683,14
15,15,,2017-05-01 00:17:51,80.9,14,"ACC开,3D定位,天线正常","河北省唐山市开平区G1(京哈高速),距陡河大桥 约636米",118.276646,39.802898,1417.0595495727646,14
16,16,,2017-05-01 00:18:51,82.6,15,"ACC开,3D定位,天线正常","河北省唐山市滦县,距北营村 约732米",118.29087,39.807001,1297.8901422806885,15
17,17,,2017-05-01 00:19:51,71.3,15,"ACC开,3D定位,天线正常","河北省唐山市滦县,距津秦客运专线 约389米,距小山子村 约438米",118.305209,39.81055,1286.820110719121,15
18,18,,2017-05-01 00:20:51,83.6,16,"ACC开,3D定位,天线正常","河北省唐山市滦县,距团山子 约701米",118.318816,39.816248,1323.6953419760644,16
19,19,,2017-05-01 00:21:51,93.9,17,"ACC开,3D定位,天线正常","河北省唐山市滦县G1(京哈高速),距华澳爱心图书馆 约632米,距滦县榛子镇大岗上小学 约636米",118.333941,39.822788,1482.3853843823197,17
20,20,,2017-05-01 00:22:51,90.5,18,"ACC开,3D定位,天线正常","河北省唐山市滦县,距塔上村 约334米,距华文驾校 约353米",118.350473,39.827864,1520.4439796666472,18
21,21,,2017-05-01 00:23:51,77.7,18,"ACC开,3D定位,天线正常","河北省唐山市滦县,距申明高轿修理厂 约752米",118.36554,39.83201,1366.7052532638706,18
22,22,,2017-05-01 00:24:51,66.0,19,"ACC开,3D定位,天线正常","河北省唐山市滦县G1(京哈高速),距北小寨村 约345米,距焕友汽修 约354米",118.37898999999999,39.837776,1315.2917488794185,19
23,23,,2017-05-01 00:25:51,75.9,20,"ACC开,3D定位,天线正常","河北省唐山市滦县G1(京哈高速),距黄家楼村 约724米",118.39115100000001,39.84308400000001,1194.3286338910227,20
24,24,,2017-05-01 00:26:51,61.5,20,"ACC开,3D定位,天线正常",河北省唐山市滦县,118.40238799999999,39.845963,1011.3514884458248,20
25,25,,2017-05-01 00:27:51,76.7,21,"ACC开,3D定位,天线正常","河北省唐山市滦县,距青龙山林场 约403米,距滦县服务区-超市 约550米",118.416246,39.847726,1199.204916709525,21
26,26,,2017-05-01 00:28:51,75.7,21,"ACC开,3D定位,天线正常","河北省唐山市滦县,距鑫亿装饰材料厂 约523米,距孟店子村 约714米",118.431288,39.84984,1305.454238047971,21
27,27,,2017-05-01 00:29:51,77.8,22,"ACC开,3D定位,天线正常","河北省唐山市滦县青龙路,距青龙山 约589米,距唐山宏文青龙山旅游景区-导游服务处 约607米",118.4453,39.854031,1283.7071296936608,22
28,28,,2017-05-01 00:30:51,78.1,23,"ACC开,3D定位,天线正常","河北省唐山市滦县,距津秦客运专线 约397米",118.458964,39.858968,1289.0824646308035,23
29,29,,2017-05-01 00:31:51,83.8,23,"ACC开,3D定位,天线正常",河北省唐山市迁安市,118.47455900000001,39.862255,1380.36401666901,23
30,30,,2017-05-01 00:32:51,76.9,24,"ACC开,3D定位,天线正常","河北省唐山市滦县,距横岭子 约630米",118.490575,39.862651,1367.7020962536508,24
31,31,,2017-05-01 00:33:51,88.2,25,"ACC开,3D定位,天线正常","河北省唐山市迁安市,距龙马顶 约320米",118.506293,39.863745,1347.047741049369,25
32,32,,2017-05-01 00:34:51,89.6,25,"ACC开,3D定位,天线正常","河北省唐山市迁安市,距关脸子山 约445米",118.523389,39.865244,1468.618965979232,25
33,33,,2017-05-01 00:35:51,88.5,26,"ACC开,3D定位,天线正常","河北省唐山市滦县,距迁安马柳站 约686米,距京秦线 约571米",118.541008,39.865548,1504.1272755514162,26
34,34,,2017-05-01 00:36:51,81.8,27,"ACC开,3D定位,天线正常","河北省唐山市迁安市杨柏线,距家外家饭店 约192米,距山南庄 约209米",118.55716799999999,39.868673,1422.2907297879583,27
35,35,,2017-05-01 00:37:51,84.1,28,"ACC开,3D定位,天线正常","河北省唐山市迁安市G102(京哈线),距车饰品批发城 约143米,距彩洋五金水暖 约148米",118.57306799999999,39.870915999999994,1379.677860593844,28
36,36,,2017-05-01 00:38:51,81.2,28,"ACC开,3D定位,天线正常","河北省唐山市迁安市,距德海灯箱牌匾 约316米,距香港怡隆渔具大全 约331米",118.58837,39.868998,1323.209598272848,28
37,37,,2017-05-01 00:39:51,75.1,29,"ACC开,3D定位,天线正常","河北省唐山市迁安市自强路,距宏业汽车美容装饰中心 约334米,距卓越彩钢 约338米",118.60389599999999,39.868605,1325.768534565526,29
38,38,,2017-05-01 00:40:51,85.0,30,"ACC开,3D定位,天线正常","河北省唐山市迁安市G102(京哈线),距鸿圣修理厂 约245米,距鑫明汽车修理厂(唐山总代理) 约262米",118.61941100000001,39.870115999999996,1334.715808987105,30
