Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,1,1,1,,2017-04-07 00:04:13,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距龙桥安置区 约230米,距金腾科技园 约329米",112.67486000000001,28.276575,0.0,0
1,2,2,2,2,,2017-04-07 00:05:01,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距龙桥安置区 约230米,距金腾科技园 约329米",112.67486000000001,28.276575,0.0,0
2,3,3,3,3,,2017-04-07 00:05:49,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距龙桥安置区 约230米,距金腾科技园 约329米",112.67486000000001,28.276575,0.0,0
3,4,4,4,4,,2017-04-07 00:06:37,23,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县金沙路,距龙桥安置区 约244米,距洪家老屋 约317米",112.674576,28.275859999999998,84.22840279071778,0
4,5,5,5,5,,2017-04-07 00:07:25,51,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县金沙路,距洪家老屋 约327米,距饶家湾 约378米",112.67306,28.271735999999997,482.00156095459806,0
5,6,6,6,6,,2017-04-07 00:08:13,46,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距棠佳湾 约121米,距肖家冲 约268米",112.67159,28.266116999999998,641.1759217556186,0
6,7,7,7,7,,2017-04-07 00:09:01,36,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距竹桥 约370米,距棠佳湾 约373米",112.67116499999999,28.262232,433.99352917313905,0
7,8,8,8,8,,2017-04-07 00:09:49,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距竹桥 约235米,距堆子洲 约451米",112.67276000000001,28.261910999999998,160.23968631381237,0
8,9,9,9,9,,2017-04-07 00:10:37,23,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距竹桥 约46米,距堆子洲 约414米",112.67408999999999,28.260586,196.65962759208992,0
9,10,10,10,10,,2017-04-07 00:11:25,35,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距竹桥 约192米,距戴家垄 约320米",112.67595,28.259544,215.89600783813785,0
10,11,11,11,11,,2017-04-07 00:12:13,51,1,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县欧洲路,距高坪桥村 约165米,距戴家垄 约248米",112.68078999999999,28.256912,557.1100742486744,1
11,12,12,12,12,,2017-04-07 00:13:01,52,1,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距宁乡县碧桂园幼儿园 约298米,距私塘坡 约395米",112.68755,28.254346999999996,720.9299482061043,1
12,13,13,13,13,,2017-04-07 00:13:49,55,1,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县,距私塘坡 约272米,距油榨冲 约285米",112.693794,28.252707,638.192925741267,1
