Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-04-26 00:00:00,33,0,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区浏阳河大道,距红橡国际广场 约30米,距红橡华园 约147米",113.04703,28.213306,,0
1,1,1,1,1,,2017-04-26 00:00:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区佳亨路,距辉煌国际城-二期 约225米,距红橡华园 约323米",113.04928,28.213573,222.45471042248417,0
2,2,2,2,2,,2017-04-26 00:01:00,20,0,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区农园路,距东屯小学 约55米,距湘龙教育西龙中心幼儿园 约176米",113.052666,28.213879,333.5141136450561,0
3,3,3,3,3,,2017-04-26 00:02:00,9,0,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区农园路,距东屯小学 约57米,距湘龙教育西龙中心幼儿园 约149米",113.053,28.213903,32.835240403230344,0
4,4,4,4,4,,2017-04-26 00:03:00,37,0,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区农园路,距西龙苑B区7栋 约201米,距西龙中心幼儿园 约240米",113.053024,28.21685200000001,327.92273376826734,0
5,5,5,5,5,,2017-04-26 00:05:00,43,1,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区西龙路,距双扬石材大市场 约643米,距长沙市城建职业技术学校 约683米",113.05881,28.221218,746.3729506115202,1
6,6,6,6,6,,2017-04-26 00:06:00,31,1,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区双杨路,距铁马驾校 约534米,距银盘鑫城 约591米",113.05937,28.225386,466.69743067011683,1
7,7,7,7,7,,2017-04-26 00:06:00,12,1,"ACC开,3D定位,天线正常","湖南省长沙市开福区双杨路,距铁马驾校 约470米,距银盘鑫城 约563米",113.05942,28.227116,192.42985634147686,1
8,8,8,8,8,,2017-04-26 00:07:00,0,1,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距铁马驾校 约677米,距长沙市城建职业技术学校 约667米",113.05728,28.227757,221.44326615430927,1
9,9,9,9,9,,2017-04-26 00:08:00,17,1,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距铁马驾校 约714米,距长沙市城建职业技术学校 约653米",113.0569,28.227913,41.071860690172294,1
10,10,10,10,10,,2017-04-26 00:09:00,19,1,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距湖南月湖大市场B区-15栋 约492米,距湖南月湖大市场B区-12栋 约507米",113.05517,28.229609000000004,253.55739188054105,1
11,11,11,11,11,,2017-04-26 00:11:00,38,2,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区高家坡路,距银盘鑫城 约96米,距铁马驾校 约134米",113.06528,28.226948,1033.7351588209526,2
12,12,12,12,12,,2017-04-26 00:12:00,0,2,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距银盘鑫城 约192米,距铁马驾校 约296米",113.0671,28.227005,178.4213970350736,2
