Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-06-14 00:02:47,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,,0
1,1,1,1,1,,2017-06-14 00:06:03,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
2,2,2,2,2,,2017-06-14 00:09:19,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
3,3,3,3,3,,2017-06-14 00:12:36,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
4,4,4,4,4,,2017-06-14 00:15:52,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
5,5,5,5,5,,2017-06-14 00:19:08,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
6,6,6,6,6,,2017-06-14 00:22:24,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
7,7,7,7,7,,2017-06-14 00:25:39,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
8,8,8,8,8,,2017-06-14 00:28:56,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
9,9,9,9,9,,2017-06-14 00:32:13,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
10,10,10,10,10,,2017-06-14 00:35:29,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
11,11,11,11,11,,2017-06-14 00:38:45,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
12,12,12,12,12,,2017-06-14 00:42:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
13,13,13,13,13,,2017-06-14 00:45:17,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
14,14,14,14,14,,2017-06-14 00:48:34,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
15,15,15,15,15,,2017-06-14 00:51:50,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
16,16,16,16,16,,2017-06-14 00:55:06,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
17,17,17,17,17,,2017-06-14 00:58:22,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
18,18,18,18,18,,2017-06-14 01:01:38,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
19,19,19,19,19,,2017-06-14 01:04:55,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
20,20,20,20,20,,2017-06-14 01:08:11,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
21,21,21,21,21,,2017-06-14 01:11:27,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
22,22,22,22,22,,2017-06-14 01:14:43,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
23,23,23,23,23,,2017-06-14 01:17:58,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
24,24,24,24,24,,2017-06-14 01:21:15,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
25,25,25,25,25,,2017-06-14 01:24:32,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
26,26,26,26,26,,2017-06-14 01:27:48,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
27,27,27,27,27,,2017-06-14 01:31:04,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
28,28,28,28,28,,2017-06-14 01:34:20,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
29,29,29,29,29,,2017-06-14 01:37:36,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
30,30,30,30,30,,2017-06-14 01:40:53,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约208米,距五季优选超市 约195米",113.08211499999999,28.232433,0.0,0
