Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-09-06 14:30:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距常德金德山水泥有限公司 约336米",111.640366,29.162136,,0
1,1,1,1,1,,2017-09-06 14:42:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距常德金德山水泥有限公司 约336米",111.640366,29.162136,0.0,0
2,2,2,2,2,,2017-09-06 14:42:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距常德金德山水泥有限公司 约336米",111.640366,29.162136,0.0,0
3,3,3,3,3,,2017-09-06 14:43:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距常德金德山水泥有限公司 约336米",111.640366,29.162136,0.0,0
4,4,4,4,4,,2017-09-06 14:43:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距常德金德山水泥有限公司 约336米",111.640366,29.162136,0.0,0
5,5,5,5,5,,2017-09-06 14:44:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约195米,距石板滩中学 约303米",111.64011,29.16242,40.18909450419549,0
6,6,6,6,6,,2017-09-06 14:44:00,6,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约202米,距石板滩中学 约258米",111.63979,29.162704,44.30270081254757,0
7,7,7,7,7,,2017-09-06 14:45:00,10,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约195米,距鼎城永欣机械制造公司 约212米",111.6392,29.162992,65.63203691895785,0
8,8,8,8,8,,2017-09-06 14:45:00,19,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约145米,距鼎城永欣机械制造公司 约228米",111.63773,29.162958000000003,142.78658694216014,0
9,9,9,9,9,,2017-09-06 14:46:00,19,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距石板滩中学 约231米,距鼎城永欣机械制造公司 约337米",111.63599,29.162931,168.9801633846249,0
10,10,10,10,10,,2017-09-06 14:47:00,22,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约327米,距石板滩中学 约358米",111.63549,29.161755,139.48731329489922,0
11,11,11,11,11,,2017-09-06 14:48:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约350米,距常德金德山水泥有限公司 约395米",111.635574,29.15966,233.09645190286233,0
12,12,12,12,12,,2017-09-06 14:49:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约350米,距常德金德山水泥有限公司 约395米",111.635574,29.15966,0.0,0
13,13,13,13,13,,2017-09-06 14:49:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约373米,距鼎城永欣机械制造公司 约377米",111.635765,29.158966,79.3668352753906,0
14,14,14,14,14,,2017-09-06 14:51:00,16,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约488米,距常德市鼎城区石板滩卫生院-预防接种门诊 约515米",111.63552,29.156603000000004,263.8288257112167,0
15,15,15,15,15,,2017-09-06 14:51:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德市鼎城区石板滩卫生院-预防接种门诊 约546米,距常德金德山水泥有限公司 约564米",111.63526,29.155794,93.4327050627236,0
16,16,16,16,16,,2017-09-06 14:52:00,28,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约445米,距大堰 约609米",111.63165,29.153889000000003,409.5865675318701,1
17,17,17,17,17,,2017-09-06 14:53:00,7,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约508米,距大堰 约532米",111.62988,29.15295200000001,200.99522367936194,1
18,18,18,18,18,,2017-09-06 14:53:00,16,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约466米,距古堤桥 约498米",111.62961,29.152225,84.98459476863061,1
19,19,19,19,19,,2017-09-06 14:54:00,41,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距古堤桥 约333米,距大堰 约344米",111.62852,29.14994,275.2479793793468,1
20,20,20,20,20,,2017-09-06 14:54:00,34,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约165米,距小堰 约244米",111.62738,29.146849,361.0941735852959,1
21,21,21,21,21,,2017-09-06 14:55:00,23,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约85米,距小堰 约126米",111.626755,29.145397,172.4875604157604,1
22,22,22,22,22,,2017-09-06 14:56:00,36,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约248米,距陈家冲 约549米",111.623795,29.138283,841.6582325603258,2
23,23,23,23,23,,2017-09-06 14:57:00,47,2,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距陈家冲 约195米,距皇家湾 约217米",111.62281000000002,29.13501500000001,375.7676864124277,2
