Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-03-30 14:32:10,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,,0
1,1,1,1,1,,2017-03-30 14:32:42,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
2,2,2,2,2,,2017-03-30 14:33:46,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
3,3,3,3,3,,2017-03-30 14:34:18,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
4,4,4,4,4,,2017-03-30 14:34:50,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
5,5,5,5,5,,2017-03-30 14:35:22,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
6,6,6,6,6,,2017-03-30 14:35:54,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
7,7,7,7,7,,2017-03-30 14:36:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约337米",111.64036999999999,29.162203,0.0,0
8,8,8,8,8,,2017-03-30 14:36:58,14,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距石板滩中学 约288米",111.64007600000001,29.16258,50.71774971275436,0
9,9,9,9,9,,2017-03-30 14:38:18,16,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约256米",111.637344,29.163054,270.46204034355213,0
10,10,10,10,10,,2017-03-30 14:38:50,18,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距石板滩中学 约242米,距鼎城永欣机械制造公司 约352米",111.63582,29.162959999999998,148.3485472186666,0
11,11,11,11,11,,2017-03-30 14:39:22,23,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约329米,距石板滩中学 约344米",111.63551000000001,29.161915000000004,120.03436728880966,0
12,12,12,12,12,,2017-03-30 14:39:54,14,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约332米,距常德金德山水泥有限公司 约402米",111.63558,29.160048,207.71246420984917,0
13,13,13,13,13,,2017-03-30 14:40:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约339米,距常德金德山水泥有限公司 约394米",111.63561000000001,29.159824,25.07746941551025,0
14,14,14,14,14,,2017-03-30 14:40:58,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约339米,距常德金德山水泥有限公司 约394米",111.63561000000001,29.159824,0.0,0
15,15,15,15,15,,2017-03-30 14:41:30,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约355米,距常德金德山水泥有限公司 约387米",111.63563500000001,29.159475,38.88293821882472,0
16,16,16,16,16,,2017-03-30 14:42:46,12,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约408米,距鼎城永欣机械制造公司 约487米",111.63582,29.157567999999998,212.80860425929455,0
17,17,17,17,17,,2017-03-30 14:43:17,12,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约489米,距常德市鼎城区石板滩卫生院-预防接种门诊 约520米",111.63548,29.156648999999998,107.38941514103728,0
18,18,18,18,18,,2017-03-30 14:43:49,21,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约544米,距常德市鼎城区石板滩卫生院-预防接种门诊 约590米",111.63485,29.155516,140.05209494660596,0
19,19,19,19,19,,2017-03-30 14:44:21,26,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约465米,距大堰 约709米",111.6332,29.154634,187.85938326860733,1
