,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
125,125,125,125,125,,2017-01-06 06:46:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
126,126,126,126,126,,2017-01-06 06:47:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
127,127,127,127,127,,2017-01-06 06:47:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
128,128,128,128,128,,2017-01-06 06:48:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
129,129,129,129,129,,2017-01-06 06:48:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
130,130,130,130,130,,2017-01-06 06:49:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
131,131,131,131,131,,2017-01-06 06:49:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
132,132,132,132,132,,2017-01-06 06:50:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
133,133,133,133,133,,2017-01-06 06:53:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
134,134,134,134,134,,2017-01-06 06:53:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
135,135,135,135,135,,2017-01-06 06:54:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约117米,距金三角商行 约230米",111.65790600000001,29.054503999999998,0.0,0
136,136,136,136,136,,2017-01-06 06:54:00,11,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约60米,距金三角商行 约111米",111.6567,29.05514,136.90548710341312,0
137,137,137,137,137,,2017-01-06 07:00:00,18,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距水木清华(南门) 约168米,距水木清华 约282米",111.66011999999999,29.049232,736.2651140989516,0
138,138,138,138,138,,2017-01-06 07:01:00,15,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路,距水木清华(南门) 约106米,距鸽子楼大酒店 约235米",111.66183500000001,29.049205999999998,166.73518555321093,0
139,139,139,139,139,,2017-01-06 07:01:00,20,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区洞庭大道辅路,距市委党校新河渠生活区 约154米,距创元美景 约240米",111.66186,29.047758,161.02882012079166,1
140,140,140,140,140,,2017-01-06 07:02:00,20,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区洞庭大道辅路,距市委党校新河渠生活区 约84米,距鲁家垱 约144米",111.66186499999999,29.046175,176.02248858887253,1
141,141,141,141,141,,2017-01-06 07:03:00,7,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区滨湖巷,距常德市皮肤病性病防治所(景福公寓西) 约87米,距景福公寓 约108米",111.66188999999999,29.044743,159.2499047489221,1
142,142,142,142,142,,2017-01-06 07:03:00,18,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3530,距常德市皮肤病性病防治所(景福公寓西) 约56米,距景福公寓 约60米",111.662674,29.044123,102.7687194935485,1
143,143,143,143,143,,2017-01-06 07:04:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路45,距梅桂苑 约25米,距湘降汽车维修中心 约50米",111.66386999999999,29.044195000000002,116.54067654970231,1
144,144,144,144,144,,2017-01-06 07:04:00,6,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路45,距梅桂苑 约35米,距湘降汽车维修中心 约36米",111.66402,29.04413,16.274750899634697,1
145,145,145,145,145,,2017-01-06 07:05:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路39,距湘降汽车维修中心 约26米,距梅桂苑 约51米",111.663956,29.043965999999998,19.2680909056022,1
146,146,146,146,146,,2017-01-06 07:05:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路39,距湘降汽车维修中心 约26米,距梅桂苑 约51米",111.663956,29.043965999999998,0.0,1
147,147,147,147,147,,2017-01-06 07:06:00,11,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民西路3488号,距常德博安中国一汽特约维修服务中心 约19米,距中国一汽特约维修服务中心 约19米",111.66407,29.043160999999998,90.19546097721835,1
148,148,148,148,148,,2017-01-06 07:06:00,13,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约130米,距常德博安中国一汽特约维修服务中心 约130米",111.66396,29.042137,114.36479876633474,1
149,149,149,149,149,,2017-01-06 07:07:00,12,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距先公庙 约154米,距常德博安中国一汽特约维修服务中心 约245米",111.66413999999999,29.041104999999998,116.07982401646495,1
150,150,150,150,150,,2017-01-06 07:07:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距先公庙 约178米,距天源星-城北区 约202米",111.66463999999999,29.040770000000002,61.239460428704184,1
151,151,151,151,151,,2017-01-06 07:08:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,41.037077404392534,1
152,152,152,152,152,,2017-01-06 07:11:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
153,153,153,153,153,,2017-01-06 07:14:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
154,154,154,154,154,,2017-01-06 07:18:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
155,155,155,155,155,,2017-01-06 07:18:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
156,156,156,156,156,,2017-01-06 07:21:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
157,157,157,157,157,,2017-01-06 07:22:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
158,158,158,158,158,,2017-01-06 07:25:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
159,159,159,159,159,,2017-01-06 07:29:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
160,160,160,160,160,,2017-01-06 07:32:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
161,161,161,161,161,,2017-01-06 07:35:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
162,162,162,162,162,,2017-01-06 07:38:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
163,163,163,163,163,,2017-01-06 07:42:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
164,164,164,164,164,,2017-01-06 07:45:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
165,165,165,165,165,,2017-01-06 07:48:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
166,166,166,166,166,,2017-01-06 07:52:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
167,167,167,167,167,,2017-01-06 07:55:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
168,168,168,168,168,,2017-01-06 07:58:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
169,169,169,169,169,,2017-01-06 08:01:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
170,170,170,170,170,,2017-01-06 08:05:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
171,171,171,171,171,,2017-01-06 08:08:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
172,172,172,172,172,,2017-01-06 08:11:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
173,173,173,173,173,,2017-01-06 08:14:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
174,174,174,174,174,,2017-01-06 08:18:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
175,175,175,175,175,,2017-01-06 08:21:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
176,176,176,176,176,,2017-01-06 08:24:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
177,177,177,177,177,,2017-01-06 08:27:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
178,178,178,178,178,,2017-01-06 08:31:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
179,179,179,179,179,,2017-01-06 08:31:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
180,180,180,180,180,,2017-01-06 08:32:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
181,181,181,181,181,,2017-01-06 08:34:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
182,182,182,182,182,,2017-01-06 08:34:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
183,183,183,183,183,,2017-01-06 08:35:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
184,184,184,184,184,,2017-01-06 08:35:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
185,185,185,185,185,,2017-01-06 08:36:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
186,186,186,186,186,,2017-01-06 08:36:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约175米,距先公庙 约216米",111.66506000000001,29.040733000000003,0.0,1
187,187,187,187,187,,2017-01-06 08:38:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约155米,距先公庙 约203米",111.66498999999999,29.040474,29.592593976167606,1
188,188,188,188,188,,2017-01-06 08:38:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约155米,距先公庙 约203米",111.66498999999999,29.040474,0.0,1
189,189,189,189,189,,2017-01-06 08:39:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约155米,距先公庙 约203米",111.66498999999999,29.040474,0.0,1
190,190,190,190,190,,2017-01-06 08:41:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约139米,距先公庙 约183米",111.664795,29.04008300000001,47.43039436432551,1
191,191,191,191,191,,2017-01-06 08:42:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约139米,距先公庙 约183米",111.664795,29.04008300000001,0.0,1
192,192,192,192,192,,2017-01-06 08:43:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约139米,距先公庙 约183米",111.664795,29.04008300000001,0.0,1
193,193,193,193,193,,2017-01-06 08:44:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约139米,距先公庙 约183米",111.664795,29.04008300000001,0.0,1
194,194,194,194,194,,2017-01-06 08:45:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约151米,距先公庙 约188米",111.66485,29.040315999999997,26.454430340477067,1
195,195,195,195,195,,2017-01-06 08:45:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约151米,距先公庙 约188米",111.66485,29.040315999999997,0.0,1
196,196,196,196,196,,2017-01-06 08:46:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约151米,距先公庙 约188米",111.66485,29.040315999999997,0.0,1
197,197,197,197,197,,2017-01-06 08:46:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约151米,距先公庙 约188米",111.66485,29.040315999999997,0.0,1
198,198,198,198,198,,2017-01-06 08:47:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区灯泡巷,距天源星-城北区 约151米,距先公庙 约188米",111.66485,29.040315999999997,0.0,1
199,199,199,199,199,,2017-01-06 08:47:00,7,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距先公庙 约154米,距天源星-城北区 约250米",111.66421499999998,29.041016,99.34445557738319,1
200,200,200,200,200,,2017-01-06 08:48:00,14,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区S306(人民路),距常德博安中国一汽特约维修服务中心 约148米,距中国一汽特约维修服务中心 约148米",111.66391999999999,29.041978999999998,110.85464676146665,1
201,201,201,201,201,,2017-01-06 08:48:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,64.73791151816287,1
202,202,202,202,202,,2017-01-06 08:49:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
203,203,203,203,203,,2017-01-06 08:50:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
204,204,204,204,204,,2017-01-06 08:50:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
205,205,205,205,205,,2017-01-06 08:51:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
206,206,206,206,206,,2017-01-06 08:52:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
207,207,207,207,207,,2017-01-06 08:52:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
208,208,208,208,208,,2017-01-06 08:53:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
209,209,209,209,209,,2017-01-06 08:53:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
210,210,210,210,210,,2017-01-06 08:54:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
211,211,211,211,211,,2017-01-06 08:54:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
212,212,212,212,212,,2017-01-06 08:55:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
213,213,213,213,213,,2017-01-06 08:55:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3407,距中国一汽特约维修服务中心 约85米,距常德博安中国一汽特约维修服务中心 约85米",111.66405,29.04255,0.0,1
214,214,214,214,214,,2017-01-06 08:59:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路39,距湘降汽车维修中心 约25米,距中国一汽特约维修服务中心 约53米",111.66393000000001,29.04379,138.37450645216438,1
215,215,215,215,215,,2017-01-06 09:00:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路39,距湘降汽车维修中心 约25米,距中国一汽特约维修服务中心 约53米",111.66393000000001,29.04379,0.0,1
216,216,216,216,216,,2017-01-06 09:00:00,15,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区高车路45,距梅桂苑 约45米,距景福公寓 约72米",111.66353600000001,29.044146,55.081896443148565,1
217,217,217,217,217,,2017-01-06 09:01:00,0,1,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3530,距常德市皮肤病性病防治所(景福公寓西) 约55米,距景福公寓 约68米",111.662415,29.044237,109.44320894573296,1
218,218,218,218,218,,2017-01-06 09:01:00,30,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3582,距常德兴隆装饰城东门 约105米,距常德市残疾儿童康复院 约106米",111.66096,29.044204999999998,141.48788375226923,2
219,219,219,219,219,,2017-01-06 09:02:00,39,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3806,距湖南常德路桥建设有限公司-北门 约73米,距锦德市场 约81米",111.6578,29.044207,307.1893371574628,2
220,220,220,220,220,,2017-01-06 09:02:00,0,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路3830,距湖南常德路桥建设有限公司-北门 约159米,距武陵区护城乡岩坪村卫生室 约211米",111.65595,29.044259999999998,179.93829894455223,2
221,221,221,221,221,,2017-01-06 09:03:00,12,2,"ACC开,3D定位,天线正常","湖南省常德市武陵区桃花源路,距湖南常德路桥建设有限公司-北门 约170米,距武陵区护城乡岩坪村卫生室 约199米",111.65581999999999,29.044256,12.645350987466006,2
222,222,222,222,222,,2017-01-06 09:05:00,11,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路4397,距常德舒心宾馆 约43米,距宏昇超市 约48米",111.64386,29.04539,1169.463918847569,3
223,223,223,223,223,,2017-01-06 09:06:00,0,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路4397,距常德舒心宾馆 约40米,距宏昇超市 约53米",111.64386,29.045458,7.561265693082786,3
224,224,224,224,224,,2017-01-06 09:09:00,0,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区人民路4397,距常德舒心宾馆 约40米,距宏昇超市 约53米",111.64386,29.045458,0.0,3
225,225,225,225,225,,2017-01-06 09:10:00,13,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约41米,距宏昇超市 约77米",111.64385,29.045715,28.593665722841966,3
226,226,226,226,226,,2017-01-06 09:10:00,21,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约176米,距宏昇超市 约225米",111.64384,29.047115,155.67615230278034,3
227,227,227,227,227,,2017-01-06 09:11:00,0,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约325米,距宏昇超市 约375米",111.64384,29.048477000000002,151.44770403218678,3
228,228,228,228,228,,2017-01-06 09:11:00,0,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约325米,距宏昇超市 约375米",111.64384,29.048477000000002,0.0,3
229,229,229,229,229,,2017-01-06 09:12:00,29,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距常德舒心宾馆 约450米,距聚宝小学-南门 约494米",111.64381999999999,29.049609999999998,125.99902967008533,3
230,230,230,230,230,,2017-01-06 09:12:00,30,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约397米,距聚宝小学 约540米",111.64375,29.05199600000001,265.39871084032404,3
231,231,231,231,231,,2017-01-06 09:13:00,12,3,"ACC开,3D定位,天线正常","湖南省常德市武陵区金丹路,距合兴村村委会 约157米,距合兴村 约347米",111.6437,29.054195,244.56628601795688,3
232,232,232,232,232,,2017-01-06 09:24:00,9,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距樟树垱 约421米,距白鹤庵村 约447米",111.62033000000001,29.085106,4119.795730123614,8
233,233,233,233,233,,2017-01-06 09:24:00,29,8,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距樟树垱 约465米,距廖家坪 约531米",111.61988000000001,29.086382,148.47034277261676,8
234,234,234,234,234,,2017-01-06 09:29:00,40,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距五里岗村 约190米,距朱家溶 约273米",111.61599,29.107029999999998,2326.8582019998453,10
235,235,235,235,235,,2017-01-06 09:30:00,33,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距朱家溶 约293米,距湖南天成展示制品有限公司 约355米",111.6162,29.110159999999997,348.638061524444,10
236,236,236,236,236,,2017-01-06 09:30:00,20,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约154米,距常德科技创新创业孵化产业园 约240米",111.61648999999998,29.111956,201.68381150913075,10
237,237,237,237,237,,2017-01-06 09:31:00,14,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约30米,距常德科技创新创业孵化产业园 约66米",111.61674,29.113544,178.24018873297285,10
238,238,238,238,238,,2017-01-06 09:31:00,25,10,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南粤港模科实业有限公司 约63米,距常德科技创新创业孵化产业园 约110米",111.61729,29.115032,173.8712813869425,10
239,239,239,239,239,,2017-01-06 09:32:00,36,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距王家塝 约238米,距湖南和畅(常德)食品科技有限公司 约285米",111.61836000000001,29.11749600000001,293.0391445902724,11
240,240,240,240,240,,2017-01-06 09:32:00,37,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约190米,距王家塝 约341米",111.61938500000001,29.120424,340.4643377050595,11
241,241,241,241,241,,2017-01-06 09:33:00,38,11,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约276米,距湖南新湘达门窗有限公司 约545米",111.620026,29.123468,344.15733067060876,11
242,242,242,242,242,,2017-01-06 09:35:00,34,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约157米,距陈家冲 约270米",111.62307,29.135756,1397.9889299151096,12
243,243,243,243,243,,2017-01-06 09:35:00,22,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约203米,距陈家冲 约495米",111.62366999999999,29.1378,234.63457892680574,12
244,244,244,244,244,,2017-01-06 09:36:00,27,12,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约396米,距锥子岗 约547米",111.6244,29.139734000000004,226.43717270564213,12
245,245,245,245,245,,2017-01-06 09:36:00,26,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约403米,距新堰 约461米",111.625206,29.141803999999997,243.1206113585526,13
246,246,246,246,246,,2017-01-06 09:39:00,25,13,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约340米,距古堤桥 约342米",111.628624,29.15002,972.0142095566923,13
247,247,247,247,247,,2017-01-06 09:39:00,21,14,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约428米,距古堤桥 约474米",111.62956000000001,29.15182,219.82392976223483,14
248,248,248,248,248,,2017-01-06 09:40:00,15,14,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约492米,距大堰 约541米",111.63015,29.153112,154.6675088304863,14
249,249,249,249,249,,2017-01-06 09:41:00,20,14,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约501米,距常德市鼎城区石板滩卫生院-预防接种门诊 约673米",111.63408000000001,29.155086999999998,440.31095599240035,14
