Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-05-22 00:02:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,,0
1,1,1,1,1,,2017-05-22 00:05:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
2,2,2,2,2,,2017-05-22 00:09:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
3,3,3,3,3,,2017-05-22 00:12:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距八田日 约213米,距MC影城（星都店） 约205米",111.65781000000001,29.054821,0.0,0
4,4,4,4,4,,2017-05-22 00:15:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
5,5,5,5,5,,2017-05-22 00:18:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
6,6,6,6,6,,2017-05-22 00:22:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
7,7,7,7,7,,2017-05-22 00:25:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
8,8,8,8,8,,2017-05-22 00:28:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
9,9,9,9,9,,2017-05-22 00:31:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
10,10,10,10,10,,2017-05-22 00:35:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
11,11,11,11,11,,2017-05-22 00:38:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
12,12,12,12,12,,2017-05-22 00:41:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
13,13,13,13,13,,2017-05-22 00:44:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
14,14,14,14,14,,2017-05-22 00:48:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
15,15,15,15,15,,2017-05-22 00:51:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
16,16,16,16,16,,2017-05-22 00:54:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
17,17,17,17,17,,2017-05-22 01:00:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
18,18,18,18,18,,2017-05-22 01:04:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
19,19,19,19,19,,2017-05-22 01:07:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
20,20,20,20,20,,2017-05-22 01:11:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
21,21,21,21,21,,2017-05-22 01:14:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
22,22,22,22,22,,2017-05-22 01:17:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
23,23,23,23,23,,2017-05-22 01:20:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区G207(常澧路),距常德市汇文中学 约84米,距金三角商行 约197米",111.65781000000001,29.054821,0.0,0
