Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,1,1,1,1,,2017-05-24 11:24:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
1,2,2,2,2,,2017-05-24 11:27:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
2,3,3,3,3,,2017-05-24 11:30:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
3,4,4,4,4,,2017-05-24 11:34:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
4,5,5,5,5,,2017-05-24 11:37:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
5,6,6,6,6,,2017-05-24 11:40:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
6,7,7,7,7,,2017-05-24 11:43:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
7,8,8,8,8,,2017-05-24 11:47:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
8,9,9,9,9,,2017-05-24 11:50:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
9,10,10,10,10,,2017-05-24 11:53:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
10,11,11,11,11,,2017-05-24 11:56:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
11,12,12,12,12,,2017-05-24 12:00:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
12,13,13,13,13,,2017-05-24 12:03:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
13,14,14,14,14,,2017-05-24 12:06:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
14,15,15,15,15,,2017-05-24 12:09:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
15,16,16,16,16,,2017-05-24 12:13:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
16,17,17,17,17,,2017-05-24 12:14:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
17,18,18,18,18,,2017-05-24 12:14:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
18,19,19,19,19,,2017-05-24 12:15:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
19,20,20,20,20,,2017-05-24 12:15:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
20,21,21,21,21,,2017-05-24 12:16:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
21,22,22,22,22,,2017-05-24 12:16:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约334米",111.64062,29.162048,0.0,0
22,23,23,23,23,,2017-05-24 12:17:00,12,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约181米,距石板滩中学 约312米",111.64008000000001,29.162275,58.193402806604574,0
23,24,24,24,24,,2017-05-24 12:30:00,35,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约222米,距陈家冲 约519米",111.623726,29.138012,3130.667554172045,3
24,25,25,25,25,,2017-05-24 12:31:00,37,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距陈家冲 约209米,距皇家湾 约213米",111.62276499999999,29.135140999999997,332.6058082868852,3
25,26,26,26,26,,2017-05-24 12:31:00,38,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距陈家冲 约201米,距皇家湾 约523米",111.62196000000002,29.13206,351.4009312902788,3
26,27,27,27,27,,2017-05-24 12:32:00,38,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约265米,距陈家冲 约527米",111.621155,29.129022999999997,346.63322854145895,3
27,28,28,28,28,,2017-05-24 12:32:00,36,3,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约309米,距兄弟餐馆 约527米",111.62043,29.125952,348.66582819747236,3
28,29,29,29,29,,2017-05-24 12:33:00,32,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约271米,距湖南新湘达门窗有限公司 约546米",111.61998,29.123453,281.29347719204554,4
29,30,30,30,30,,2017-05-24 12:33:00,20,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距兄弟餐馆 约147米,距王家塝 约396米",111.61945,29.121183000000002,257.6097070675029,4
30,31,31,31,31,,2017-05-24 12:34:00,29,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距王家塝 约253米,距兄弟餐馆 约299米",111.618996,29.119120000000002,233.5962962274481,4
31,32,32,32,32,,2017-05-24 12:34:00,19,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南和畅(常德)食品科技有限公司 约249米,距王家塝 约257米",111.61821,29.11709,238.28999148536704,4
32,33,33,33,33,,2017-05-24 12:35:00,24,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南和畅(常德)食品科技有限公司 约176米,距湖南粤港模科实业有限公司 约187米",111.61776,29.11607,121.55176347295736,4
33,34,34,34,34,,2017-05-24 12:36:00,25,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德科技创新创业孵化产业园 约25米,距湖南粤港模科实业有限公司 约61米",111.61684,29.113979999999998,248.99057354527173,4
34,35,35,35,35,,2017-05-24 12:36:00,24,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南天成展示制品有限公司 约159米,距常德科技创新创业孵化产业园 约245米",111.61636000000001,29.111946000000003,230.92777497681126,4
35,36,36,36,36,,2017-05-24 12:37:00,38,4,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距朱家溶 约238米,距五里岗村 约328米",111.615944,29.10959,265.07454515929265,4
36,37,37,37,37,,2017-05-24 12:37:00,44,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距五里岗村 约228米,距朱家溶 约312米",111.6158,29.106370000000002,358.3213742919948,5
37,38,38,38,38,,2017-05-24 12:38:00,41,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南昊宇幕墙门窗有限公司 约188米,距廖家岗 约387米",111.61568,29.1035,319.34277583575073,5
38,39,39,39,39,,2017-05-24 12:38:00,40,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约189米,距湖南昊宇幕墙门窗有限公司 约221米",111.61585,29.100307,355.4298748528512,5
39,40,40,40,40,,2017-05-24 12:39:00,42,5,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距廖家岗 约450米,距徐家湾 约528米",111.61613999999999,29.096813,389.53601528608607,5
