Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-03-31 00:01:52,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,,0
1,1,1,1,1,,2017-03-31 00:05:07,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
2,2,2,2,2,,2017-03-31 00:08:24,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
3,3,3,3,3,,2017-03-31 00:11:40,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
4,4,4,4,4,,2017-03-31 00:14:56,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
5,5,5,5,5,,2017-03-31 00:18:13,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
6,6,6,6,6,,2017-03-31 00:21:28,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
7,7,7,7,7,,2017-03-31 00:24:44,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
8,8,8,8,8,,2017-03-31 00:28:01,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
9,9,9,9,9,,2017-03-31 00:31:17,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
10,10,10,10,10,,2017-03-31 00:34:34,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
11,11,11,11,11,,2017-03-31 00:37:49,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
12,12,12,12,12,,2017-03-31 00:41:05,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
13,13,13,13,13,,2017-03-31 00:44:22,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
14,14,14,14,14,,2017-03-31 00:47:38,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
15,15,15,15,15,,2017-03-31 00:50:54,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
16,16,16,16,16,,2017-03-31 00:54:10,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
17,17,17,17,17,,2017-03-31 00:57:26,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市蒸湘区,距新桥村 约155米,距浩浩批零超市 约194米",112.549255,26.887852000000002,0.0,0
