Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-04-18 11:32:16,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,,0
1,1,1,1,1,,2017-04-18 11:35:32,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
2,2,2,2,2,,2017-04-18 11:38:48,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
3,3,3,3,3,,2017-04-18 11:42:04,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
4,4,4,4,4,,2017-04-18 11:45:20,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
5,5,5,5,5,,2017-04-18 11:48:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
6,6,6,6,6,,2017-04-18 11:51:53,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
7,7,7,7,7,,2017-04-18 11:55:09,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
8,8,8,8,8,,2017-04-18 11:58:25,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
9,9,9,9,9,,2017-04-18 12:01:41,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
10,10,10,10,10,,2017-04-18 12:04:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
11,11,11,11,11,,2017-04-18 12:08:14,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
12,12,12,12,12,,2017-04-18 12:11:30,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
13,13,13,13,13,,2017-04-18 12:14:46,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
14,14,14,14,14,,2017-04-18 12:18:02,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约151米,距常德金德山水泥有限公司 约290米",111.64014399999999,29.16175,0.0,0
