Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-04-02 00:03:53,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,,0
1,1,1,1,1,,2017-04-02 00:36:17,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
2,2,2,2,2,,2017-04-02 00:39:34,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
3,3,3,3,3,,2017-04-02 01:04:38,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
4,4,4,4,4,,2017-04-02 01:07:54,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
5,5,5,5,5,,2017-04-02 01:11:09,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
6,6,6,6,6,,2017-04-02 01:14:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
7,7,7,7,7,,2017-04-02 05:29:32,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
8,8,8,8,8,,2017-04-02 05:32:48,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
9,9,9,9,9,,2017-04-02 05:57:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
10,10,10,10,10,,2017-04-02 06:00:16,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
11,11,11,11,11,,2017-04-02 06:03:32,0,0,"ACC开,3D定位,天线正常","湖南省常德市武陵区合兴路,距湖南申湘常德天衡汽车销售服务有限公 约259米,距岩桥安置小区 约293米",111.64979,29.055393,0.0,0
