Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-06-06 13:33:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约234米,距五季优选超市 约222米",113.08183999999999,28.232449,,0
1,1,1,1,1,,2017-06-06 13:34:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,2.0091864365385925,0
2,2,2,2,2,,2017-06-06 13:35:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
3,3,3,3,3,,2017-06-06 13:36:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
4,4,4,4,4,,2017-06-06 13:36:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
5,5,5,5,5,,2017-06-06 13:37:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
6,6,6,6,6,,2017-06-06 13:38:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
7,7,7,7,7,,2017-06-06 13:39:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
8,8,8,8,8,,2017-06-06 13:40:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
9,9,9,9,9,,2017-06-06 13:40:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县向阳路,距长沙紫鑫四季酒店 约232米,距五季优选超市 约220米",113.08186,28.232445000000002,0.0,0
