Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,,2017-06-08 19:22:30,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,,0
1,1,1,1,,2017-06-08 19:23:27,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
2,2,2,2,,2017-06-08 19:24:11,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
3,3,3,3,,2017-06-08 19:24:59,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
4,4,4,4,,2017-06-08 19:25:47,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
5,5,5,5,,2017-06-08 19:26:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
6,6,6,6,,2017-06-08 19:27:24,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
7,7,7,7,,2017-06-08 19:28:12,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
8,8,8,8,,2017-06-08 19:29:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
9,9,9,9,,2017-06-08 19:29:48,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
10,10,10,10,,2017-06-08 19:30:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
11,11,11,11,,2017-06-08 19:31:24,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
12,12,12,12,,2017-06-08 19:32:12,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
13,13,13,13,,2017-06-08 19:33:00,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
14,14,14,14,,2017-06-08 19:33:48,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
15,15,15,15,,2017-06-08 19:34:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约207米,距常德金德山水泥有限公司 约332米",111.64062,29.162034999999996,0.0,0
