Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,0,,2017-08-06 00:01:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,,0
1,1,1,1,1,,2017-08-06 00:05:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
2,2,2,2,2,,2017-08-06 00:08:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
3,3,3,3,3,,2017-08-06 00:11:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
4,4,4,4,4,,2017-08-06 00:15:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
5,5,5,5,5,,2017-08-06 00:18:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
6,6,6,6,6,,2017-08-06 00:21:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
7,7,7,7,7,,2017-08-06 00:24:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
8,8,8,8,8,,2017-08-06 00:28:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
9,9,9,9,9,,2017-08-06 00:31:00,0,0,"ACC开,3D定位,天线正常","湖南省长沙市长沙县板仓南路,距五季优选超市 约148米,距长沙紫鑫四季酒店 约163米",113.082596,28.232415999999997,0.0,0
