,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-05-31 16:15:17,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,
1,,2017-05-31 16:16:32,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
2,,2017-05-31 16:16:48,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
3,,2017-05-31 16:17:04,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
4,,2017-05-31 16:17:20,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
5,,2017-05-31 16:17:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
6,,2017-05-31 16:17:52,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
7,,2017-05-31 16:18:08,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
8,,2017-05-31 16:18:24,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
9,,2017-05-31 16:18:40,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
10,,2017-05-31 16:18:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
11,,2017-05-31 16:19:12,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约341米",111.64036999999999,29.162155,0,0.0
