,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-05-16 15:19:15,22,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约141米,距石板滩中学 约267米",111.63758999999999,29.161859999999997,0,
1,,2017-05-16 15:19:31,16,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约173米,距鼎城永欣机械制造公司 约215米",111.63753,29.162727,0,96.58201626859187
2,,2017-05-16 15:19:47,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,28.400954003878468
3,,2017-05-16 15:20:03,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,0.0
4,,2017-05-16 15:20:19,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,0.0
5,,2017-05-16 15:20:35,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,0.0
6,,2017-05-16 15:20:51,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,0.0
7,,2017-05-16 15:21:07,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,0.0
8,,2017-05-16 15:21:23,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约157米,距鼎城永欣机械制造公司 约214米",111.63779,29.162844,0,0.0
9,,2017-05-16 15:21:39,6,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约160米,距鼎城永欣机械制造公司 约205米",111.63796,29.162828,0,16.602567718187792
10,,2017-05-16 15:23:15,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约221米",111.63841000000001,29.163088000000002,0,52.39342367810352
11,,2017-05-16 15:23:31,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.4447803348871187
12,,2017-05-16 15:23:47,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
13,,2017-05-16 15:24:04,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
14,,2017-05-16 15:24:20,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
15,,2017-05-16 15:24:51,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
16,,2017-05-16 15:25:08,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
17,,2017-05-16 15:26:05,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
18,,2017-05-16 15:27:01,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
19,,2017-05-16 15:30:18,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
20,,2017-05-16 15:33:35,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
21,,2017-05-16 15:36:51,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
22,,2017-05-16 15:38:06,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
23,,2017-05-16 15:38:22,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
24,,2017-05-16 15:38:38,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
25,,2017-05-16 15:38:54,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
26,,2017-05-16 15:39:10,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
27,,2017-05-16 15:39:26,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约142米,距鼎城永欣机械制造公司 约222米",111.63841000000001,29.163092,0,0.0
28,,2017-05-16 15:39:42,17,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约279米",111.63991999999999,29.162547999999997,0,158.60862349916323
29,,2017-05-16 15:39:58,23,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约144米,距石板滩中学 约299米",111.63969399999999,29.162128000000003,0,51.600765526211084
30,,2017-05-16 15:40:14,20,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约144米,距常德金德山水泥有限公司 约288米",111.64006,29.161742999999998,0,55.63914610671969
31,,2017-05-16 15:40:30,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,55.201983861239064
32,,2017-05-16 15:41:18,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
33,,2017-05-16 15:44:33,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
34,,2017-05-16 15:45:17,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
35,,2017-05-16 15:48:46,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
36,,2017-05-16 15:52:03,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
37,,2017-05-16 15:53:23,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
38,,2017-05-16 15:56:38,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
39,,2017-05-16 15:58:40,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
40,,2017-05-16 15:59:01,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
41,,2017-05-16 15:59:17,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
42,,2017-05-16 15:59:33,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
43,,2017-05-16 15:59:49,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约190米,距石板滩中学 约332米",111.64029,29.162196999999995,0,0.0
44,,2017-05-16 16:00:05,11,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约200米,距石板滩中学 约273米",111.63991000000001,29.162616999999997,0,59.51923384623629
45,,2017-05-16 16:00:21,6,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约200米,距石板滩中学 约226米",111.63945,29.162819,0,49.99563110973716
