Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Longitude,Latitude,Distance traveled (km),Distance_geopy
97,,2017-06-03 01:20:00,0,0,113.15695900000001,29.405206,0,0.14747234189285946
98,,2017-06-03 01:21:00,0,0,113.15695900000001,29.405205,0,0.1111950845175192
99,,2017-06-03 01:22:00,0,0,113.156957,29.405203999999998,0,0.22338157412690932
100,,2017-06-03 01:23:00,0,0,113.156958,29.405203000000004,0,0.14747234322770936
101,,2017-06-03 01:24:00,0,0,113.15695600000001,29.40520200000001,0,0.22338157850144585
102,,2017-06-03 01:25:00,0,0,113.15695500000001,29.40520200000001,0,0.09686973543928662
103,,2017-06-03 01:25:00,0,0,113.15695500000001,29.40520200000001,0,0.0
104,,2017-06-03 01:26:00,0,0,113.156954,29.405203999999998,0,0.242571910797312
105,,2017-06-03 01:27:00,0,0,113.156953,29.405206,0,0.2425719108410727
106,,2017-06-03 01:28:00,0,0,113.156954,29.405205,0,0.14747234250923075
107,,2017-06-03 01:29:00,0,0,113.156954,29.40520200000001,0,0.33358525001593725
108,,2017-06-03 01:30:00,0,0,113.156951,29.40520200000001,0,0.29060920755025776
109,,2017-06-03 01:30:00,0,0,113.156951,29.405203999999998,0,0.2223901665594041
110,,2017-06-03 01:31:00,0,0,113.15695,29.405206,0,0.2425719118253752
111,,2017-06-03 01:32:00,0,0,113.15695,29.405207,0,0.11119508345653308
112,,2017-06-03 01:33:00,0,0,113.156949,29.405206,0,0.14747234189285946
113,,2017-06-03 01:34:00,0,0,113.156948,29.405205,0,0.14747234250923075
114,,2017-06-03 01:35:00,0,0,113.156949,29.405201,0,0.4552068665920527
115,,2017-06-03 01:35:00,0,0,113.156951,29.405201,0,0.19373947648148795
116,,2017-06-03 01:36:00,0,0,113.15695,29.405201,0,0.09686973885694296
117,,2017-06-03 01:37:00,0,0,113.156949,29.405201,0,0.09686973762454497
118,,2017-06-03 01:38:00,0,0,113.156947,29.40520200000001,0,0.22338157985802656
119,,2017-06-03 01:39:00,0,0,113.156949,29.405203000000004,0,0.2233815776770509
120,,2017-06-03 01:40:00,0,0,113.156952,29.40520200000001,0,0.3111560036008908
121,,2017-06-03 01:40:00,0,0,113.156949,29.405203000000004,0,0.3111560037430073
122,,2017-06-03 01:41:00,0,0,113.156949,29.40520200000001,0,0.11119508310287103
123,,2017-06-03 01:42:00,0,0,113.156951,29.405203000000004,0,0.2233815798147754
124,,2017-06-03 01:43:00,0,0,113.156953,29.40520200000001,0,0.2233815774325836
125,,2017-06-03 01:44:00,0,0,113.156952,29.405201,0,0.14747234555569985
126,,2017-06-03 01:45:00,0,0,113.156952,29.4052,0,0.1111950838101951
127,,2017-06-03 01:45:00,0,0,113.156952,29.405199,0,0.11119508345653308
128,,2017-06-03 01:46:00,0,0,113.156951,29.4052,0,0.14747234555723246
129,,2017-06-03 01:47:00,0,0,113.15694599999999,29.405192,0,1.0128730716101493
130,,2017-06-03 01:48:00,0,0,113.15694599999999,29.405191,0,0.11119508345653308
131,,2017-06-03 01:49:00,0,0,113.156944,29.405188,0,0.3857643225725744
132,,2017-06-03 01:50:00,0,0,113.15694599999999,29.405185999999997,0,0.2949447086366717
133,,2017-06-03 01:50:00,0,0,113.156947,29.405186999999998,0,0.14747235422729196
134,,2017-06-03 01:51:00,0,0,113.156947,29.405186999999998,0,0.0
135,,2017-06-03 01:52:00,0,0,113.156948,29.405186999999998,0,0.09686975096458728
136,,2017-06-03 01:53:00,0,0,113.156949,29.40519,0,0.3473656109595843
137,,2017-06-03 01:54:00,0,0,113.15695,29.40519,0,0.09686974810600728
138,,2017-06-03 01:55:00,0,0,113.156951,29.405189,0,0.14747235387605276
139,,2017-06-03 01:55:00,0,0,113.156953,29.405189,0,0.19373949688533645
140,,2017-06-03 01:56:00,0,0,113.156954,29.405189,0,0.09686974782646918
141,,2017-06-03 01:57:00,0,0,113.156951,29.405192,0,0.4424170549249785
142,,2017-06-03 01:58:00,0,0,113.156949,29.405196000000004,0,0.4851438309941152
143,,2017-06-03 01:59:00,0,0,113.156947,29.405196999999998,0,0.22338158777011835
144,,2017-06-03 02:00:00,0,0,113.15694599999999,29.405196999999998,0,0.09686974020358817
145,,2017-06-03 02:00:00,0,0,113.156945,29.405198,0,0.1474723484280812
146,,2017-06-03 02:01:00,0,0,113.156945,29.405196000000004,0,0.22239016691306615
147,,2017-06-03 02:02:00,0,0,113.156944,29.405194,0,0.24257191388522825
148,,2017-06-03 02:03:00,0,0,113.156944,29.405194,0,0.0
149,,2017-06-03 02:04:00,0,0,113.15694599999999,29.405194,0,0.19373948858913367
150,,2017-06-03 02:05:00,0,0,113.156944,29.405194,0,0.19373948858913367
151,,2017-06-03 02:05:00,0,0,113.15694099999999,29.405196000000004,0,0.3659386703327001
152,,2017-06-03 02:06:00,0,0,113.15694099999999,29.405196000000004,0,0.0
153,,2017-06-03 02:07:00,0,0,113.15694099999999,29.405196000000004,0,0.0
154,,2017-06-03 02:08:00,0,0,113.156939,29.405196999999998,0,0.2233815888389807
155,,2017-06-03 02:09:00,0,0,113.15693999999999,29.405196000000004,0,0.14747234896140804
