Index,Date and Time,Speed (km/h),Distance traveled (km),Distance traveled (km),Status,Position,Latitude,Longitude
,2017-06-13 00:00:10,87,0,0,"ACC开,3D定位,天线正常",辽宁省沈阳市于洪区,123.180679,41.770569
,2017-06-13 00:01:00,85,0,0,"ACC开,3D定位,天线正常","辽宁省沈阳市新民市G1(京哈高速),距徐家林子村 约151米,距南山村 约650米",123.167588,41.766122
,2017-06-13 00:01:50,83,0,0,"ACC开,3D定位,天线正常","辽宁省沈阳市新民市G1(京哈高速),距南山村 约623米,距沈阳海博钢构彩板 约665米",123.155875,41.759975
,2017-06-13 00:02:36,90,0,0,"ACC开,3D定位,天线正常",辽宁省沈阳市新民市,123.145022,41.753732
,2017-06-13 00:03:20,83,1,1,"ACC开,3D定位,天线正常","辽宁省沈阳市新民市,距大牤牛村 约634米",123.134172,41.74852
,2017-06-13 00:04:10,86,1,1,"ACC开,3D定位,天线正常",辽宁省沈阳市新民市,123.121012,41.744342
,2017-06-13 00:05:00,87,1,1,"ACC开,3D定位,天线正常",辽宁省沈阳市于洪区G1(京哈高速),123.108182,41.73967
,2017-06-13 00:05:50,84,1,1,"ACC开,3D定位,天线正常","辽宁省沈阳市于洪区G1(京哈高速),距鹭岛湖生态风景区 约301米",123.096915,41.733048
,2017-06-13 00:06:40,88,2,2,"ACC开,3D定位,天线正常",辽宁省沈阳市于洪区G1(京哈高速),123.086239,41.72583
,2017-06-13 00:07:30,85,2,2,"ACC开,3D定位,天线正常",辽宁省沈阳市于洪区G1(京哈高速),123.073699,41.719984
,2017-06-13 00:08:20,79,2,2,"ACC开,3D定位,天线正常",辽宁省沈阳市于洪区G1(京哈高速),123.061886,41.714644
,2017-06-13 00:09:10,82,2,2,"ACC开,3D定位,天线正常",辽宁省沈阳市于洪区G1(京哈高速),123.053521,41.709407
,2017-06-13 00:10:00,84,2,2,"ACC开,3D定位,天线正常","辽宁省沈阳市于洪区高花服务区,距高花服务区 约20米,距高花服务区-汽车修理 约58米",123.041693,41.700099
,2017-06-13 00:10:50,85,3,3,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),123.031025,41.693449
,2017-06-13 00:11:40,87,3,3,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),123.019328,41.687596
,2017-06-13 00:12:30,81,3,3,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),123.007741,41.681493
,2017-06-13 00:13:20,87,3,3,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.99751,41.673921
,2017-06-13 00:14:10,85,4,4,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.987695,41.666141
,2017-06-13 00:15:00,85,4,4,"ACC开,3D定位,天线正常","辽宁省沈阳市辽中县,距沈阳市大奇饲料厂 约639米",122.976279,41.659499
,2017-06-13 00:15:50,86,4,4,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.964045,41.654198
,2017-06-13 00:16:40,86,4,4,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.952155,41.64812
,2017-06-13 00:17:30,86,5,5,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.941497,41.640801
,2017-06-13 00:18:20,82,5,5,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县,122.930165,41.634041
,2017-06-13 00:19:10,85,5,5,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县,122.917922,41.628916
,2017-06-13 00:20:00,81,5,5,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.905437,41.623525
,2017-06-13 00:20:50,86,5,5,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.894894,41.616701
,2017-06-13 00:21:40,88,6,6,"ACC开,3D定位,天线正常","辽宁省沈阳市辽中县G1(京哈高速),距刘士窝棚 约521米",122.885755,41.608304
,2017-06-13 00:22:30,85,6,6,"ACC开,3D定位,天线正常",辽宁省沈阳市辽中县G1(京哈高速),122.87589,41.600689
,2017-06-13 00:23:20,79,6,6,"ACC开,3D定位,天线正常","辽宁省沈阳市辽中县G1(京哈高速),距南长岗村 约669米,距南长岗子村 约679米",122.86527,41.59437
