Index,Date and Time,Speed (km/h),Distance traveled (km),Distance traveled (km),Status,Position,Latitude,Longitude
,2017-06-21 00:00:04,79,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市X023,距大陂村 约233米,距王家湾 约277米",112.909821,26.514207
,2017-06-21 00:00:54,85,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距万家福超市 约428米,距耒阳市农村商业银行(大市支行) 约460米",112.905902,26.504795
,2017-06-21 00:01:44,75,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距王家 约209米,距黄家 约511米",112.901,26.496045
,2017-06-21 00:02:34,80,0,0,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距资家村 约370米,距架江村 约520米",112.898787,26.486702
,2017-06-21 00:03:24,73,1,1,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距杉山里 约330米,距赤水塘 约410米",112.896486,26.477237
,2017-06-21 00:04:14,80,1,1,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距大凹里 约199米,距尖塘下 约261米",112.896094,26.467899
,2017-06-21 00:05:04,84,1,1,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市X023,距大坪里 约85米,距芦花仙 约131米",112.894932,26.457486
,2017-06-21 00:05:54,77,1,1,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距耒阳华建混凝土有限公司 约112米,距广东新中源集团 约114米",112.895122,26.447664
,2017-06-21 00:06:44,81,1,1,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市S320(迎宾大道),距划得来土菜馆 约99米,距曹家 约109米",112.895282,26.43767
,2017-06-21 00:07:34,81,2,2,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市东二路,距谭家园 约191米,距南阳鞋业 约425米",112.893235,26.427734
,2017-06-21 00:08:24,78,2,2,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市S320,距耒阳市氮肥厂 约74米,距耒阳市三湘化工有限公司 约187米",112.887894,26.419135
,2017-06-21 00:09:14,74,2,2,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距调甫洲 约279米,距东鹿村 约372米",112.884691,26.409569
,2017-06-21 00:10:04,77,2,2,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距苏家冲 约244米,距郑家坳下 约251米",112.882846,26.400739
,2017-06-21 00:10:54,79,3,3,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距鹿岐村 约127米,距赤波洞 约262米",112.879185,26.391101
,2017-06-21 00:11:44,72,3,3,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距新和村 约587米,距耒阳市新和完小 约669米",112.878669,26.382128
,2017-06-21 00:12:34,91,3,3,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距熊家 约342米,距珠矶滩 约444米",112.878365,26.371287
,2017-06-21 00:13:24,77,3,3,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距白沙矿务局 约273米,距石塘下 约321米",112.875461,26.361927
,2017-06-21 00:14:14,81,4,4,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距张家 约338米,距袁家 约630米",112.874031,26.35182
,2017-06-21 00:15:04,79,4,4,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距龙家 约569米,距张家 约850米",112.875262,26.342206
,2017-06-21 00:15:54,82,4,4,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距龙家 约656米,距钟家 约746米",112.878671,26.332984
,2017-06-21 00:16:44,67,4,4,"ACC开,3D定位,天线正常","湖南省衡阳市耒阳市,距麻蝈石 约160米,距上麻蝈石 约299米",112.878055,26.323706
