Index,Date and Time,Speed (km/h),Distance traveled (km),Distance traveled (km),Status,Position,Latitude,Longitude
,2017-04-07 18:01:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671723,28.276654
,2017-04-07 18:01:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671723,28.276654
,2017-04-07 18:02:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671722,28.276655
,2017-04-07 18:02:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671722,28.276654
,2017-04-07 18:03:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671721,28.276654
,2017-04-07 18:03:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671721,28.276654
,2017-04-07 18:04:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约321米",112.671717,28.276655
,2017-04-07 18:04:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.671712,28.276651
,2017-04-07 18:05:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.671711,28.276651
,2017-04-07 18:05:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.671711,28.276651
,2017-04-07 18:06:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.67171,28.276651
,2017-04-07 18:06:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.67171,28.27665
,2017-04-07 18:07:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.67171,28.27665
,2017-04-07 18:07:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.67171,28.27665
,2017-04-07 18:08:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.67171,28.27665
,2017-04-07 18:08:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约320米",112.671709,28.27665
,2017-04-07 18:09:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约321米",112.671713,28.276662
,2017-04-07 18:09:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276647
,2017-04-07 18:10:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276646
,2017-04-07 18:10:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276646
,2017-04-07 18:11:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276646
,2017-04-07 18:11:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276647
,2017-04-07 18:12:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276647
,2017-04-07 18:12:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276648
,2017-04-07 18:13:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671695,28.276649
,2017-04-07 18:13:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.27665
,2017-04-07 18:14:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.27665
,2017-04-07 18:14:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.27665
,2017-04-07 18:15:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约319米",112.671696,28.276651
,2017-04-07 18:15:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约318米",112.6717,28.276633
,2017-04-07 18:16:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约318米",112.671702,28.276635
,2017-04-07 18:16:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约318米",112.671703,28.276635
,2017-04-07 18:17:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约318米",112.671702,28.276635
,2017-04-07 18:17:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约319米",112.671706,28.276634
,2017-04-07 18:18:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约319米",112.671707,28.276633
,2017-04-07 18:18:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约318米",112.671707,28.27663
,2017-04-07 18:19:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约319米",112.671707,28.276631
,2017-04-07 18:19:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约185米,距邦普循环科技园 约318米",112.671706,28.27663
,2017-04-07 18:20:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671704,28.276627
,2017-04-07 18:20:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671707,28.276624
,2017-04-07 18:21:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671707,28.276623
,2017-04-07 18:21:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671708,28.276622
,2017-04-07 18:22:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671708,28.276623
,2017-04-07 18:22:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671708,28.276621
,2017-04-07 18:23:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671708,28.276621
,2017-04-07 18:23:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671708,28.27662
,2017-04-07 18:24:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约318米",112.671709,28.27662
,2017-04-07 18:24:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约318米",112.671709,28.276619
,2017-04-07 18:25:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约318米",112.671709,28.276619
,2017-04-07 18:25:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约318米",112.671709,28.276619
,2017-04-07 18:26:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约318米",112.67171,28.276618
,2017-04-07 18:26:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约318米",112.671707,28.276616
,2017-04-07 18:27:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约318米",112.671709,28.276616
,2017-04-07 18:27:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约184米,距邦普循环科技园 约320米",112.671708,28.276645
,2017-04-07 18:28:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约184米,距邦普循环科技园 约323米",112.671748,28.276642
,2017-04-07 18:28:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约325米",112.671766,28.276662
,2017-04-07 18:29:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约325米",112.671763,28.276662
,2017-04-07 18:29:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约325米",112.671763,28.276664
,2017-04-07 18:30:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约325米",112.671761,28.276662
,2017-04-07 18:30:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约325米",112.671754,28.276666
,2017-04-07 18:31:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671751,28.27666
,2017-04-07 18:31:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671751,28.27666
,2017-04-07 18:32:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671751,28.276662
,2017-04-07 18:32:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671758,28.276659
,2017-04-07 18:33:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约325米",112.67176,28.27666
,2017-04-07 18:33:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671758,28.27666
,2017-04-07 18:34:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671751,28.276662
,2017-04-07 18:34:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671753,28.276661
,2017-04-07 18:35:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671753,28.276658
,2017-04-07 18:35:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671754,28.276659
,2017-04-07 18:36:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约183米,距邦普循环科技园 约324米",112.671757,28.276658
,2017-04-07 18:36:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约182米,距邦普循环科技园 约324米",112.671744,28.276662
,2017-04-07 18:37:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约184米,距邦普循环科技园 约322米",112.67174,28.276647
,2017-04-07 18:37:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约184米,距邦普循环科技园 约322米",112.671741,28.276646
,2017-04-07 18:38:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约184米,距邦普循环科技园 约322米",112.671741,28.276645
,2017-04-07 18:38:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约184米,距邦普循环科技园 约323米",112.671756,28.276643
,2017-04-07 18:39:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约322米",112.67175,28.276629
,2017-04-07 18:39:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约322米",112.671748,28.276628
,2017-04-07 18:40:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约322米",112.671749,28.276626
,2017-04-07 18:40:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约186米,距邦普循环科技园 约322米",112.671751,28.276623
,2017-04-07 18:41:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671749,28.27662
,2017-04-07 18:41:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671748,28.276619
,2017-04-07 18:42:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671749,28.276614
,2017-04-07 18:42:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约320米",112.671746,28.276613
,2017-04-07 18:43:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约320米",112.671746,28.276613
,2017-04-07 18:43:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671747,28.276613
,2017-04-07 18:44:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671748,28.276614
,2017-04-07 18:44:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671748,28.276614
,2017-04-07 18:45:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671749,28.276614
,2017-04-07 18:45:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.67175,28.276613
,2017-04-07 18:46:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约188米,距邦普循环科技园 约321米",112.67175,28.276612
,2017-04-07 18:46:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约187米,距邦普循环科技园 约321米",112.671751,28.276614
,2017-04-07 18:55:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约197米,距邦普循环科技园 约311米",112.671697,28.276525
,2017-04-07 18:56:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约197米,距邦普循环科技园 约310米",112.67169,28.276521
,2017-04-07 18:56:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约198米,距邦普循环科技园 约310米",112.671694,28.276516
,2017-04-07 18:57:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约198米,距邦普循环科技园 约310米",112.671694,28.276517
,2017-04-07 18:57:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约198米,距邦普循环科技园 约311米",112.671707,28.276516
,2017-04-07 18:58:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约198米,距邦普循环科技园 约312米",112.671717,28.276512
,2017-04-07 18:58:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约206米,距邦普循环科技园 约308米",112.671719,28.276446
,2017-04-07 18:59:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约206米,距邦普循环科技园 约309米",112.671726,28.276448
,2017-04-07 18:59:51,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约204米,距邦普循环科技园 约309米",112.671715,28.276465
,2017-04-07 19:00:21,0,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距窑家坡 约204米,距邦普循环科技园 约309米",112.67172,28.276463
