Index,Date and Time,Speed (km/h),Distance traveled (km),Distance traveled (km),Status,Position,Latitude,Longitude
,2017-04-08 00:00:21,71,0,0,"ACC开,3D定位,天线正常",湖南省湘西土家族苗族自治州永顺县,110.243777,29.102606
,2017-04-08 00:01:21,61,1,1,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距马子塔 约266米",110.238779,29.095197
,2017-04-08 00:02:21,84,1,1,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距鸡公岩 约440米,距托家坝 约718米",110.235977,29.083278
,2017-04-08 00:03:21,73,2,2,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距鸡公岩 约824米",110.235431,29.071899
,2017-04-08 00:04:21,72,3,3,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距茅山坡 约77米",110.231962,29.061464
,2017-04-08 00:05:21,65,3,3,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距大坝河 约849米",110.229344,29.050251
,2017-04-08 00:06:21,72,4,4,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距坡杉 约612米,距洗壁溪村 约699米",110.22406,29.040879
,2017-04-08 00:07:21,0,4,4,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S306,距洗壁溪村 约121米,距洗壁村 约837米",110.220036,29.03705
,2017-04-08 00:08:21,69,5,5,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距高岭 约839米",110.206697,29.028803
,2017-04-08 00:09:21,86,6,6,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距三角岩 约341米,距谷大河 约666米",110.195049,29.02388
,2017-04-08 00:10:21,74,7,7,"ACC开,3D定位,天线正常",湖南省湘西土家族苗族自治州永顺县,110.183819,29.018682
,2017-04-08 00:11:21,63,7,7,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距老庄 约191米,距土家族苗族自治州民族文艺创作研究所 约371米",110.173637,29.012752
,2017-04-08 00:12:21,0,7,7,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距土家族苗族自治州民族文艺创作研究所 约326米,距老庄 约525米",110.16869,29.010788
,2017-04-08 00:13:21,83,9,9,"ACC开,3D定位,天线正常",湖南省湘西土家族苗族自治州永顺县S10(张花高速),110.15362,29.005184
,2017-04-08 00:14:21,52,9,9,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距毛家车 约237米,距下毛 约240米",110.142916,29.003227
,2017-04-08 00:15:21,39,10,10,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距青龙村 约128米,距李家湾 约557米",110.137307,28.997518
,2017-04-08 00:16:21,58,10,10,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距向家院子 约318米,距王家湾 约474米",110.130044,28.995545
,2017-04-08 00:17:21,79,11,11,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县,距王家湾 约729米",110.118743,28.992307
,2017-04-08 00:18:21,82,11,11,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距麻风洞 约677米,距李太坪 约727米",110.105156,28.991967
,2017-04-08 00:19:21,79,12,12,"ACC开,3D定位,天线正常","湖南省湘西土家族苗族自治州永顺县S10(张花高速),距月家庄 约145米,距岩板桥 约812米",110.092419,28.987734
