Unnamed: 0,Date and Time,Speed (km/h),Longitude,Latitude,Distance traveled (km),Distance_geopy
963,2017-05-31 23:14:52,0.0,112.005591,27.689925,307,0.0
964,2017-05-31 23:15:22,0.0,112.005591,27.689925,307,0.0
965,2017-05-31 23:15:52,0.0,112.005591,27.689925,307,0.0
966,2017-05-31 23:16:22,0.0,112.005591,27.689925,307,0.0
967,2017-05-31 23:16:52,0.0,112.005591,27.689925,307,0.0
968,2017-05-31 23:17:22,0.0,112.005591,27.689925,307,0.0
969,2017-05-31 23:17:52,0.0,112.005591,27.689925,307,0.0
970,2017-05-31 23:18:22,0.0,112.005591,27.689925,307,0.0
971,2017-05-31 23:18:52,0.0,112.005591,27.689925,307,0.0
972,2017-05-31 23:19:22,0.0,112.005591,27.689925,307,0.0
973,2017-05-31 23:19:52,0.0,112.005591,27.689925,307,0.0
974,2017-05-31 23:20:22,0.0,112.005591,27.689925,307,0.0
975,2017-05-31 23:20:52,0.0,112.005591,27.689925,307,0.0
976,2017-05-31 23:21:22,0.0,112.005591,27.689925,307,0.0
977,2017-05-31 23:21:52,0.0,112.005591,27.689925,307,0.0
978,2017-05-31 23:22:22,0.0,112.005591,27.689925,307,0.0
979,2017-05-31 23:22:52,0.0,112.005591,27.689925,307,0.0
980,2017-05-31 23:23:22,0.0,112.005591,27.689925,307,0.0
981,2017-05-31 23:23:52,0.0,112.005591,27.689925,307,0.0
982,2017-05-31 23:24:22,0.0,112.005591,27.689925,307,0.0
983,2017-05-31 23:24:52,0.0,112.005591,27.689925,307,0.0
984,2017-05-31 23:25:22,0.0,112.005591,27.689925,307,0.0
985,2017-05-31 23:25:52,0.0,112.005591,27.689925,307,0.0
986,2017-05-31 23:26:22,0.0,112.005591,27.689925,307,0.0
987,2017-05-31 23:26:52,0.0,112.005591,27.689925,307,0.0
988,2017-05-31 23:27:22,0.0,112.005591,27.689925,307,0.0
989,2017-05-31 23:27:52,0.0,112.005591,27.689925,307,0.0
990,2017-05-31 23:28:22,0.0,112.005591,27.689925,307,0.0
991,2017-05-31 23:28:52,0.0,112.005591,27.689925,307,0.0
992,2017-05-31 23:29:22,0.0,112.005591,27.689925,307,0.0
993,2017-05-31 23:29:52,0.0,112.005591,27.689925,307,0.0
994,2017-05-31 23:30:22,0.0,112.005591,27.689925,307,0.0
995,2017-05-31 23:30:52,0.0,112.005591,27.689925,307,0.0
996,2017-05-31 23:31:22,0.0,112.005591,27.689925,307,0.0
997,2017-05-31 23:31:52,0.0,112.005591,27.689925,307,0.0
998,2017-05-31 23:32:22,0.0,112.005591,27.689925,307,0.0
999,2017-05-31 23:32:52,0.0,112.005591,27.689925,307,0.0
1000,2017-05-31 23:33:22,0.0,112.005591,27.689925,307,0.0
1001,2017-05-31 23:33:52,0.0,112.005591,27.689925,307,0.0
1002,2017-05-31 23:34:22,0.0,112.005591,27.689925,307,0.0
1003,2017-05-31 23:34:52,0.0,112.005591,27.689925,307,0.0
1004,2017-05-31 23:35:22,0.0,112.005591,27.689925,307,0.0
1005,2017-05-31 23:35:52,0.0,112.005591,27.689925,307,0.0
1006,2017-05-31 23:36:22,0.0,112.005591,27.689925,307,0.0
1007,2017-05-31 23:36:52,0.0,112.005591,27.689925,307,0.0
1008,2017-05-31 23:37:22,0.0,112.005591,27.689925,307,0.0
1009,2017-05-31 23:37:52,0.0,112.005591,27.689925,307,0.0
1010,2017-05-31 23:38:22,0.0,112.005591,27.689925,307,0.0
1011,2017-05-31 23:38:52,0.0,112.005591,27.689925,307,0.0
1012,2017-05-31 23:39:22,0.0,112.005591,27.689925,307,0.0
1013,2017-05-31 23:39:52,0.0,112.005591,27.689925,307,0.0
1014,2017-05-31 23:40:22,0.0,112.005591,27.689925,307,0.0
1015,2017-05-31 23:40:52,0.0,112.005591,27.689925,307,0.0
1016,2017-05-31 23:41:22,0.0,112.005591,27.689925,307,0.0
1017,2017-05-31 23:41:52,0.0,112.005591,27.689925,307,0.0
1018,2017-05-31 23:42:22,0.0,112.005591,27.689925,307,0.0
1019,2017-05-31 23:42:52,0.0,112.005591,27.689925,307,0.0
1020,2017-05-31 23:43:22,0.0,112.005591,27.689925,307,0.0
1021,2017-05-31 23:43:52,0.0,112.005591,27.689925,307,0.0
1022,2017-05-31 23:44:22,0.0,112.005591,27.689925,307,0.0
1023,2017-05-31 23:44:52,0.0,112.005591,27.689925,307,0.0
1024,2017-05-31 23:45:22,0.0,112.005591,27.689925,307,0.0
1025,2017-05-31 23:45:52,0.0,112.005591,27.689925,307,0.0
1026,2017-05-31 23:46:22,0.0,112.005591,27.689925,307,0.0
1027,2017-05-31 23:46:52,0.0,112.005591,27.689925,307,0.0
1028,2017-05-31 23:47:22,0.0,112.005591,27.689925,307,0.0
1029,2017-05-31 23:47:52,0.0,112.005591,27.689925,307,0.0
1030,2017-05-31 23:48:22,0.0,112.005591,27.689925,307,0.0
1031,2017-05-31 23:48:52,0.0,112.005591,27.689925,307,0.0
1032,2017-05-31 23:49:22,0.0,112.005591,27.689925,307,0.0
1033,2017-05-31 23:49:52,0.0,112.005591,27.689925,307,0.0
1034,2017-05-31 23:50:22,0.0,112.005591,27.689925,307,0.0
1035,2017-05-31 23:50:52,0.0,112.005591,27.689925,307,0.0
1036,2017-05-31 23:51:22,0.0,112.005591,27.689925,307,0.0
1037,2017-05-31 23:51:52,0.0,112.005591,27.689925,307,0.0
1038,2017-05-31 23:52:22,0.0,112.005591,27.689925,307,0.0
1039,2017-05-31 23:52:52,0.0,112.005591,27.689925,307,0.0
1040,2017-05-31 23:53:22,0.0,112.005591,27.689925,307,0.0
1041,2017-05-31 23:53:52,0.0,112.005591,27.689925,307,0.0
1042,2017-05-31 23:54:22,0.0,112.005591,27.689925,307,0.0
1043,2017-05-31 23:54:52,0.0,112.005591,27.689925,307,0.0
1044,2017-05-31 23:55:22,0.0,112.005591,27.689925,307,0.0
1045,2017-05-31 23:55:52,0.0,112.005591,27.689925,307,0.0
1046,2017-05-31 23:56:22,0.0,112.005591,27.689925,307,0.0
1047,2017-05-31 23:56:52,0.0,112.005591,27.689925,307,0.0
1048,2017-05-31 23:57:22,0.0,112.005591,27.689925,307,0.0
1049,2017-05-31 23:57:52,0.0,112.005591,27.689925,307,0.0
1050,2017-05-31 23:58:22,0.0,112.005591,27.689925,307,0.0
1051,2017-05-31 23:58:52,0.0,112.005591,27.689925,307,0.0
1052,2017-05-31 23:59:22,0.0,112.005591,27.689925,307,0.0
1053,2017-05-31 23:59:52,0.0,112.005591,27.689925,307,0.0
1054,2017-06-01 00:00:22,0.0,112.005591,27.689925,307,0.0
1055,2017-06-01 00:00:52,0.0,112.005591,27.689925,307,0.0
