,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,,2017-05-05 18:20:12,5,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙特耐金属材料科技有限公司 约18米,距长沙艾森设备维护技术有限公司 约139米",112.671861,28.27643,0,
1,,2017-05-05 18:20:42,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙特耐金属材料科技有限公司 约30米,距长沙艾森设备维护技术有限公司 约133米",112.671773,28.276557,0,16.543464310850386
2,,2017-05-05 18:21:12,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙特耐金属材料科技有限公司 约35米,距长沙艾森设备维护技术有限公司 约131米",112.671735,28.276606,0,6.598039018149708
3,,2017-05-05 18:21:42,0,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙特耐金属材料科技有限公司 约29米,距长沙艾森设备维护技术有限公司 约130米",112.671961,28.276481,0,26.13406895118038
4,,2017-05-05 18:22:12,6,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙特耐金属材料科技有限公司 约51米,距长沙艾森设备维护技术有限公司 约125米",112.67226399999998,28.276414000000006,0,30.592704214664003
5,,2017-05-05 18:22:42,5,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙特耐金属材料科技有限公司 约79米,距长沙艾森设备维护技术有限公司 约148米",112.672564,28.276169,0,40.06538255826693
6,,2017-05-05 18:23:12,13,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙艾森设备维护技术有限公司 约61米,距湖南华力通线缆股份有限公司 约137米",112.67294,28.277038,0,103.40602134561777
7,,2017-05-05 18:23:42,5,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙艾森设备维护技术有限公司 约86米,距湖南华力通线缆股份有限公司 约105米",112.673313,28.277952000000006,0,107.9967061558622
8,,2017-05-05 18:24:12,6,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙艾森设备维护技术有限公司 约100米,距长沙天和钻具机械有限公司 约113米",112.673492,28.277949,0,17.531754826275545
9,,2017-05-05 18:24:42,9,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县银洲路,距长沙天和钻具机械有限公司 约55米,距长沙市康荣特种陶瓷有限公司 约121米",112.674056,28.27772,0,60.817161726416394
10,,2017-05-05 18:25:12,10,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县金水路,距长沙天和钻具机械有限公司 约46米,距长沙市康荣特种陶瓷有限公司 约97米",112.674842,28.277524,0,79.99539941161565
11,,2017-05-05 18:25:42,11,0,"ACC开,3D定位,天线正常","湖南省长沙市宁乡县金水路,距长沙天和钻具机械有限公司 约95米,距长沙市康荣特种陶瓷有限公司 约106米",112.675387,28.277242,0,61.89958056265472
