Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,,2017-06-22 08:17:02,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,,0
1,1,,2017-06-22 08:17:35,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
2,2,,2017-06-22 08:18:07,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
3,3,,2017-06-22 08:18:39,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
4,4,,2017-06-22 08:19:11,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
5,5,,2017-06-22 08:19:43,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
6,6,,2017-06-22 08:20:15,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
7,7,,2017-06-22 08:20:47,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
8,8,,2017-06-22 08:21:19,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
9,9,,2017-06-22 08:21:51,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
10,10,,2017-06-22 08:22:23,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
11,11,,2017-06-22 08:22:55,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
12,12,,2017-06-22 08:23:27,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
13,13,,2017-06-22 08:23:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
14,14,,2017-06-22 08:24:18,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
15,15,,2017-06-22 08:26:03,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
16,16,,2017-06-22 08:27:11,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
17,17,,2017-06-22 08:27:39,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
18,18,,2017-06-22 08:28:12,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约510米,距万嘉物流 约603米",111.65794,28.98601,0.0,0
19,19,,2017-06-22 08:28:44,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约417米,距万嘉物流 约569米",111.658295,28.98697,112.1929870758042,0
20,20,,2017-06-22 08:29:17,16,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约388米,距万嘉物流 约539米",111.658615,28.987024,31.69890257858844,0
21,21,,2017-06-22 08:29:48,35,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约271米,距万嘉物流 约567米",111.65906,28.98899,222.85315435146512,0
22,22,,2017-06-22 08:30:20,48,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距芮家河 约448米,距陈家巷 约600米",111.65948,28.992548,397.7354571075844,0
23,23,,2017-06-22 08:30:52,47,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距陈家巷 约606米,距芮家河 约841米",111.65952,28.996395,427.7851771493464,0
24,24,,2017-06-22 08:31:24,35,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约751米,距陈家巷 约790米",111.65961,28.999441,338.81330721861417,0
25,25,,2017-06-22 08:31:56,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约689米,距小樟树 约870米",111.65963,29.00047,114.43627247994048,0
26,26,,2017-06-22 08:32:29,28,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约634米,距小樟树 约751米",111.65971,29.00155,120.34245048934193,0
27,27,,2017-06-22 08:32:59,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约611米,距小樟树 约646米",111.65969,29.002516,107.43205945578592,0
28,28,,2017-06-22 08:33:36,0,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距和尚湖 约611米,距小樟树 约646米",111.65969,29.002516,0.0,0
29,29,,2017-06-22 08:34:08,18,0,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约605米,距和尚湖 约607米",111.659676,29.0029,42.72061345473699,0
30,30,,2017-06-22 08:34:40,32,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约360米,距和尚湖 约631米",111.65974,29.005196,255.37976713127358,1
31,31,,2017-06-22 08:35:13,24,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约252米,距和尚湖 约677米",111.65976,29.006277,120.21761996307713,1
32,32,,2017-06-22 08:35:45,43,1,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小樟树 约168米,距九房河 约574米",111.65977,29.009157,320.2433176328272,1
33,33,,2017-06-22 08:41:47,40,4,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距常德市职业技术学院-基础医学系 约350米,距常德市农业科学研究所 约522米",111.64375,29.037655,3530.9763950214337,4
