Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
1,1,,2017-04-22 00:03:38,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
2,2,,2017-04-22 00:06:55,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
3,3,,2017-04-22 00:10:11,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
4,4,,2017-04-22 00:13:27,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
5,5,,2017-04-22 00:16:43,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
6,6,,2017-04-22 00:19:59,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
7,7,,2017-04-22 00:23:16,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
8,8,,2017-04-22 00:26:32,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
9,9,,2017-04-22 00:29:48,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
10,10,,2017-04-22 00:33:05,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
11,11,,2017-04-22 00:36:20,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
12,12,,2017-04-22 00:39:36,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
13,13,,2017-04-22 00:42:53,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
14,14,,2017-04-22 00:46:09,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
15,15,,2017-04-22 00:49:25,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
16,16,,2017-04-22 00:52:41,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
17,17,,2017-04-22 00:55:58,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
18,18,,2017-04-22 00:59:14,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
19,19,,2017-04-22 01:02:30,0,0,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳楼区望岳路,距舒心宾馆超市 约121米,距保宝乐幼儿园 约144米",113.15686,29.405327000000003,0.0,0
