Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
17,17,17,17,17,17,,2017-04-08 00:23:37,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
18,18,18,18,18,18,,2017-04-08 00:24:25,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
19,19,19,19,19,19,,2017-04-08 00:27:41,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
20,20,20,20,20,20,,2017-04-08 00:30:57,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
21,21,21,21,21,21,,2017-04-08 00:34:13,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
22,22,22,22,22,22,,2017-04-08 00:37:29,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
23,23,23,23,23,23,,2017-04-08 00:40:46,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
24,24,24,24,24,24,,2017-04-08 00:44:02,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
25,25,25,25,25,25,,2017-04-08 00:47:18,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
26,26,26,26,26,26,,2017-04-08 00:50:34,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
27,27,27,27,27,27,,2017-04-08 00:53:50,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
28,28,28,28,28,28,,2017-04-08 00:57:05,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
29,29,29,29,29,29,,2017-04-08 01:00:23,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
30,30,30,30,30,30,,2017-04-08 01:03:39,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
31,31,31,31,31,31,,2017-04-08 01:06:55,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
32,32,32,32,32,32,,2017-04-08 01:10:11,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
33,33,33,33,33,33,,2017-04-08 01:13:26,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
34,34,34,34,34,34,,2017-04-08 01:16:44,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
35,35,35,35,35,35,,2017-04-08 01:20:00,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
36,36,36,36,36,36,,2017-04-08 01:23:16,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
37,37,37,37,37,37,,2017-04-08 01:26:32,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
38,38,38,38,38,38,,2017-04-08 01:29:47,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
39,39,39,39,39,39,,2017-04-08 01:33:04,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
40,40,40,40,40,40,,2017-04-08 01:36:21,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
41,41,41,41,41,41,,2017-04-08 01:39:37,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
42,42,42,42,42,42,,2017-04-08 01:42:53,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
43,43,43,43,43,43,,2017-04-08 01:46:08,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
44,44,44,44,44,44,,2017-04-08 01:49:25,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
45,45,45,45,45,45,,2017-04-08 01:52:42,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
46,46,46,46,46,46,,2017-04-08 01:55:58,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
47,47,47,47,47,47,,2017-04-08 01:59:14,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
48,48,48,48,48,48,,2017-04-08 02:02:30,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
49,49,49,49,49,49,,2017-04-08 02:05:45,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
50,50,50,50,50,50,,2017-04-08 02:09:02,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
51,51,51,51,51,51,,2017-04-08 02:12:19,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
52,52,52,52,52,52,,2017-04-08 02:15:35,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
53,53,53,53,53,53,,2017-04-08 02:18:51,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
54,54,54,54,54,54,,2017-04-08 02:22:06,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
55,55,55,55,55,55,,2017-04-08 02:25:23,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
56,56,56,56,56,56,,2017-04-08 02:28:40,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
57,57,57,57,57,57,,2017-04-08 02:31:56,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
58,58,58,58,58,58,,2017-04-08 02:35:12,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
59,59,59,59,59,59,,2017-04-08 02:38:27,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
60,60,60,60,60,60,,2017-04-08 02:41:44,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
61,61,61,61,61,61,,2017-04-08 02:45:01,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
62,62,62,62,62,62,,2017-04-08 02:48:17,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
63,63,63,63,63,63,,2017-04-08 02:51:33,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
64,64,64,64,64,64,,2017-04-08 02:54:49,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
65,65,65,65,65,65,,2017-04-08 02:58:05,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
66,66,66,66,66,66,,2017-04-08 03:01:22,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
67,67,67,67,67,67,,2017-04-08 03:04:38,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
68,68,68,68,68,68,,2017-04-08 03:07:54,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
69,69,69,69,69,69,,2017-04-08 03:11:10,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
70,70,70,70,70,70,,2017-04-08 03:14:25,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
71,71,71,71,71,71,,2017-04-08 03:17:42,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
72,72,72,72,72,72,,2017-04-08 03:20:59,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
73,73,73,73,73,73,,2017-04-08 03:24:15,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
74,74,74,74,74,74,,2017-04-08 03:27:31,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
75,75,75,75,75,75,,2017-04-08 03:30:46,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
76,76,76,76,76,76,,2017-04-08 03:34:02,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
77,77,77,77,77,77,,2017-04-08 03:37:20,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
78,78,78,78,78,78,,2017-04-08 03:40:36,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
79,79,79,79,79,79,,2017-04-08 03:43:52,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
80,80,80,80,80,80,,2017-04-08 03:47:08,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
81,81,81,81,81,81,,2017-04-08 03:50:24,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
82,82,82,82,82,82,,2017-04-08 03:53:41,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
83,83,83,83,83,83,,2017-04-08 03:56:57,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
84,84,84,84,84,84,,2017-04-08 04:00:13,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
85,85,85,85,85,85,,2017-04-08 04:03:29,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
86,86,86,86,86,86,,2017-04-08 04:06:44,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
87,87,87,87,87,87,,2017-04-08 04:10:01,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
88,88,88,88,88,88,,2017-04-08 04:13:18,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
89,89,89,89,89,89,,2017-04-08 04:16:34,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
90,90,90,90,90,90,,2017-04-08 04:19:50,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
91,91,91,91,91,91,,2017-04-08 04:23:05,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
92,92,92,92,92,92,,2017-04-08 04:26:22,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
93,93,93,93,93,93,,2017-04-08 04:29:39,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
94,94,94,94,94,94,,2017-04-08 04:32:55,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
95,95,95,95,95,95,,2017-04-08 04:36:11,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
96,96,96,96,96,96,,2017-04-08 04:39:27,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
97,97,97,97,97,97,,2017-04-08 04:42:43,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
98,98,98,98,98,98,,2017-04-08 04:46:00,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
99,99,99,99,99,99,,2017-04-08 04:49:16,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
100,100,100,100,100,100,,2017-04-08 04:52:32,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
101,101,101,101,101,101,,2017-04-08 04:55:48,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
102,102,102,102,102,102,,2017-04-08 04:59:03,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
103,103,103,103,103,103,,2017-04-08 05:02:20,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
104,104,104,104,104,104,,2017-04-08 05:05:37,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
105,105,105,105,105,105,,2017-04-08 05:08:53,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
106,106,106,106,106,106,,2017-04-08 05:12:09,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
107,107,107,107,107,107,,2017-04-08 05:15:25,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
108,108,108,108,108,108,,2017-04-08 05:18:41,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
109,109,109,109,109,109,,2017-04-08 05:21:58,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
110,110,110,110,110,110,,2017-04-08 05:25:14,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
111,111,111,111,111,111,,2017-04-08 05:28:30,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
112,112,112,112,112,112,,2017-04-08 05:31:46,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
113,113,113,113,113,113,,2017-04-08 05:35:01,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
114,114,114,114,114,114,,2017-04-08 05:38:19,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
115,115,115,115,115,115,,2017-04-08 05:41:35,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
116,116,116,116,116,116,,2017-04-08 05:44:51,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
117,117,117,117,117,117,,2017-04-08 05:48:07,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
118,118,118,118,118,118,,2017-04-08 05:51:22,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
119,119,119,119,119,119,,2017-04-08 05:54:40,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
120,120,120,120,120,120,,2017-04-08 05:57:56,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
121,121,121,121,121,121,,2017-04-08 06:01:12,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
122,122,122,122,122,122,,2017-04-08 06:04:28,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
123,123,123,123,123,123,,2017-04-08 06:07:44,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
124,124,124,124,124,124,,2017-04-08 06:11:00,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
125,125,125,125,125,125,,2017-04-08 06:14:17,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
126,126,126,126,126,126,,2017-04-08 06:17:33,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
127,127,127,127,127,127,,2017-04-08 06:20:49,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
128,128,128,128,128,128,,2017-04-08 06:24:05,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
129,129,129,129,129,129,,2017-04-08 06:27:20,0,0,"ACC开,3D定位,天线正常","河北省石家庄市桥东区育和街,距柳董庄小区 约260米,距中基禧悦府 约272米",114.511795,38.10089,0.0,0
