Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
0,0,0,0,,2017-05-02 00:01:47,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,,0
1,1,1,1,,2017-05-02 00:05:03,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
2,2,2,2,,2017-05-02 00:08:19,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
3,3,3,3,,2017-05-02 00:11:35,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
4,4,4,4,,2017-05-02 00:14:50,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
5,5,5,5,,2017-05-02 00:18:07,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
6,6,6,6,,2017-05-02 00:21:24,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
7,7,7,7,,2017-05-02 00:24:40,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
8,8,8,8,,2017-05-02 00:27:56,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
9,9,9,9,,2017-05-02 00:31:12,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
10,10,10,10,,2017-05-02 00:34:28,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
11,11,11,11,,2017-05-02 00:37:45,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
12,12,12,12,,2017-05-02 00:41:01,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
13,13,13,13,,2017-05-02 00:44:17,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
14,14,14,14,,2017-05-02 00:47:33,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
15,15,15,15,,2017-05-02 00:50:48,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
16,16,16,16,,2017-05-02 00:54:06,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
17,17,17,17,,2017-05-02 00:57:22,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
18,18,18,18,,2017-05-02 01:00:38,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
19,19,19,19,,2017-05-02 01:03:54,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
20,20,20,20,,2017-05-02 01:07:09,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
21,21,21,21,,2017-05-02 01:10:26,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
22,22,22,22,,2017-05-02 01:13:43,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
23,23,23,23,,2017-05-02 01:16:59,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
24,24,24,24,,2017-05-02 01:20:15,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
25,25,25,25,,2017-05-02 01:23:31,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
26,26,26,26,,2017-05-02 01:26:47,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
27,27,27,27,,2017-05-02 01:30:04,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
28,28,28,28,,2017-05-02 01:33:20,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
29,29,29,29,,2017-05-02 01:36:36,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
30,30,30,30,,2017-05-02 01:39:52,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
31,31,31,31,,2017-05-02 01:43:08,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
32,32,32,32,,2017-05-02 01:46:25,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
33,33,33,33,,2017-05-02 01:49:41,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
34,34,34,34,,2017-05-02 01:52:57,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
35,35,35,35,,2017-05-02 01:56:13,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
36,36,36,36,,2017-05-02 01:59:28,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
37,37,37,37,,2017-05-02 02:02:45,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
38,38,38,38,,2017-05-02 02:06:02,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
39,39,39,39,,2017-05-02 02:09:18,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
40,40,40,40,,2017-05-02 02:12:34,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
41,41,41,41,,2017-05-02 02:15:50,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
42,42,42,42,,2017-05-02 02:19:06,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
43,43,43,43,,2017-05-02 02:22:23,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
44,44,44,44,,2017-05-02 02:25:39,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
45,45,45,45,,2017-05-02 02:28:55,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
46,46,46,46,,2017-05-02 02:32:11,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
47,47,47,47,,2017-05-02 02:35:26,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
48,48,48,48,,2017-05-02 02:38:44,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
49,49,49,49,,2017-05-02 02:42:00,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
50,50,50,50,,2017-05-02 02:45:16,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
51,51,51,51,,2017-05-02 02:48:32,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
52,52,52,52,,2017-05-02 02:51:47,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
53,53,53,53,,2017-05-02 02:55:04,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
54,54,54,54,,2017-05-02 02:58:21,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
55,55,55,55,,2017-05-02 03:01:37,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
56,56,56,56,,2017-05-02 03:04:53,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
57,57,57,57,,2017-05-02 03:08:09,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
58,58,58,58,,2017-05-02 03:11:25,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
59,59,59,59,,2017-05-02 03:14:42,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
60,60,60,60,,2017-05-02 03:17:58,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
61,61,61,61,,2017-05-02 03:21:14,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
62,62,62,62,,2017-05-02 03:24:30,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
63,63,63,63,,2017-05-02 03:27:45,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
64,64,64,64,,2017-05-02 03:31:02,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
65,65,65,65,,2017-05-02 03:34:19,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
66,66,66,66,,2017-05-02 03:37:35,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
67,67,67,67,,2017-05-02 03:40:51,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
68,68,68,68,,2017-05-02 03:44:07,0,0,"ACC开,3D定位,天线正常","内蒙古自治区包头市九原区,距沃土阳光住宅小区 约299米,距沃土阳光2号楼 约301米",109.86712,40.61643,0.0,0
